station,date_time,longitude,latitude,depth(m),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L]
남해도남안4_연안,2008-05-01,127.9908333,34.71361111,8.0,987.0,34.2,15.1,1.29,16.4,9.7,8.16,244.0,1.0,1.0,88.0,,111.0,2.48,23.0,21.0
남해도남안4_연안,2008-08-01,127.9908333,34.71361111,8.0,856.0,33.44,18.24,,,6.05,7.85,379.0,7.168,16.0,106.0,,122.0,0.42,15.0,26.0
남해도남안4_연안,2008-11-01,127.9908333,34.71361111,8.0,895.0,33.63,17.79,,,4.43,8.22,491.0,0.0,11.0,115.0,,133.0,0.64,18.0,25.0
남해도남안5_연안,2008-02-01,127.7819444,34.55888889,31.0,841.0,34.2,8.7,8.99,13.4,9.12,8.16,166.0,2.0,10.0,59.0,,87.0,0.66,26.0,25.0
남해도남안5_연안,2008-05-01,127.7819444,34.55888889,27.0,517.0,34.46,15.08,2.17,21.6,10.88,8.16,39.0,1.0,4.0,57.0,,81.0,1.25,23.0,36.0
남해도남안5_연안,2008-08-01,127.7819444,34.55888889,28.0,619.0,33.41,19.17,,,6.14,7.93,418.0,4.844,7.0,76.0,,93.0,0.58,17.0,24.0
남해도남안5_연안,2008-11-01,127.7819444,34.55888889,32.0,958.0,33.14,17.77,,,5.07,8.1,460.0,0.0,15.0,121.0,,138.0,0.85,18.0,33.0
대산연안1_연안,2008-02-01,126.4755556,37.05222222,6.6,312.0,31.88,2.39,18.8113,8.4,11.68,8.34,232.048,4.0,16.0,136.0,,270.0,1.53661,130.0,42.0
대산연안1_연안,2008-05-01,126.4755556,37.05222222,3.6,206.0,31.44,11.49,2.62264,26.8,8.41,8.08,129.275,3.0,6.0,97.0,,108.522,1.29948,8.52155,30.0
대산연안1_연안,2008-08-01,126.4755556,37.05222222,11.0,248.0,30.55,22.33,,,6.71,8.06,268.0,8.0,15.0,102.0,,138.0,1.32678,28.0,47.0
대산연안1_연안,2008-11-01,126.4755556,37.05222222,6.0,209.6,31.55,13.82,,,7.44,8.09,177.0,14.28,21.0,156.104,,171.611,0.93212,1.22684,59.519
대산연안2_연안,2008-02-01,126.3788889,37.04472222,38.0,350.0,32.11,2.79,43.456,24.8,10.71,8.24,406.542,2.0,20.0,209.0,,365.0,1.21869,154.0,52.0
대산연안2_연안,2008-05-01,126.3788889,37.04472222,34.0,214.0,31.53,11.13,3.07012,21.6,8.41,8.08,84.0378,2.0,11.0,107.0,,119.507,1.16025,10.5072,34.0
대산연안2_연안,2008-08-01,126.3788889,37.04472222,18.0,177.0,31.3,21.69,,,7.61,8.09,123.0,4.0,12.0,60.0,,86.0,1.20766,22.0,43.0
대산연안2_연안,2008-11-01,126.3788889,37.04472222,26.0,182.1,32.86,14.81,,,7.33,8.11,105.0,7.85,14.0,107.401,,115.251,0.83225,0.0,57.6105
대산연안3_연안,2008-02-01,126.3736111,37.07916667,34.0,356.0,31.97,2.57,42.7772,25.4,11.01,8.28,320.095,2.0,18.0,182.0,,184.0,1.73531,6.0,50.0
대산연안3_연안,2008-05-01,126.3736111,37.07916667,34.0,213.0,31.54,10.92,3.8394,21.4,8.42,8.07,78.2955,4.0,16.0,87.0,,99.8525,1.00113,8.85249,25.0
대산연안3_연안,2008-08-01,126.3736111,37.07916667,36.0,198.0,31.2,21.47,,,7.54,8.08,136.0,5.0,16.0,69.0,,89.0,1.22752,15.0,45.0
대산연안3_연안,2008-11-01,126.3736111,37.07916667,25.0,184.8,32.54,14.58,,,7.34,8.1,143.0,11.99,18.0,139.256,,151.246,0.672458,0.0,64.4841
대산연안4_연안,2008-02-01,126.2077778,37.07444444,33.0,354.0,32.13,2.74,15.9398,19.0,10.35,8.2,460.748,2.0,21.0,219.0,,394.0,0.880903,173.0,49.0
대산연안4_연안,2008-05-01,126.2077778,37.07444444,42.0,221.0,31.66,9.99,2.25016,13.6,8.83,8.08,74.7967,2.0,12.0,94.0,,104.522,0.692835,8.52155,38.0
대산연안4_연안,2008-08-01,126.2077778,37.07444444,40.0,203.0,31.24,20.95,,,7.01,8.09,153.0,7.0,17.0,55.0,,98.0,0.724598,36.0,48.0
대산연안4_연안,2008-11-01,126.2077778,37.07444444,40.0,233.2,31.87,14.74,,,7.7,8.05,193.0,4.07,17.0,134.502,,138.82,0.73238,0.248378,63.5687
대정연안1_연안,2008-02-01,126.2516667,33.2025,20.0,234.0,34.41,14.66,0.86,1.2,8.27,8.11,182.0,4.0,9.0,68.0,,80.0,2.3,8.0,11.0
대정연안1_연안,2008-05-01,126.2516667,33.2025,19.0,191.0,34.16,14.5,2.82,3.5,7.82,8.16,288.0,3.0,7.0,58.0,,67.0,1.04,5.0,14.0
대정연안1_연안,2008-08-01,126.2516667,33.2025,19.5,464.0,32.76,22.26,,,7.29,8.34,413.0,1.0,2.0,100.0,,123.0,0.13,22.0,10.0
대정연안1_연안,2008-11-01,126.2516667,33.2025,18.0,122.0,33.1,22.56,,,6.88,8.17,262.0,4.0,1.0,44.0,,55.0,0.16,7.0,10.0
대정연안2_연안,2008-02-01,126.3275,33.22,30.0,340.0,34.39,14.97,0.9,1.4,7.86,8.11,234.0,4.0,12.0,90.0,,95.0,2.93,2.0,13.0
대정연안2_연안,2008-05-01,126.3275,33.22,32.0,184.0,34.25,14.73,4.06,3.4,7.06,8.12,248.0,3.0,5.0,44.0,,52.0,1.54,5.0,16.0
대정연안2_연안,2008-08-01,126.3275,33.22,29.6,452.0,33.42,19.43,,,7.09,8.29,474.0,3.0,2.0,225.0,,260.0,0.17,33.0,14.0
대정연안2_연안,2008-11-01,126.3275,33.22,27.0,88.0,33.15,22.79,,,6.83,8.17,215.0,3.0,4.0,34.0,,51.0,0.05,14.0,13.0
대정연안3_연안,2008-02-01,126.2027778,33.23777778,30.0,295.0,34.42,14.79,0.82,1.1,7.16,8.13,292.0,4.0,10.0,88.0,,95.0,1.42,3.0,12.0
대정연안3_연안,2008-05-01,126.2027778,33.23777778,26.0,177.0,34.11,14.25,0.37,1.9,6.86,8.16,312.0,2.0,7.0,84.0,,93.0,1.62,7.0,12.0
대정연안3_연안,2008-08-01,126.2027778,33.23777778,23.4,398.0,33.22,19.95,,,6.93,8.28,461.0,3.0,1.0,154.0,,181.0,0.1,24.0,12.0
대정연안3_연안,2008-11-01,126.2027778,33.23777778,27.0,93.0,33.07,22.39,,,6.92,8.14,335.0,4.0,6.0,38.0,,54.0,0.06,11.0,13.0
도암만1_환경관리,2008-02-01,126.86472,34.42778,31.0,675.0,34.29,8.45,2.0,50.2,10.4,8.11,362.0,2.0,3.0,88.0,,117.0,0.66,26.0,27.0
도암만1_환경관리,2008-05-01,126.86472,34.42778,23.0,517.0,34.08,15.4,6.95,28.4,9.04,8.13,47.0,1.0,20.0,55.0,,74.0,1.78,17.0,49.0
도암만1_환경관리,2008-08-01,126.86472,34.42778,29.5,935.0,30.56,23.12,,,8.78,8.02,570.0,6.972,4.0,55.0,,87.972,0.95,26.0,25.0
도암만1_환경관리,2008-11-01,126.86472,34.42778,24.8,617.0,33.54,13.77,,,8.44,8.12,293.0,5.0,8.0,100.0,,119.0,0.58,14.0,25.0
도암만2_환경관리,2008-02-01,126.77222,34.45694,11.0,957.0,34.14,7.2,3.73,29.0,10.8,8.14,850.0,3.0,3.0,54.0,,89.0,0.54,31.0,47.0
도암만2_환경관리,2008-05-01,126.77222,34.45694,4.5,440.0,33.69,16.68,9.04,56.4,8.14,8.07,215.0,1.0,15.0,60.0,,75.0,1.83,14.0,66.0
도암만2_환경관리,2008-08-01,126.77222,34.45694,4.4,654.0,30.28,24.18,,,8.0,8.01,660.0,1.638,8.0,23.0,,53.638,0.87,29.0,33.0
도암만2_환경관리,2008-11-01,126.77222,34.45694,2.9,868.0,33.41,12.61,,,9.15,8.12,126.0,0.0,1.0,18.0,,29.0,0.98,11.0,31.0
동해연안1_연안,2008-02-01,129.135,37.53555556,20.0,213.976,34.02,10.33,0.714,1.2,8.69563,7.78,321.428,4.13481,18.278,84.1956,,100.264,0.506667,11.9335,21.778
동해연안1_연안,2008-05-01,129.135,37.53555556,18.0,363.12,34.22,6.64,7.26,4.0,8.58555,7.54,238.617,5.5071,16.1779,105.147,,126.4,0.82,15.746,45.2616
동해연안1_연안,2008-08-01,129.135,37.53555556,19.0,156.558,34.02,8.45,,,7.57199,7.83,184.537,0.55312,5.08532,4.108,,11.3042,0.612,6.64304,11.948
동해연안1_연안,2008-11-01,129.135,37.53555556,19.0,271.846,33.64,14.7,,,7.09116,8.0,321.643,8.205,19.155,126.455,,141.711,1.69333,7.051,22.854
동해연안2_연안,2008-02-01,129.1547222,37.50305556,28.0,237.264,34.05,10.13,0.702,1.2,8.64063,7.84,314.741,5.0861,21.8055,85.3416,,92.2982,0.466667,1.87056,25.05
동해연안2_연안,2008-05-01,129.1547222,37.50305556,27.0,412.696,34.24,4.64,2.84,3.0,7.68312,7.14,476.889,6.55155,30.4291,200.503,,224.582,1.22,17.5282,48.7498
동해연안2_연안,2008-08-01,129.1547222,37.50305556,28.0,164.1,34.04,11.83,,,8.49,7.64,152.523,0.36484,3.89348,2.715,,12.5735,1.212,9.49364,12.177
동해연안2_연안,2008-11-01,129.1547222,37.50305556,29.0,338.271,33.88,13.89,,,6.33706,7.93,468.301,9.909,18.724,182.944,,198.199,1.57333,5.346,28.028
동해연안3_연안,2008-02-01,129.1522222,37.52333333,28.0,134.0,34.13,10.37,0.65,2.4,8.5229,7.88,350.401,7.20351,21.8055,89.6049,,116.091,0.786667,19.283,26.181
동해연안3_연안,2008-05-01,129.1522222,37.52333333,29.0,440.673,34.19,5.47,4.64,5.2,7.5255,7.42,136.102,5.34885,8.16165,61.3528,,85.7306,0.906667,19.029,38.4688
동해연안3_연안,2008-08-01,129.1522222,37.52333333,27.0,247.392,34.13,12.46,,,8.35,7.75,176.937,0.23932,2.85062,2.737,,14.0853,0.9,11.109,16.927
동해연안3_연안,2008-11-01,129.1522222,37.52333333,27.0,307.683,34.06,13.04,,,6.113,7.9,520.4,6.354,23.326,200.449,,212.597,1.0,5.794,28.072
동해연안4_연안,2008-02-01,129.115,37.61138889,43.0,122.922,33.94,9.82,0.844,2.4,8.85892,7.8,279.824,7.32625,21.192,88.5277,,98.3209,0.466667,2.46688,26.505
동해연안4_연안,2008-05-01,129.115,37.61138889,45.0,428.125,34.09,3.33,1.582,2.6,9.28301,7.15,715.667,5.697,43.7896,280.03,,294.438,0.946667,8.711,57.5621
동해연안4_연안,2008-08-01,129.115,37.61138889,47.0,163.936,34.12,15.81,,,8.54,7.98,328.027,6.076,19.0894,106.253,,122.601,0.756,10.272,28.763
동해연안4_연안,2008-11-01,129.115,37.61138889,46.0,283.441,33.6,14.5,,,6.94791,8.0,357.564,8.834,20.745,132.457,,151.914,1.6,10.623,28.833
동해연안H1_항만,2008-02-01,129.1152778,37.54666667,11.0,289.357,33.96,10.0,1.88,1.8,8.64758,7.93,297.902,5.54641,18.1246,122.403,,156.133,0.573333,28.1832,31.952
동해연안H2_항만,2008-02-01,129.1402778,37.49666667,15.0,213.208,33.94,9.32,2.4,6.0,9.14758,7.92,259.27,3.98137,17.5111,109.883,,117.002,0.693333,3.13774,28.401
득량만1_환경관리,2008-02-01,127.21861,34.70667,10.3,688.0,33.15,4.53,11.8,16.6,10.28,8.17,43.0,2.0,9.0,34.0,,60.0,1.98,24.0,40.0
득량만1_환경관리,2008-05-01,127.21861,34.70667,8.8,521.0,33.5,18.02,3.45,38.0,7.04,7.99,535.0,3.0,10.0,78.0,,105.0,1.22,24.0,69.0
득량만1_환경관리,2008-08-01,127.21861,34.70667,10.0,775.0,32.13,26.72,,,4.98,7.89,985.0,4.088,3.0,40.0,,62.088,0.7,18.0,32.0
득량만1_환경관리,2008-11-01,127.21861,34.70667,8.3,855.0,32.86,16.74,,,3.68,8.13,452.0,5.0,18.0,53.0,,98.0,0.71,40.0,49.0
득량만2_환경관리,2008-02-01,127.13944,34.63944,12.7,735.0,33.62,5.22,5.95,16.2,10.09,8.15,63.0,1.0,3.0,28.0,,48.0,0.59,19.0,24.0
득량만2_환경관리,2008-05-01,127.13944,34.63944,10.3,356.0,33.83,16.63,2.88,31.6,7.6,8.08,347.0,1.0,2.0,35.0,,53.0,0.38,17.0,42.0
득량만2_환경관리,2008-08-01,127.13944,34.63944,11.0,559.0,32.48,25.06,,,5.36,7.89,981.0,5.726,6.0,39.0,,62.726,0.5,18.0,30.0
득량만2_환경관리,2008-11-01,127.13944,34.63944,10.0,692.0,32.72,16.93,,,4.95,8.13,377.0,4.0,13.0,40.0,,65.0,0.81,20.0,40.0
득량만3_환경관리,2008-02-01,127.05083,34.52167,14.4,443.0,33.81,5.78,9.21,12.0,9.89,8.14,114.0,1.0,8.0,50.0,,72.0,0.69,21.0,22.0
득량만3_환경관리,2008-05-01,127.05083,34.52167,11.0,500.0,34.1,15.84,3.51,42.8,8.75,8.13,140.0,1.0,1.0,48.0,,61.0,0.18,12.0,47.0
득량만3_환경관리,2008-08-01,127.05083,34.52167,12.5,631.0,32.81,23.08,,,5.87,7.92,824.0,8.344,7.0,60.0,,87.344,0.34,19.0,29.0
득량만3_환경관리,2008-11-01,127.05083,34.52167,11.5,600.0,32.94,17.39,,,3.17,8.06,382.0,23.0,12.0,118.0,,158.0,0.52,18.0,46.0
마산만1_환경관리,2008-02-01,128.58333,35.19583,8.0,403.0,32.67,2.22,9.42,5.2,12.28,8.25,0.0,3.0,12.0,9.0,,57.0,1.27,44.0,28.0
마산만1_환경관리,2008-05-01,128.58333,35.19583,6.0,789.0,32.28,17.03,28.96,12.9,6.97,8.3,40.0,4.0,14.0,4.0,,21.0,4.76,13.0,135.0
마산만1_환경관리,2008-08-01,128.58333,35.19583,7.9,684.0,33.27,22.77,,,1.67,7.74,435.0,1.0,38.0,0.0,,163.0,2.6,176.0,107.0
마산만1_환경관리,2008-11-01,128.58333,35.19583,8.0,505.0,31.99,17.97,,,6.18,7.9,715.0,12.0,33.0,63.0,,125.0,1.97,50.0,67.0
마산만2_환경관리,2008-02-01,128.60417,35.14722,22.0,400.0,32.92,4.98,8.0,7.7,11.48,8.24,2.0,3.0,14.0,10.0,,45.0,1.54,32.0,21.0
마산만2_환경관리,2008-05-01,128.60417,35.14722,15.0,451.0,33.26,14.64,5.83,6.2,7.2,7.99,288.0,0.0,5.0,2.0,,72.0,1.14,70.0,58.0
마산만2_환경관리,2008-08-01,128.60417,35.14722,16.0,644.0,31.2,19.04,,,1.13,7.72,1010.0,8.0,71.0,0.0,,245.0,1.07,238.0,110.0
마산만2_환경관리,2008-11-01,128.60417,35.14722,23.0,453.0,32.61,17.99,,,6.62,7.93,657.0,11.0,25.0,62.0,,98.0,2.03,25.0,51.0
마산만3_환경관리,2008-02-01,128.58972,35.1675,12.0,358.0,32.61,4.71,9.64,3.6,12.04,8.25,0.0,2.0,10.0,11.0,,27.0,1.27,14.0,25.0
마산만3_환경관리,2008-05-01,128.58972,35.1675,13.0,523.0,32.98,14.52,7.1,13.7,6.89,7.96,345.0,1.0,12.0,3.0,,105.0,1.69,102.0,91.0
마산만3_환경관리,2008-08-01,128.58972,35.1675,14.0,698.0,33.07,19.36,,,0.63,7.72,830.0,2.0,61.0,0.0,,238.0,1.59,238.0,80.0
마산만3_환경관리,2008-11-01,128.58972,35.1675,10.0,326.0,32.54,18.19,,,6.03,7.93,703.0,11.0,27.0,61.0,,102.0,1.6,30.0,51.0
마산만H1_항만,2008-02-01,128.5938889,35.20555556,13.0,314.0,34.24,4.34,7.17,3.3,11.75,8.24,1.0,3.0,12.0,10.0,,54.0,1.19,41.0,34.0
목포연안1_연안,2008-02-01,126.425,34.78027778,10.5,1067.0,31.45,3.97,21.79,12.0,13.2,8.04,26.0,1.0,2.0,33.0,,53.0,3.52,18.0,42.0
목포연안1_연안,2008-05-01,126.425,34.78027778,14.0,551.0,32.67,14.6,7.22,23.6,10.15,8.03,96.0,7.0,3.0,134.0,,189.0,1.16,48.0,29.0
목포연안1_연안,2008-08-01,126.425,34.78027778,13.1,1273.0,28.81,24.42,,,3.77,7.76,234.0,104.538,44.0,175.0,,297.0,0.8,17.0,64.0
목포연안1_연안,2008-11-01,126.425,34.78027778,13.0,893.0,32.73,13.22,,,9.14,8.02,312.0,11.0,18.0,178.0,,232.0,0.71,43.0,48.0
목포연안2_연안,2008-02-01,126.3805556,34.84444444,20.0,778.0,31.3,3.61,22.12,21.8,13.08,8.23,20.0,3.0,2.0,38.0,,62.0,4.02,22.0,35.0
목포연안2_연안,2008-05-01,126.3805556,34.84444444,19.0,600.0,32.68,16.52,3.53,19.2,8.74,7.98,191.0,7.0,7.0,177.0,,211.0,1.16,28.0,47.0
목포연안2_연안,2008-08-01,126.3805556,34.84444444,17.9,1163.0,28.96,26.88,,,6.2,7.95,634.0,33.418,28.0,152.0,,209.0,0.9,24.0,57.0
목포연안2_연안,2008-11-01,126.3805556,34.84444444,19.2,852.0,32.76,13.37,,,8.49,8.12,358.0,10.0,17.0,172.0,,197.0,0.79,15.0,50.0
목포연안3_연안,2008-02-01,126.35,34.78972222,20.5,923.0,31.44,3.69,25.87,31.6,11.9,8.12,24.0,0.0,0.0,25.0,,47.0,4.29,22.0,48.0
목포연안3_연안,2008-05-01,126.35,34.78972222,21.0,498.0,32.96,15.31,4.33,38.8,11.1,8.07,167.0,6.0,6.0,140.0,,160.0,1.02,14.0,28.0
목포연안3_연안,2008-08-01,126.35,34.78972222,21.6,1017.0,28.93,25.41,,,7.72,8.02,165.0,2.226,6.0,31.0,,47.0,2.38,14.0,49.0
목포연안3_연안,2008-11-01,126.35,34.78972222,21.2,771.0,32.84,13.64,,,9.36,8.12,382.0,11.0,10.0,175.0,,202.0,0.35,16.0,40.0
목포연안4_연안,2008-02-01,126.3419444,34.75916667,11.0,915.0,31.76,3.87,26.66,22.8,12.37,8.08,44.0,0.0,0.0,26.0,,48.0,1.94,22.0,35.0
목포연안4_연안,2008-05-01,126.3419444,34.75916667,10.0,557.0,33.06,14.88,7.73,19.2,9.63,8.06,82.0,5.0,2.0,89.0,,109.0,1.26,15.0,32.0
목포연안4_연안,2008-08-01,126.3419444,34.75916667,10.1,1157.0,30.01,24.2,,,8.04,7.93,450.0,28.49,9.0,208.0,,256.0,0.82,20.0,39.0
목포연안4_연안,2008-11-01,126.3419444,34.75916667,12.0,830.0,33.04,13.89,,,8.67,8.02,392.0,10.0,8.0,176.0,,195.0,0.42,8.0,35.0
목포연안H1_항만,2008-02-01,126.3886111,34.78527778,10.0,1032.0,30.89,4.08,45.78,14.4,12.11,8.15,53.0,3.0,1.0,30.0,,73.0,1.92,40.0,43.0
목포연안H2_항만,2008-02-01,126.3805556,34.77888889,19.0,906.0,31.49,3.85,31.46,16.2,12.8,8.06,65.0,3.0,2.0,15.0,,44.0,1.31,26.0,48.0
무안연안1_연안,2008-02-01,126.3788889,34.90555556,19.0,1062.0,31.33,3.38,19.23,22.8,13.84,8.35,26.0,0.0,1.0,11.0,,31.0,4.37,20.0,38.0
무안연안1_연안,2008-05-01,126.3788889,34.90555556,13.0,552.0,32.56,17.36,2.08,36.4,8.24,7.94,265.0,5.0,8.0,146.0,,177.0,0.95,26.0,49.0
무안연안1_연안,2008-08-01,126.3788889,34.90555556,8.2,904.0,28.4,27.57,,,5.89,7.94,853.0,27.986,24.0,122.0,,163.0,0.99,12.0,62.0
무안연안1_연안,2008-11-01,126.3788889,34.90555556,10.6,1018.0,32.79,12.4,,,8.71,8.02,356.0,13.0,21.0,149.0,,175.0,1.2,13.0,67.0
무안연안2_연안,2008-02-01,126.2891667,35.01111111,17.0,796.0,31.83,2.74,20.2,31.0,13.14,8.16,31.0,2.0,3.0,19.0,,39.0,3.47,18.0,33.0
무안연안2_연안,2008-05-01,126.2891667,35.01111111,19.0,429.0,32.66,16.99,2.39,38.0,8.27,7.94,287.0,4.0,6.0,109.0,,126.0,1.3,13.0,39.0
무안연안2_연안,2008-08-01,126.2891667,35.01111111,15.0,900.0,29.04,27.63,,,5.92,7.94,770.0,17.934,16.0,113.0,,153.0,0.14,22.0,44.0
무안연안2_연안,2008-11-01,126.2891667,35.01111111,17.2,762.0,33.14,12.08,,,8.75,8.01,371.0,8.0,12.0,144.0,,172.0,0.61,21.0,54.0
무안연안3_연안,2008-02-01,126.2380556,34.87888889,10.0,908.0,32.09,3.15,6.99,83.4,13.04,7.96,484.0,0.0,3.0,172.0,,194.0,0.93,22.0,80.0
무안연안3_연안,2008-05-01,126.2380556,34.87888889,9.0,507.0,33.13,15.02,2.83,59.2,9.31,8.24,288.0,6.0,11.0,198.0,,219.0,0.84,16.0,53.0
무안연안3_연안,2008-08-01,126.2380556,34.87888889,8.0,815.0,30.55,25.36,,,7.32,7.72,609.0,5.922,14.0,182.0,,199.0,0.48,11.0,81.0
무안연안3_연안,2008-11-01,126.2380556,34.87888889,9.5,806.0,33.23,13.23,,,9.01,7.86,422.0,2.0,13.0,182.0,,199.0,0.7,15.0,97.0
보령연안1_연안,2008-02-01,126.5,36.35194444,15.0,237.0,32.6,3.55,11.0958,5.6,10.45,8.24,380.731,3.0,22.0,142.0,,153.0,0.443763,8.0,41.0
보령연안1_연안,2008-05-01,126.5,36.35194444,10.0,122.0,31.92,13.45,1.67312,12.8,7.93,8.12,16.5167,1.0,19.0,4.0,,12.1151,1.01108,7.11508,39.0
보령연안1_연안,2008-08-01,126.5,36.35194444,15.0,135.0,30.89,26.06,,,7.78,8.2,152.0,2.0,7.0,6.0,,14.0,1.69735,6.0,35.0
보령연안1_연안,2008-11-01,126.5,36.35194444,11.0,156.1,32.49,13.35,,,8.77,8.04,79.0,4.49,17.0,53.8116,,71.3017,1.05529,13.0,53.8712
보령연안2_연안,2008-02-01,126.5,36.30611111,25.0,268.0,32.61,3.28,5.91872,6.0,10.84,8.26,363.181,3.0,21.0,134.0,,309.0,0.980253,172.0,50.0
보령연안2_연안,2008-05-01,126.5,36.30611111,10.0,151.0,31.93,13.35,1.80308,11.0,8.11,8.13,11.5549,1.0,11.0,6.0,,14.7769,1.09063,7.77695,25.0
보령연안2_연안,2008-08-01,126.5,36.30611111,7.0,175.0,30.86,26.16,,,7.87,8.21,123.0,1.0,15.0,6.0,,11.0,1.47897,4.0,44.0
보령연안2_연안,2008-11-01,126.5,36.30611111,4.0,158.2,32.49,13.19,,,9.18,8.07,72.0,4.41,17.0,52.244,,63.654,0.995371,7.0,54.7556
보령연안3_연안,2008-02-01,126.4916667,36.24583333,17.0,274.0,32.62,3.31,5.83632,7.4,10.45,8.22,406.829,2.0,22.0,138.0,,148.0,0.523243,8.0,42.0
보령연안3_연안,2008-05-01,126.4916667,36.24583333,18.0,148.0,31.92,13.4,1.11044,23.2,8.06,8.12,14.6915,1.0,15.0,3.0,,58.6869,1.32931,54.6869,22.0
보령연안3_연안,2008-08-01,126.4916667,36.24583333,15.0,167.0,30.96,25.79,,,7.58,8.19,44.0,2.0,14.0,6.0,,20.0,1.47897,12.0,41.0
보령연안3_연안,2008-11-01,126.4916667,36.24583333,11.0,114.0,32.51,12.87,,,9.23,8.1,62.0,4.01,17.0,47.4898,,57.4998,0.575917,6.0,43.398
보령연안4_연안,2008-02-01,126.4661111,36.18777778,18.0,272.0,32.64,3.25,4.77596,17.6,10.51,8.21,390.169,2.0,22.0,148.0,,208.0,1.93401,58.0,29.0
보령연안4_연안,2008-05-01,126.4661111,36.18777778,15.0,180.0,31.78,13.89,0.44664,19.2,7.87,8.13,21.0432,1.0,19.0,2.0,,59.1761,1.36909,56.1761,30.0
보령연안4_연안,2008-08-01,126.4661111,36.18777778,18.0,177.0,30.91,25.91,,,7.62,8.2,200.0,1.0,9.0,6.0,,7.0,1.63779,0.0,36.0
보령연안4_연안,2008-11-01,126.4661111,36.18777778,14.0,141.7,32.5,12.89,,,9.26,8.1,41.0,3.72,13.0,41.1892,,55.9092,0.975397,11.0,37.083
보령연안H1_항만,2008-02-01,126.5088889,36.33166667,18.0,321.0,32.21,3.57,15.4314,9.2,10.79,8.27,378.92,14.0,17.0,149.0,,233.0,1.40746,70.0,51.0
부산연안1_환경관리,2008-02-01,129.16944,35.14722,18.8,268.0,34.14,11.22,0.66,29.6,10.16,8.12,7.0,12.0,24.0,118.0,,153.0,0.26,23.0,28.0
부산연안1_환경관리,2008-05-01,129.16944,35.14722,19.0,306.0,34.33,14.38,1.32,6.8,9.42,8.07,228.0,18.0,19.0,67.0,,135.0,0.69,50.0,24.0
부산연안1_환경관리,2008-08-01,129.16944,35.14722,17.0,227.0,34.09,17.45,,,7.98,8.04,150.0,2.0,8.0,50.0,,59.0,1.4,6.0,22.0
부산연안1_환경관리,2008-11-01,129.16944,35.14722,13.0,210.0,33.5,16.39,,,6.95,7.99,472.0,6.0,21.0,146.0,,156.0,0.76,5.0,24.0
부산연안2_환경관리,2008-02-01,129.14056,35.14806,10.8,243.0,34.17,11.38,1.41,24.6,9.7,8.14,7.0,8.0,20.0,101.0,,109.0,0.42,1.0,25.0
부산연안2_환경관리,2008-05-01,129.14056,35.14806,18.0,240.0,34.41,14.52,1.43,6.0,9.6,8.1,199.0,20.0,12.0,52.0,,96.0,0.45,24.0,26.0
부산연안2_환경관리,2008-08-01,129.14056,35.14806,11.0,225.0,34.07,18.15,,,8.02,8.09,138.0,2.0,11.0,74.0,,84.0,1.43,8.0,31.0
부산연안2_환경관리,2008-11-01,129.14056,35.14806,9.0,185.0,33.54,16.69,,,6.44,7.97,508.0,7.0,22.0,154.0,,166.0,0.67,5.0,25.0
부산연안3_환경관리,2008-02-01,129.12639,35.14611,8.8,268.0,34.18,10.79,0.79,13.0,9.83,8.13,7.0,15.0,27.0,114.0,,167.0,0.24,38.0,30.0
부산연안3_환경관리,2008-05-01,129.12639,35.14611,9.0,355.0,34.56,14.42,2.61,3.8,9.58,8.06,271.0,26.0,24.0,86.0,,179.0,0.54,68.0,33.0
부산연안3_환경관리,2008-08-01,129.12639,35.14611,9.0,290.0,34.33,20.04,,,8.35,8.12,92.0,3.0,8.0,12.0,,28.0,1.64,13.0,27.0
부산연안3_환경관리,2008-11-01,129.12639,35.14611,11.0,194.0,33.5,16.94,,,6.89,7.97,475.0,9.0,20.0,145.0,,161.0,0.89,7.0,21.0
부산연안4_환경관리,2008-02-01,129.09278,35.08583,14.7,228.0,34.19,10.52,1.2,2.4,10.01,8.09,8.0,7.0,32.0,112.0,,139.0,0.47,20.0,32.0
부산연안4_환경관리,2008-05-01,129.09278,35.08583,13.0,268.0,34.28,14.26,2.9,8.5,8.46,8.12,490.0,16.0,19.0,49.0,,97.0,0.46,32.0,22.0
부산연안4_환경관리,2008-08-01,129.09278,35.08583,14.0,230.0,34.09,17.95,,,7.68,8.09,160.0,2.0,7.0,24.0,,50.0,1.43,24.0,17.0
부산연안4_환경관리,2008-11-01,129.09278,35.08583,14.0,315.0,33.43,16.73,,,6.61,7.87,513.0,7.0,21.0,142.0,,163.0,0.76,13.0,28.0
부산연안5_환경관리,2008-02-01,129.04583,35.0475,21.0,258.0,34.2,11.45,0.58,10.8,9.51,8.12,8.0,5.0,21.0,105.0,,110.0,0.13,0.0,23.0
부산연안5_환경관리,2008-05-01,129.04583,35.0475,22.5,243.0,34.36,13.96,1.52,11.8,8.29,8.1,209.0,13.0,18.0,37.0,,82.0,0.38,32.0,32.0
부산연안5_환경관리,2008-08-01,129.04583,35.0475,26.0,243.0,32.93,18.84,,,7.24,8.11,210.0,2.0,5.0,19.0,,30.0,1.81,9.0,17.0
