station,date_time,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L]
섬진강하구3_하구역,2014-03-01,127.78639,35.01667,1375.5,,13.5302,4.9618,0.585,10.6527,7.91107,1810.84,13.398,13.6555,,1.5,1358.84,2.15987,59.71,23.2794
섬진강하구3_하구역,2014-03-26,127.78639,35.01667,1375.5,,13.53,4.96,0.6,10.65,7.91,1810.8,13.4,13.7,,1.4,1358.8,2.16,59.7,23.3
섬진강하구3_하구역,2014-07-01,127.78639,35.01667,815.242,,25.2456,2.06,1.0,6.91472,8.05,1633.28,9.576,29.047,596.533,1.3,664.426,1.79,58.317,40.5692
섬진강하구3_하구역,2014-07-16,127.78639,35.01667,815.2,,25.25,2.06,1.0,6.91,8.05,1633.3,9.6,29.0,596.5,2.6,664.4,1.79,58.3,40.6
섬진강하구4_하구역,2014-03-01,127.77778,34.99,1265.2,,12.8746,4.4978,1.355,10.4353,7.96549,1684.77,11.487,10.447,,1.5,1248.3,2.02696,64.498,21.4498
섬진강하구4_하구역,2014-03-26,127.77778,34.99,1265.2,,12.87,4.5,1.4,10.44,7.97,1684.8,11.5,10.4,,1.7,1248.3,2.03,64.5,21.4
섬진강하구4_하구역,2014-07-01,127.77778,34.99,725.291,,24.9277,2.26,9.0,8.10725,8.03,1398.88,9.345,26.598,483.42,1.0,563.801,2.06,71.036,39.363
섬진강하구4_하구역,2014-07-16,127.77778,34.99,725.3,,24.93,2.26,9.0,8.11,8.03,1398.9,9.3,26.6,483.4,2.7,563.8,2.06,71.0,39.4
섬진강하구5_하구역,2014-03-01,127.77306,34.98361,1198.84,,13.3695,3.364,0.42,10.8786,7.99006,1562.81,10.661,8.773,,1.8,1163.22,1.89404,44.457,18.9613
섬진강하구5_하구역,2014-03-26,127.77306,34.98361,1198.8,,13.37,3.36,0.4,10.88,7.99,1562.8,10.7,8.8,,1.4,1163.2,1.89,44.5,19.0
섬진강하구5_하구역,2014-07-01,127.77306,34.98361,785.01,,25.1379,3.89,10.8,8.15501,8.29,1484.31,9.366,25.8385,552.489,1.8,628.698,3.25,66.843,37.3349
섬진강하구5_하구역,2014-07-16,127.77306,34.98361,785.0,,25.14,3.89,10.8,8.16,8.29,1484.3,9.4,25.8,552.5,2.9,628.7,3.25,66.8,37.3
섬진강하구6_하구역,2014-03-01,127.7625,34.97222,1123.56,,13.2847,6.7542,0.7,9.56424,8.05501,1414.52,9.779,8.0755,,1.2,1075.77,1.94388,40.887,21.2441
섬진강하구6_하구역,2014-03-26,127.7625,34.97222,1123.6,,13.28,6.75,0.7,9.56,8.06,1414.5,9.8,8.1,,1.5,1075.8,1.94,40.9,21.2
섬진강하구6_하구역,2014-07-01,127.7625,34.97222,466.816,29.1012,24.4879,1.37,11.2,7.75094,8.19,866.04,7.623,20.1655,180.81,1.2,262.724,1.06,74.291,33.1689
섬진강하구6_하구역,2014-07-16,127.7625,34.97222,466.8,29.1,24.49,1.37,11.2,7.75,8.19,866.0,7.6,20.2,180.8,1.6,262.7,1.06,74.3,33.2
섬진강하구7_하구역,2014-03-01,127.75056,34.95778,704.982,,12.6513,2.6998,0.54,9.1494,8.06379,802.102,5.544,8.742,536.529,1.6,586.061,1.03009,43.988,18.5557
섬진강하구7_하구역,2014-03-26,127.75056,34.95778,705.0,,12.65,2.7,0.5,9.15,8.06,802.1,5.5,8.7,536.5,1.5,586.1,1.03,44.0,18.6
섬진강하구7_하구역,2014-07-01,127.75056,34.95778,369.634,31.106,24.0927,1.83,18.0,7.55138,8.2,668.192,6.286,14.2445,96.124,5.0,159.383,1.89,56.973,28.4971
섬진강하구7_하구역,2014-07-16,127.75056,34.95778,369.6,31.11,24.09,1.83,18.0,7.55,8.2,668.2,6.3,14.2,96.1,1.6,159.4,1.89,57.0,28.5
섬진강하구8_하구역,2014-03-01,127.77222,34.95278,814.206,,12.6304,3.1582,0.48,9.59663,8.05853,809.508,8.932,10.3385,576.877,1.5,653.94,1.01348,68.131,18.4757
섬진강하구8_하구역,2014-03-26,127.77222,34.95278,814.2,,12.63,3.16,0.5,9.6,8.06,809.5,8.9,10.3,576.9,1.5,653.9,1.01,68.1,18.5
섬진강하구8_하구역,2014-07-01,127.77222,34.95278,404.213,31.0865,24.201,1.16,26.4,7.50652,8.18,745.01,6.65,17.6855,127.386,2.5,193.424,1.29,59.388,28.4084
섬진강하구8_하구역,2014-07-16,127.77222,34.95278,404.2,31.09,24.2,1.16,26.4,7.51,8.18,745.0,6.7,17.7,127.4,1.9,193.4,1.29,59.4,28.4
섬진강하구9_하구역,2014-03-01,127.77111,34.94083,751.156,27.9647,12.2808,3.3668,0.8,8.82175,8.05853,851.858,7.056,9.269,599.991,5.0,652.61,0.996864,45.563,18.9833
섬진강하구9_하구역,2014-03-26,127.77111,34.94083,751.2,27.96,12.28,3.37,0.8,8.82,8.06,851.9,7.1,9.3,600.0,1.2,652.6,1.0,45.6,19.0
섬진강하구9_하구역,2014-07-01,127.77111,34.94083,507.234,31.8114,23.9579,0.93,49.2,7.63057,8.14,966.798,7.644,21.5295,220.892,1.5,294.119,1.82,65.583,33.2325
섬진강하구9_하구역,2014-07-16,127.77111,34.94083,507.2,31.81,23.96,0.93,49.2,7.63,8.14,966.8,7.6,21.5,220.9,1.6,294.1,1.82,65.6,33.2
성산연안1_연안,2014-02-05,126.9386111,33.48,246.5,34.43,15.18,0.2,8.0,8.15,8.19,243.6,1.8,12.0,37.4,8.8,40.7,0.52,1.5,16.3
성산연안1_연안,2014-05-05,126.9386111,33.48,174.4,34.06,17.81,1.62,6.2,8.22,8.18,180.3,0.7,4.7,3.9,8.0,9.5,0.23,5.0,8.1
성산연안1_연안,2014-08-13,126.9386111,33.48,240.2,32.58,22.28,2.26,8.0,7.72,8.22,258.1,0.7,2.5,6.9,9.0,10.0,0.85,2.4,8.9
성산연안1_연안,2014-11-19,126.9386111,33.48,247.2,32.66,17.8,1.51,8.2,8.64,8.15,230.1,4.9,4.2,44.9,10.0,62.1,0.93,12.3,14.0
성산연안2_연안,2014-02-05,126.9386111,33.41138889,290.4,34.42,15.19,0.44,20.5,8.5,8.09,258.4,1.6,11.1,44.4,8.3,49.5,0.36,3.5,16.0
성산연안2_연안,2014-05-05,126.9386111,33.41138889,185.7,34.03,18.2,0.33,4.6,8.53,8.2,145.6,0.5,3.8,3.6,8.5,20.1,0.46,16.0,7.5
성산연안2_연안,2014-08-13,126.9386111,33.41138889,250.9,32.52,22.41,1.45,5.2,8.32,8.21,264.3,1.0,2.4,13.3,14.0,16.5,0.78,2.2,7.3
성산연안2_연안,2014-11-19,126.9386111,33.41138889,272.7,32.96,18.26,1.56,8.8,9.01,8.15,205.4,5.2,5.5,40.8,9.0,66.0,1.51,20.0,13.6
성산연안H1_항만,2014-02-05,126.9275,33.47083333,334.3,33.55,9.53,0.41,1.5,9.6,8.24,640.6,2.5,14.1,69.7,4.0,79.3,0.34,7.2,17.1
성산연안H1_항만,2014-08-13,126.9275,33.47083333,292.3,32.47,22.07,5.86,9.6,7.04,8.19,492.9,2.0,4.1,59.0,4.5,68.6,0.73,7.6,11.1
속초연안1_연안,2014-02-26,128.605,38.19972222,255.6,33.78,6.54,2.67,2.4,11.05,8.33,245.5,2.4,12.7,50.4,7.0,59.3,0.54,6.5,16.8
속초연안1_연안,2014-05-26,128.605,38.19972222,232.0,34.05,12.54,0.23,1.7,9.5,8.17,109.5,0.6,4.0,3.1,6.0,10.0,1.12,6.3,13.4
속초연안1_연안,2014-08-13,128.605,38.19972222,144.5,32.94,24.08,5.5,2.4,8.55,8.28,15.5,0.4,1.6,0.5,6.0,2.5,1.99,1.6,12.0
속초연안1_연안,2014-11-05,128.605,38.19972222,208.4,33.45,16.96,0.93,1.1,8.38,8.15,114.6,0.9,4.2,10.4,10.0,30.0,0.98,18.7,7.1
속초연안2_연안,2014-02-26,128.6116667,38.21361111,252.7,33.91,6.69,0.63,0.4,10.88,8.22,216.9,3.1,16.3,57.6,8.0,82.8,0.84,22.1,17.5
속초연안2_연안,2014-05-26,128.6116667,38.21361111,245.3,34.12,11.37,2.26,3.1,9.4,8.16,127.7,0.7,4.3,8.2,6.0,13.4,1.49,4.6,15.7
속초연안2_연안,2014-08-13,128.6116667,38.21361111,146.6,33.16,23.73,0.58,19.8,8.06,8.25,4.5,0.2,1.5,0.3,7.0,1.1,1.48,0.6,6.8
속초연안2_연안,2014-11-05,128.6116667,38.21361111,180.0,33.52,17.1,0.73,1.0,8.2,8.15,112.4,0.3,2.4,3.1,11.0,5.5,1.08,2.0,2.8
속초연안3_연안,2014-02-26,128.6136111,38.22083333,282.6,33.91,6.55,1.56,1.5,9.81,8.22,220.0,3.0,17.3,61.1,8.0,90.0,0.71,26.0,19.5
속초연안3_연안,2014-05-26,128.6136111,38.22083333,247.3,34.11,11.87,2.9,4.9,9.57,8.2,103.4,0.3,4.1,2.2,7.0,5.8,1.26,3.2,15.1
속초연안3_연안,2014-08-13,128.6136111,38.22083333,137.1,33.17,23.91,0.57,1.0,8.22,8.25,8.9,0.3,1.3,0.8,8.0,1.6,1.61,0.5,8.6
속초연안3_연안,2014-11-05,128.6136111,38.22083333,185.9,33.48,17.0,0.7,1.5,8.28,8.16,113.7,0.7,2.9,6.8,11.0,15.8,0.83,8.3,5.0
속초연안4_연안,2014-02-27,128.6655556,38.1175,285.0,34.0,8.17,1.8,2.6,8.88,8.23,309.7,2.5,11.3,74.9,9.0,80.6,0.93,3.2,17.3
속초연안4_연안,2014-05-27,128.6655556,38.1175,246.6,34.21,12.77,2.0,1.8,9.62,8.19,97.0,0.3,4.2,1.9,6.0,5.1,0.84,2.8,14.8
속초연안4_연안,2014-08-07,128.6655556,38.1175,134.9,33.63,24.55,0.52,0.1,7.84,8.22,46.5,0.4,1.4,2.3,10.0,4.0,1.26,1.3,5.4
속초연안4_연안,2014-11-04,128.6655556,38.1175,170.4,33.53,17.68,1.13,1.3,7.95,8.18,146.2,0.6,2.4,5.4,9.0,6.7,0.83,0.8,2.5
속초연안H1_항만,2014-02-26,128.5977778,38.20888889,252.7,33.54,7.15,0.87,1.0,9.14,8.56,499.6,3.0,6.8,52.7,4.0,103.9,0.91,48.2,13.4
속초연안H1_항만,2014-08-07,128.5977778,38.20888889,278.0,32.33,24.12,17.47,0.6,8.31,8.23,141.3,2.6,2.1,28.2,3.0,86.4,1.8,55.6,29.4
속초연안H2_항만,2014-02-25,128.5883333,38.19722222,663.4,31.87,8.25,25.4,3.9,,8.58,710.3,2.8,6.8,59.7,1.0,104.2,3.51,41.7,50.1
속초연안H2_항만,2014-08-07,128.5883333,38.19722222,241.1,31.85,24.41,16.59,2.1,9.63,8.3,304.7,3.0,2.1,17.3,2.0,21.5,2.15,1.2,26.2
시화호1_환경관리,2014-02-20,126.71194,37.29694,611.2,30.11,3.69,30.02,13.3,17.34,8.72,3.2,10.5,1.2,68.2,1.0,87.1,6.59,8.4,41.7
시화호1_환경관리,2014-05-20,126.71194,37.29694,430.8,30.47,15.35,3.34,11.9,8.49,8.21,121.5,8.0,3.4,103.7,1.7,157.9,3.24,46.2,33.8
시화호1_환경관리,2014-08-07,126.71194,37.29694,815.5,27.92,26.28,8.4,6.3,6.29,7.98,1574.2,27.5,48.4,17.3,1.5,259.7,2.83,214.9,75.6
시화호1_환경관리,2014-11-04,126.71194,37.29694,602.4,30.05,13.03,2.14,7.6,7.97,8.15,680.3,23.1,49.2,183.1,1.8,390.1,1.75,183.9,64.7
시화호10_환경관리,2014-02-20,126.61528,37.30833,729.6,30.65,3.04,6.74,37.2,12.23,8.09,385.3,7.3,19.1,303.4,0.4,422.5,1.47,111.9,57.1
시화호10_환경관리,2014-05-20,126.61528,37.30833,478.6,30.75,14.52,2.67,5.0,9.49,8.2,65.6,8.9,2.7,168.8,3.3,188.6,1.58,10.9,20.7
시화호10_환경관리,2014-08-07,126.61528,37.30833,630.9,29.96,24.85,0.93,11.3,6.4,7.89,720.0,17.6,41.5,13.2,2.2,210.6,1.37,179.9,44.3
시화호10_환경관리,2014-11-04,126.61528,37.30833,452.4,31.07,16.07,2.84,4.9,7.96,8.21,249.4,24.8,33.0,115.9,1.5,239.5,1.12,98.8,35.9
시화호2_환경관리,2014-02-20,126.66722,37.30083,698.5,30.74,3.27,13.05,16.8,11.85,8.1,390.3,6.6,19.9,289.2,0.8,386.4,1.54,90.6,45.7
시화호2_환경관리,2014-05-20,126.66722,37.30083,386.4,30.7,14.18,2.7,7.2,9.45,8.22,65.3,8.1,1.1,148.1,2.7,162.9,3.06,6.8,19.2
시화호2_환경관리,2014-08-07,126.66722,37.30083,700.9,29.51,25.59,4.7,9.3,6.88,7.95,1056.7,20.3,41.9,14.5,2.2,215.7,1.59,180.9,63.5
시화호2_환경관리,2014-11-04,126.66722,37.30083,426.3,30.76,14.16,4.64,3.4,8.6,8.2,337.3,19.5,27.8,115.4,2.9,214.2,1.73,79.3,35.2
시화호3_환경관리,2014-02-20,126.60306,37.29139,692.1,30.82,3.25,2.76,19.0,12.72,8.02,423.1,5.8,22.6,304.1,0.6,391.3,1.49,81.4,49.8
시화호3_환경관리,2014-05-20,126.60306,37.29139,460.5,30.78,14.31,1.8,8.2,9.41,8.15,59.4,8.3,5.4,188.0,2.5,224.3,2.17,28.0,25.9
시화호3_환경관리,2014-08-07,126.60306,37.29139,636.6,29.74,25.38,2.5,10.7,6.57,7.93,810.5,17.7,41.2,13.3,2.0,220.7,1.33,189.7,54.7
시화호3_환경관리,2014-11-04,126.60306,37.29139,428.0,31.12,16.05,1.97,6.9,8.24,8.23,248.8,23.0,30.2,105.1,1.5,215.9,1.19,87.9,34.1
시화호4_환경관리,2014-02-20,126.78139,37.2925,974.0,28.6,4.2,35.96,15.2,15.84,8.94,4.3,25.4,1.4,139.3,0.8,193.0,3.96,28.3,82.7
시화호4_환경관리,2014-05-20,126.78139,37.2925,858.4,29.71,17.87,9.4,4.7,10.07,8.33,53.0,59.9,1.7,108.6,1.0,216.0,2.62,47.4,152.8
시화호4_환경관리,2014-08-07,126.78139,37.2925,1483.8,27.51,26.53,4.5,13.4,3.75,7.51,1825.4,66.3,96.4,31.9,1.0,731.7,3.76,633.4,151.8
시화호4_환경관리,2014-11-04,126.78139,37.2925,1361.1,19.42,12.16,2.64,18.3,7.28,7.81,2119.3,91.8,52.7,858.9,0.8,1286.2,3.51,335.5,111.6
시화호5_환경관리,2014-02-20,126.75611,37.29333,815.3,29.37,4.09,35.38,13.5,17.33,8.88,2.9,18.9,1.2,95.6,0.6,151.7,7.57,37.2,61.0
시화호5_환경관리,2014-05-20,126.75611,37.29333,569.4,30.0,16.51,2.2,4.1,8.02,8.18,79.0,15.4,7.1,61.4,1.3,138.5,2.8,61.7,73.8
시화호5_환경관리,2014-08-07,126.75611,37.29333,1543.3,27.08,26.54,7.83,12.7,4.07,7.59,2267.4,81.9,88.9,38.4,1.0,734.3,3.42,613.9,144.7
시화호5_환경관리,2014-11-04,126.75611,37.29333,1154.5,26.05,12.46,1.94,14.4,7.83,8.02,1447.1,64.2,58.7,527.0,0.9,912.6,2.67,321.3,106.3
시화호6_환경관리,2014-02-20,126.65667,37.31667,674.5,30.69,3.35,13.34,21.8,12.67,8.19,290.0,6.8,11.1,266.7,1.0,338.7,1.73,65.2,42.2
시화호6_환경관리,2014-05-20,126.65667,37.31667,448.9,30.48,15.85,3.16,1.2,9.06,8.21,80.4,8.6,0.9,136.7,2.5,159.0,2.14,13.7,22.8
시화호6_환경관리,2014-08-07,126.65667,37.31667,1171.8,26.27,26.18,7.81,6.0,6.94,7.94,1500.8,47.8,59.4,26.0,1.5,283.0,3.0,209.2,102.3
시화호6_환경관리,2014-11-04,126.65667,37.31667,459.5,30.75,14.54,3.1,4.6,8.63,8.25,337.0,19.3,28.6,114.1,3.2,211.5,1.63,78.2,35.6
시화호7_환경관리,2014-02-20,126.72028,37.30167,652.7,30.02,3.86,35.9,16.0,17.86,8.77,5.8,12.5,1.0,64.5,1.0,95.6,6.36,18.5,43.5
시화호7_환경관리,2014-05-20,126.72028,37.30167,547.9,30.47,15.17,3.14,6.0,8.35,8.23,100.5,9.4,5.6,86.6,2.0,187.2,2.93,91.3,44.0
시화호7_환경관리,2014-08-07,126.72028,37.30167,1177.9,27.98,26.4,11.23,9.3,6.28,7.89,1555.7,47.0,70.1,24.7,1.2,457.4,3.48,385.8,109.4
시화호7_환경관리,2014-11-04,126.72028,37.30167,708.2,30.03,13.21,3.83,9.4,8.37,8.15,648.2,27.0,46.3,197.4,1.8,433.3,1.38,208.9,70.4
시화호8_환경관리,2014-02-20,126.68306,37.31083,621.2,30.54,3.55,30.85,18.5,15.85,8.5,8.0,8.0,1.1,129.2,1.1,151.1,3.6,13.9,38.4
시화호8_환경관리,2014-05-20,126.68306,37.31083,467.1,30.56,15.19,4.9,11.4,8.81,8.21,115.3,9.1,1.3,129.4,2.2,159.9,1.66,21.4,25.4
시화호8_환경관리,2014-08-07,126.68306,37.31083,909.9,28.46,26.22,4.47,11.9,6.74,7.95,1364.0,32.7,53.3,19.4,1.7,318.7,2.42,266.5,78.6
시화호8_환경관리,2014-11-04,126.68306,37.31083,549.9,30.57,13.75,4.21,2.9,8.59,8.22,470.8,20.8,36.9,144.2,2.4,286.6,1.53,121.5,48.5
시화호9_환경관리,2014-02-20,126.63167,37.28833,673.7,30.62,3.23,16.55,30.8,11.81,8.07,421.5,5.7,19.5,301.8,0.4,388.6,1.26,81.1,56.1
시화호9_환경관리,2014-05-20,126.63167,37.28833,481.3,30.73,15.27,2.7,6.5,9.82,8.2,46.5,8.7,2.5,178.7,2.3,199.3,2.0,11.9,21.0
시화호9_환경관리,2014-08-07,126.63167,37.28833,655.3,29.68,25.35,2.7,5.7,6.73,7.97,845.1,18.6,41.6,13.3,2.5,209.4,1.4,177.5,53.7
시화호9_환경관리,2014-11-04,126.63167,37.28833,450.3,31.1,15.95,2.23,2.1,8.31,8.23,249.6,23.3,30.6,107.8,2.9,214.9,1.3,83.8,35.2
신안연안1_연안,2014-02-28,126.2677778,34.80611111,393.5,32.98,7.26,1.8,10.7,9.99,8.12,442.3,2.6,18.0,86.1,0.4,90.9,0.71,2.2,50.8
신안연안1_연안,2014-05-28,126.2677778,34.80611111,205.7,33.08,17.73,1.74,8.5,8.52,8.1,184.5,8.9,11.9,80.2,1.1,97.5,0.86,8.4,20.4
신안연안1_연안,2014-08-20,126.2677778,34.80611111,378.2,27.6,24.09,0.7,5.3,6.7,8.2,712.7,24.8,16.8,332.7,2.0,373.2,1.39,15.7,25.1
신안연안1_연안,2014-11-16,126.2677778,34.80611111,300.6,31.6,14.68,1.36,3.8,8.5,8.14,394.3,16.2,13.7,136.9,2.0,155.2,0.57,2.1,23.1
신안연안2_연안,2014-02-28,126.2263889,34.71916667,362.9,33.3,7.96,0.73,7.6,9.4,8.13,461.4,1.5,20.7,87.7,0.3,91.2,0.96,2.1,60.2
신안연안2_연안,2014-05-28,126.2263889,34.71916667,259.8,33.4,16.72,1.3,10.7,8.79,8.1,191.9,7.8,13.3,85.4,0.9,95.4,0.95,2.2,25.6
신안연안2_연안,2014-08-22,126.2263889,34.71916667,303.8,31.6,22.83,0.1,7.8,6.91,8.17,423.1,8.4,10.9,147.2,1.9,159.0,1.04,3.4,24.8
신안연안2_연안,2014-11-19,126.2263889,34.71916667,261.1,32.29,15.11,0.46,25.2,8.18,8.19,317.1,3.5,11.3,119.2,0.8,124.1,0.37,1.4,30.5
신항연안1_환경관리,2014-02-22,128.82333,35.07361,355.7,33.57,8.95,2.06,4.4,9.18,8.23,197.4,3.8,12.7,82.7,0.4,108.1,0.97,21.5,23.9
신항연안1_환경관리,2014-05-22,128.82333,35.07361,649.9,32.88,18.53,2.48,12.0,8.16,8.22,318.2,3.7,7.3,32.2,1.2,65.2,1.83,29.3,30.9
신항연안1_환경관리,2014-08-12,128.82333,35.07361,1695.4,30.51,22.67,0.7,13.8,7.99,7.81,884.2,38.0,27.1,290.9,1.9,440.0,1.71,111.1,37.7
신항연안1_환경관리,2014-11-06,128.82333,35.07361,408.4,31.63,18.78,0.93,25.6,7.17,8.05,655.2,36.8,23.2,155.8,0.9,236.9,1.6,44.4,43.4
신항연안2_환경관리,2014-02-22,128.77833,35.06861,316.0,33.73,9.45,2.23,5.4,9.28,8.23,189.4,3.7,11.4,74.0,1.3,89.1,0.83,11.4,17.9
신항연안2_환경관리,2014-05-22,128.77833,35.06861,227.4,32.93,19.21,2.36,5.8,9.11,8.3,399.4,1.4,3.2,0.5,1.2,9.1,1.19,7.3,26.7
신항연안2_환경관리,2014-08-12,128.77833,35.06861,1816.5,30.94,22.92,2.26,11.0,6.61,8.03,587.4,27.0,17.9,145.4,1.9,220.4,1.56,47.9,30.7
신항연안2_환경관리,2014-11-06,128.77833,35.06861,388.7,31.98,19.28,1.33,7.2,7.21,8.02,644.0,40.9,24.3,136.4,1.9,199.5,1.43,22.2,38.3
아산연안1_연안,2014-02-24,126.4125,37.20416667,537.6,31.16,4.03,0.84,28.8,11.11,7.95,452.4,1.4,28.3,150.4,1.5,161.0,1.03,9.2,36.0
아산연안1_연안,2014-05-24,126.4125,37.20416667,416.3,31.13,12.06,1.11,13.8,9.78,8.07,109.9,5.2,12.3,189.4,3.0,203.3,0.59,8.8,20.6
아산연안1_연안,2014-08-14,126.4125,37.20416667,364.0,30.8,22.87,1.39,9.8,7.25,7.87,419.8,11.4,22.8,147.1,1.7,217.1,1.08,58.7,37.2
아산연안1_연안,2014-11-07,126.4125,37.20416667,336.8,31.52,16.62,3.07,22.8,7.93,8.23,201.6,38.8,24.7,84.8,0.8,148.4,1.34,24.8,45.8
아산연안2_연안,2014-02-24,126.4583333,37.16805556,556.1,30.98,3.67,0.41,21.5,11.28,7.97,465.3,2.3,27.5,163.9,2.0,186.0,0.69,19.8,30.7
아산연안2_연안,2014-05-24,126.4583333,37.16805556,408.9,31.07,13.03,1.57,3.3,9.71,8.12,128.9,4.9,8.7,152.9,4.0,167.6,1.12,9.9,20.3
아산연안2_연안,2014-08-14,126.4583333,37.16805556,410.8,30.89,22.3,0.96,8.9,7.21,8.03,384.3,9.8,20.8,130.5,2.0,194.5,0.92,54.1,34.6
아산연안2_연안,2014-11-07,126.4583333,37.16805556,340.0,31.12,16.24,1.13,5.7,7.91,8.22,374.7,34.4,28.4,88.4,1.8,156.9,1.2,34.2,41.0
아산연안3_연안,2014-02-24,126.5194444,37.08888889,522.8,31.03,3.75,1.33,26.8,11.24,7.95,461.7,1.4,28.6,155.5,0.9,172.1,1.19,15.3,41.7
아산연안3_연안,2014-05-24,126.5194444,37.08888889,433.1,31.08,12.36,1.83,3.1,9.4,8.09,123.9,4.5,9.8,162.8,4.1,176.4,1.18,9.1,20.8
아산연안3_연안,2014-08-14,126.5194444,37.08888889,414.6,30.41,23.04,2.06,29.1,7.06,7.95,573.3,11.7,27.3,165.8,2.1,239.4,1.31,61.9,34.1
아산연안3_연안,2014-11-07,126.5194444,37.08888889,316.7,31.38,17.06,2.03,10.0,7.66,8.22,256.8,46.6,23.8,74.8,1.8,132.1,1.13,10.7,36.4
아산연안4_연안,2014-02-24,126.7452778,37.00555556,745.7,30.03,3.69,2.0,15.1,11.23,8.01,498.7,4.4,28.6,237.9,1.2,281.2,2.02,38.9,36.3
아산연안4_연안,2014-05-24,126.7452778,37.00555556,549.6,30.05,14.57,2.32,6.6,9.29,8.09,189.2,7.6,9.5,241.7,2.4,284.1,1.58,34.8,23.9
아산연안4_연안,2014-08-14,126.7452778,37.00555556,804.5,27.69,24.12,1.83,27.8,6.21,7.85,1047.6,25.6,49.3,382.7,1.6,549.2,1.57,141.0,72.9
아산연안4_연안,2014-11-07,126.7452778,37.00555556,462.6,28.43,16.06,1.39,9.8,7.66,8.13,717.7,27.3,47.6,315.6,1.4,459.5,1.1,116.6,48.9
아산연안5_연안,2014-02-24,126.6472222,37.09027778,657.2,30.49,3.61,1.1,11.3,11.39,7.91,483.8,3.2,26.4,193.6,1.8,221.5,0.74,24.8,32.5
아산연안5_연안,2014-05-24,126.6472222,37.09027778,445.7,30.79,13.35,2.93,3.5,9.88,8.15,149.8,5.4,6.5,150.4,3.1,172.6,1.22,16.8,21.8
아산연안5_연안,2014-08-14,126.6472222,37.09027778,629.4,29.67,23.51,1.83,8.7,6.83,7.93,778.6,14.6,36.0,207.0,1.8,323.4,1.24,101.8,55.3
아산연안5_연안,2014-11-07,126.6472222,37.09027778,470.4,29.88,16.28,1.57,2.7,7.74,8.17,559.6,31.3,37.8,184.3,1.7,297.3,1.09,81.7,49.0
아산연안H1_항만,2014-02-24,126.8333333,36.95916667,885.1,29.44,3.81,2.03,8.9,11.34,8.03,496.0,6.8,29.4,330.8,1.2,390.3,1.71,52.6,43.3
아산연안H1_항만,2014-08-14,126.8333333,36.95916667,1017.3,25.89,24.37,0.75,3.9,5.81,7.8,1315.3,39.8,60.1,583.6,0.9,821.9,1.42,198.5,97.3
양양연안1_연안,2014-02-27,128.7502778,38.0125,264.0,34.2,8.63,0.62,0.5,9.24,8.21,256.4,2.9,13.1,64.7,10.0,68.1,0.02,0.5,17.5
양양연안1_연안,2014-05-27,128.7502778,38.0125,254.0,34.27,12.6,1.8,3.7,10.0,8.19,80.6,0.4,4.3,2.1,6.0,6.6,1.0,4.1,15.2
양양연안1_연안,2014-08-07,128.7502778,38.0125,170.2,33.7,23.35,0.13,0.6,8.29,8.21,47.6,0.3,1.5,0.3,11.0,0.9,0.73,0.3,8.1
양양연안1_연안,2014-11-04,128.7502778,38.0125,137.5,33.52,17.89,0.47,0.3,8.12,8.18,156.5,0.7,2.7,5.8,6.0,7.2,0.65,0.6,8.3
양양연안2_연안,2014-02-27,128.8016667,37.94972222,267.1,34.18,8.53,1.77,0.5,9.9,8.21,260.5,2.8,12.3,65.8,9.0,69.9,0.8,1.3,16.8
양양연안2_연안,2014-05-27,128.8016667,37.94972222,262.1,34.25,13.02,1.8,3.4,9.58,8.22,61.4,0.3,4.1,1.5,5.0,23.9,1.15,22.1,15.4
양양연안2_연안,2014-08-07,128.8016667,37.94972222,166.2,33.74,23.89,0.03,0.9,7.91,8.22,52.2,0.0,1.4,0.9,9.0,1.4,0.46,0.5,6.6
양양연안2_연안,2014-11-04,128.8016667,37.94972222,128.4,33.44,17.79,0.7,0.2,7.86,8.19,91.1,0.2,2.4,1.4,10.0,2.7,0.7,1.1,6.9
양양연안3_연안,2014-02-27,128.7086111,38.08111111,255.2,34.19,8.23,2.0,0.0,10.05,8.22,270.1,2.7,13.1,69.5,9.0,76.0,0.8,3.8,16.1
양양연안3_연안,2014-05-27,128.7086111,38.08111111,264.9,34.16,12.12,2.46,4.7,9.81,8.19,108.4,0.3,4.1,3.7,5.0,6.6,0.79,2.5,15.3
양양연안3_연안,2014-08-07,128.7086111,38.08111111,180.7,33.46,23.85,0.46,0.7,7.99,8.23,57.8,0.3,1.5,2.1,11.0,3.0,0.41,0.6,7.0
양양연안3_연안,2014-11-04,128.7086111,38.08111111,155.4,33.44,17.63,0.9,0.9,8.09,8.18,142.0,0.5,2.7,4.5,11.0,5.9,0.73,0.9,8.9
양양연안4_연안,2014-02-27,128.7130556,38.05194444,284.4,34.07,7.97,2.06,0.5,9.77,8.22,251.2,2.5,11.3,61.4,10.0,65.7,0.7,1.8,16.3
양양연안4_연안,2014-05-27,128.7130556,38.05194444,263.3,34.16,12.18,2.03,3.1,9.78,8.2,85.4,0.3,5.0,3.8,5.0,7.0,1.0,2.9,15.8
