station,date_time,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],유분[mg/L],총인[μg/L]
시화호1_환경관리,2009-11-01,126.71194,37.29694,843.0,25.24,5.21,2.98292,5.8,11.24,8.5,167.0,36.0,29.0,365.0,1.3,745.0,3.12816,344.0,,66.0
시화호2_환경관리,2009-02-01,126.66722,37.30083,293.167,30.48,2.85,6.22792,8.2,13.16,8.73,1.0,6.4,12.0,45.2667,1.9,83.3333,1.22963,31.6667,,30.0731
시화호2_환경관리,2009-05-01,126.66722,37.30083,254.122,27.69,20.22,22.2553,14.2,6.38,8.43,497.333,0.0,0.666667,3.0,1.2,4.0,5.11762,1.0,,41.7
시화호2_환경관리,2009-08-01,126.66722,37.30083,714.0,19.55,24.48,,5.8,8.46,8.28,4.0,2.0,16.0,6.0,1.3,9.0,3.65605,1.0,,97.0
시화호2_환경관리,2009-11-01,126.66722,37.30083,253.0,28.97,8.15,14.6783,4.8,9.57,8.46,85.0,4.0,7.0,25.0,2.6,125.0,3.02176,96.0,,47.0
시화호3_환경관리,2009-02-01,126.60306,37.29139,293.867,30.99,2.91,4.77696,5.0,13.06,8.63,3.66667,4.76667,10.6667,41.5667,1.8,71.6667,1.24962,25.3333,,27.6737
시화호3_환경관리,2009-05-01,126.60306,37.29139,251.703,29.87,20.23,9.96098,10.6,6.5,8.21,399.667,1.0,1.0,3.66667,1.5,5.66667,2.63675,1.0,,31.6333
시화호3_환경관리,2009-08-01,126.60306,37.29139,304.0,19.74,25.06,12.6037,5.2,9.2,8.39,4.0,1.0,16.0,3.0,1.7,5.0,3.90375,1.0,,95.0
시화호3_환경관리,2009-11-01,126.60306,37.29139,229.0,29.14,9.1,2.21076,4.2,9.31,8.43,73.0,3.0,11.0,22.0,3.1,217.0,1.9152,192.0,,39.0
신안연안1_연안,2009-02-01,126.2677778,34.80611111,484.2,33.22,7.24,1.68,63.2,14.09,8.2,415.0,4.0,19.0,139.0,0.5,155.0,0.52,12.0,,45.0
신안연안1_연안,2009-05-01,126.2677778,34.80611111,471.0,32.68,15.79,2.42,23.6,9.3,8.0,195.0,8.0,3.0,113.0,1.0,131.0,0.44,10.0,,30.0
신안연안1_연안,2009-08-01,126.2677778,34.80611111,369.0,30.1,23.09,4.84,23.6,9.01,8.24,233.0,11.0,3.0,70.0,0.9,93.0,1.02,12.0,,29.0
신안연안1_연안,2009-11-01,126.2677778,34.80611111,249.0,31.42,16.73,1.77,27.6,7.88,7.82,412.0,17.0,15.0,154.0,0.5,180.0,0.54,9.0,,45.0
신안연안2_연안,2009-02-01,126.2263889,34.71916667,465.6,32.22,8.34,1.04,108.4,11.34,8.13,422.0,4.0,23.0,191.0,0.3,207.0,0.6,12.0,,72.0
신안연안2_연안,2009-05-01,126.2263889,34.71916667,607.0,32.71,14.53,2.07,131.2,8.67,8.02,274.0,9.0,6.0,26.0,1.0,38.0,0.5,3.0,,50.0
신안연안2_연안,2009-08-01,126.2263889,34.71916667,301.0,31.06,21.74,3.4,10.0,8.42,8.0,228.0,4.0,5.0,155.0,3.0,172.0,0.59,13.0,,24.0
신안연안2_연안,2009-11-01,126.2263889,34.71916667,287.0,32.0,16.79,1.05,32.8,7.62,7.99,398.0,5.0,11.0,162.0,0.3,175.0,0.45,8.0,,68.0
아산연안1_연안,2009-02-01,126.4125,37.20416667,309.2,31.83,4.08,7.72616,33.4,10.61,8.14,259.0,4.8,17.0,117.2,0.5,131.0,1.34226,9.0,,59.2784
아산연안1_연안,2009-05-01,126.4125,37.20416667,393.0,31.51,11.7,2.29672,13.2,9.42,7.98,159.0,6.0,14.0,148.0,1.4,179.0,1.24707,25.0,,85.8
아산연안1_연안,2009-08-01,126.4125,37.20416667,491.0,29.63,23.57,1.16956,10.4,8.21,8.19,9.0,4.0,7.0,36.0,2.9,41.0,1.33097,1.0,,35.0
아산연안1_연안,2009-11-01,126.4125,37.20416667,240.0,31.26,16.92,0.28656,50.4,7.76,7.98,40.0,6.0,24.0,170.0,0.7,191.0,1.88683,15.0,,51.0
아산연안2_연안,2009-02-01,126.4583333,37.16805556,217.9,31.82,4.31,10.0672,45.2,10.61,8.16,197.0,5.5,13.0,93.5,0.6,103.0,1.24234,4.0,,63.6486
아산연안2_연안,2009-05-01,126.4583333,37.16805556,367.0,32.42,12.63,4.0382,9.8,9.2,8.07,162.0,6.0,12.0,141.0,1.35,156.0,1.10777,9.0,,66.1
아산연안2_연안,2009-08-01,126.4583333,37.16805556,415.0,29.51,24.11,2.7252,4.2,10.52,8.4,0.0,2.0,6.0,3.0,3.2,6.0,2.53975,1.0,,39.0
아산연안2_연안,2009-11-01,126.4583333,37.16805556,243.0,31.32,16.49,0.34568,19.2,7.86,8.0,45.0,10.0,29.0,183.0,1.1,197.0,1.48251,4.0,,53.0
아산연안3_연안,2009-02-01,126.5194444,37.08888889,228.7,31.81,4.14,4.97456,20.6,10.23,8.13,293.0,3.5,19.0,127.5,0.7,134.0,0.882627,3.0,,73.6217
아산연안3_연안,2009-05-01,126.5194444,37.08888889,380.0,31.68,13.45,2.81796,31.2,8.83,8.05,236.0,7.0,17.0,202.0,0.9,264.0,1.84407,55.0,,61.0
아산연안3_연안,2009-08-01,126.5194444,37.08888889,277.0,30.43,23.1,1.69944,3.6,8.78,8.23,3.0,3.0,6.0,13.0,2.7,17.0,0.914839,1.0,,36.0
아산연안3_연안,2009-11-01,126.5194444,37.08888889,297.0,31.45,16.89,0.33292,20.0,7.65,8.02,44.0,6.0,27.0,166.0,1.2,177.0,0.922133,5.0,,50.0
아산연안4_연안,2009-02-01,126.7452778,37.00555556,397.9,30.5,3.51,16.113,17.2,11.2,8.21,119.0,8.4,5.0,264.6,0.7,311.0,1.94178,38.0,,61.0713
아산연안4_연안,2009-05-01,126.7452778,37.00555556,249.0,31.7,11.49,1.74004,10.0,9.39,8.1,181.0,2.0,14.0,134.0,1.8,152.0,1.20727,16.0,,65.0
아산연안4_연안,2009-08-01,126.7452778,37.00555556,359.0,29.2,23.46,3.00684,5.2,7.51,8.12,21.0,7.0,8.0,75.0,2.1,83.0,1.113,1.0,,33.0
아산연안4_연안,2009-11-01,126.7452778,37.00555556,401.0,29.92,15.4,0.28184,28.8,7.79,7.89,101.0,38.0,45.0,293.0,0.8,346.0,2.41173,15.0,,72.0
아산연안5_연안,2009-02-01,126.6472222,37.09027778,364.8,31.16,3.51,17.3415,24.2,11.38,8.22,141.0,5.3,6.0,147.7,0.5,162.0,0.882627,9.0,,61.7436
아산연안5_연안,2009-05-01,126.6472222,37.09027778,324.0,31.3,12.66,2.4428,23.4,9.08,8.09,214.0,5.0,15.0,149.0,1.7,165.0,1.16747,11.0,,59.8
아산연안5_연안,2009-08-01,126.6472222,37.09027778,515.0,29.31,24.62,1.68256,5.4,9.81,8.31,3.0,4.0,6.0,25.0,1.9,30.0,2.20288,1.0,,38.0
아산연안5_연안,2009-11-01,126.6472222,37.09027778,414.0,30.7,15.63,0.48476,15.6,7.84,7.96,78.0,31.0,37.0,236.0,1.1,284.0,1.04981,17.0,,60.0
아산연안H1_항만,2009-02-01,126.8333333,36.95916667,612.2,30.18,3.49,22.5529,10.0,11.37,8.22,104.0,8.8,4.0,251.2,0.8,329.0,1.75859,69.0,,45.9435
아산연안H1_항만,2009-05-01,126.8333333,36.95916667,612.2,30.18,3.49,22.5529,10.0,11.37,8.22,104.0,8.8,4.0,251.2,0.8,329.0,1.75859,69.0,,45.9435
아산연안H1_항만,2009-08-01,126.8333333,36.95916667,531.0,28.29,24.33,4.02108,11.8,7.77,8.08,38.0,8.0,7.0,166.0,1.1,175.0,2.04435,1.0,,30.0
양양연안1_연안,2009-02-01,128.7502778,38.0125,169.403,34.23,10.17,0.754,6.0,8.55299,7.98,367.284,5.705,19.052,95.666,16.0,109.842,0.554667,8.471,,34.705
양양연안1_연안,2009-05-01,128.7502778,38.0125,416.534,34.04,12.08,1.78,4.4,9.12275,8.13,162.736,1.051,1.678,0.618,7.0,3.207,0.613333,1.538,,27.594
양양연안1_연안,2009-08-01,128.7502778,38.0125,158.632,32.24,21.02,1.09,4.0,8.63029,8.17,87.284,0.351,10.8657,3.13392,10.0,8.44792,0.650667,4.963,,22.2192
양양연안1_연안,2009-11-01,128.7502778,38.0125,150.0,33.24,14.03,1.1,2.6,8.30774,8.12,184.0,3.0,7.0,51.0,8.5,70.0,0.24,16.0,,26.0
양양연안2_연안,2009-02-01,128.8016667,37.94972222,127.364,34.23,10.3,0.592,3.2,8.42,8.2,346.679,7.248,14.052,105.732,16.0,115.668,0.362667,2.688,,23.817
양양연안2_연안,2009-05-01,128.8016667,37.94972222,59.033,33.95,11.84,1.426,6.4,9.38506,8.13,186.36,1.101,4.219,2.197,6.5,5.423,0.524373,2.125,,18.859
양양연안2_연안,2009-08-01,128.8016667,37.94972222,147.365,32.19,22.85,0.722,5.8,8.14269,8.15,96.339,0.327,11.7788,3.55852,14.0,9.50352,0.618667,5.618,,22.6124
양양연안2_연안,2009-11-01,128.8016667,37.94972222,164.0,33.23,14.2,1.164,4.2,8.0845,8.13,188.0,3.0,6.0,37.0,8.5,53.0,0.416,13.0,,10.0
양양연안3_연안,2009-02-01,128.7086111,38.08111111,155.457,34.22,10.06,0.606,1.6,8.93394,8.26,409.597,5.835,17.628,99.225,15.0,109.368,0.522667,4.308,,34.428
양양연안3_연안,2009-05-01,128.7086111,38.08111111,290.814,33.95,11.15,1.482,6.6,9.1287,8.13,192.605,1.925,0.54,1.36,6.5,5.059,0.557653,1.774,,33.613
양양연안3_연안,2009-08-01,128.7086111,38.08111111,181.013,32.48,21.94,0.93,4.2,8.22147,8.15,83.895,0.723,12.2353,3.80348,14.0,17.5665,0.746667,13.04,,16.5178
양양연안3_연안,2009-11-01,128.7086111,38.08111111,147.0,33.41,14.18,1.402,1.8,8.0845,8.13,179.0,2.0,5.0,34.0,9.0,45.0,0.464,9.0,,30.0
양양연안4_연안,2009-02-01,128.7130556,38.05194444,172.39,34.17,9.65,0.55,1.6,8.42776,8.21,373.255,5.563,20.142,111.055,15.0,119.462,0.794667,2.844,,27.825
양양연안4_연안,2009-05-01,128.7130556,38.05194444,197.333,33.97,11.46,1.198,7.6,9.12236,8.12,186.716,1.224,4.03,1.828,6.5,6.94,0.407893,3.888,,25.775
양양연안4_연안,2009-08-01,128.7130556,38.05194444,192.715,32.21,22.34,1.09,3.4,8.68005,8.18,98.08,0.651,12.2353,3.59506,14.0,26.6951,0.826667,22.449,,23.792
양양연안4_연안,2009-11-01,128.7130556,38.05194444,148.0,33.4,14.0,1.238,2.0,7.9091,8.12,191.0,3.0,7.0,47.0,8.5,64.0,0.416,14.0,,10.0
여수연안1_연안,2009-02-01,127.7661111,34.73555556,463.8,33.22,6.55,1.33,11.6,12.26,8.27,84.0,3.0,12.0,66.0,6.0,96.0,1.02,27.0,,22.0
여수연안1_연안,2009-05-01,127.7661111,34.73555556,481.0,33.56,16.92,4.29,25.6,8.71,8.1,160.0,1.0,6.0,186.0,4.5,194.0,0.7,7.0,,26.0
여수연안1_연안,2009-08-01,127.7661111,34.73555556,494.0,28.81,24.65,13.68,11.2,6.79,8.1,373.0,10.0,8.0,94.0,3.8,120.0,1.6,16.0,,40.0
여수연안1_연안,2009-11-01,127.7661111,34.73555556,290.0,32.21,15.02,2.47,10.4,8.01,7.9,729.0,54.0,30.0,112.0,2.0,180.0,0.5,14.0,,65.0
여수연안2_연안,2009-02-01,127.7613889,34.76277778,469.2,32.95,7.19,2.25,24.0,8.96,8.35,76.0,2.0,11.0,39.0,5.8,58.0,0.5,17.0,,25.0
여수연안2_연안,2009-05-01,127.7613889,34.76277778,466.0,34.92,16.46,2.81,27.6,6.44,8.03,109.0,3.0,10.0,87.0,3.0,106.0,0.98,16.0,,28.0
여수연안2_연안,2009-08-01,127.7613889,34.76277778,641.0,28.48,24.3,4.33,66.4,6.95,8.11,439.0,11.0,13.0,116.0,4.3,164.0,1.39,37.0,,37.0
여수연안2_연안,2009-11-01,127.7613889,34.76277778,358.0,31.99,14.38,3.94,13.2,8.09,8.0,509.0,33.0,23.0,78.0,3.0,127.0,0.67,16.0,,46.0
여수연안3_연안,2009-02-01,127.8052778,34.76444444,315.6,33.12,6.86,7.1,14.0,8.87,8.37,54.0,1.0,9.0,22.0,5.5,37.0,0.77,14.0,,31.0
여수연안3_연안,2009-05-01,127.8052778,34.76444444,404.0,34.81,16.73,1.47,21.2,8.37,8.13,120.0,2.0,15.0,39.0,3.5,59.0,0.8,18.0,,27.0
여수연안3_연안,2009-08-01,127.8052778,34.76444444,466.0,28.95,24.36,4.78,12.8,6.7,8.17,433.0,11.0,2.0,126.0,4.3,173.0,1.28,36.0,,30.0
여수연안3_연안,2009-11-01,127.8052778,34.76444444,295.0,32.36,14.75,2.38,12.4,8.26,7.79,500.0,33.0,22.0,100.0,2.6,141.0,0.59,8.0,,43.0
여수연안4_연안,2009-02-01,127.845,34.69055556,322.2,33.36,7.39,3.86,18.0,10.04,8.36,68.0,0.0,8.0,28.0,4.7,40.0,0.61,12.0,,27.0
여수연안4_연안,2009-05-01,127.845,34.69055556,374.0,33.71,16.62,1.08,18.8,8.25,8.1,51.0,1.0,5.0,108.0,6.0,123.0,0.56,14.0,,34.0
여수연안4_연안,2009-08-01,127.845,34.69055556,398.0,29.71,24.63,10.15,17.6,7.54,8.22,326.0,8.0,10.0,63.0,3.5,79.0,1.49,8.0,,25.0
여수연안4_연안,2009-11-01,127.845,34.69055556,263.0,32.33,14.23,1.43,11.6,7.96,7.69,368.0,12.0,13.0,59.0,4.2,88.0,0.66,17.0,,33.0
여수연안5_연안,2009-02-01,127.8069444,34.62,958.8,33.78,9.67,1.38,95.6,10.47,8.26,284.0,5.0,17.0,120.0,3.5,139.0,3.17,14.0,,45.0
여수연안5_연안,2009-05-01,127.8069444,34.62,376.0,33.78,17.34,1.72,21.6,8.3,8.14,58.0,1.0,6.0,76.0,9.2,86.0,0.46,9.0,,25.0
여수연안5_연안,2009-08-01,127.8069444,34.62,317.0,29.6,24.81,7.74,16.8,7.62,8.25,64.0,2.0,2.0,20.0,3.2,31.0,1.6,9.0,,23.0
여수연안5_연안,2009-11-01,127.8069444,34.62,268.0,32.46,14.35,2.82,6.4,8.26,8.04,468.0,27.0,11.0,22.0,3.0,58.0,0.58,9.0,,39.0
여수연안H1_항만,2009-02-01,127.7558333,34.74722222,474.6,32.98,6.93,2.38,10.4,9.4,8.32,72.0,3.0,11.0,37.0,6.5,72.0,0.77,32.0,,22.0
여수연안H1_항만,2009-05-01,127.7558333,34.74722222,791.0,32.98,6.93,2.38,10.4,9.4,8.32,72.0,3.0,11.0,37.0,6.5,72.0,0.77,32.0,,22.0
여수연안H1_항만,2009-08-01,127.7558333,34.74722222,483.0,28.98,24.2,3.35,10.0,5.82,8.09,468.0,12.0,16.0,160.0,2.4,223.0,1.01,51.0,,41.0
여수연안H2_항만,2009-02-01,127.7527778,34.75138889,430.8,32.98,7.0,2.82,12.4,10.11,8.25,50.0,2.0,11.0,26.0,5.5,54.0,0.78,26.0,,22.0
여수연안H2_항만,2009-08-01,127.7527778,34.75138889,260.0,28.79,24.34,4.66,15.2,6.54,8.11,445.0,12.0,16.0,115.0,2.8,172.0,1.07,45.0,,36.0
여수연안H3_항만,2009-02-01,127.7572222,34.74305556,381.6,32.99,6.73,3.01,12.4,9.25,8.35,122.0,4.0,20.0,48.0,6.5,66.0,0.79,14.0,,35.0
여수연안H3_항만,2009-08-01,127.7572222,34.74305556,442.0,28.9,24.24,4.19,7.6,6.28,8.07,470.0,12.0,9.0,112.0,2.5,166.0,1.17,42.0,,45.0
여자만1_연안,2009-02-01,127.4877778,34.80416667,756.0,33.41,6.43,3.8,55.2,9.84,7.96,63.0,1.0,10.0,22.0,2.2,39.0,0.91,16.0,,26.0
여자만1_연안,2009-05-01,127.4877778,34.80416667,589.0,33.45,21.13,4.13,129.6,7.12,7.92,927.0,3.0,20.0,90.0,0.5,111.0,0.9,18.0,,54.0
여자만1_연안,2009-08-01,127.4877778,34.80416667,548.0,,24.99,12.52,10.4,10.47,8.39,888.0,18.0,5.0,165.0,1.2,198.0,2.11,15.0,,63.0
여자만1_연안,2009-11-01,127.4877778,34.80416667,369.0,30.98,15.38,2.84,28.4,7.62,7.94,1324.0,55.0,39.0,124.0,0.3,217.0,0.93,38.0,,72.0
여자만2_연안,2009-02-01,127.4444444,34.76805556,689.4,33.31,6.31,3.25,104.4,10.1,7.96,85.0,1.0,10.0,14.0,1.2,29.0,1.13,14.0,,30.0
여자만2_연안,2009-05-01,127.4444444,34.76805556,530.0,33.75,20.96,4.24,147.2,7.29,7.92,962.0,3.0,16.0,44.0,0.5,61.0,1.13,14.0,,46.0
여자만2_연안,2009-08-01,127.4444444,34.76805556,524.0,,26.34,13.63,13.2,8.42,8.29,971.0,13.0,2.0,153.0,1.0,182.0,2.06,16.0,,21.0
여자만2_연안,2009-11-01,127.4444444,34.76805556,298.0,31.62,16.52,2.45,76.8,7.71,7.96,928.0,42.0,27.0,153.0,0.8,216.0,0.64,21.0,,43.0
여자만3_연안,2009-02-01,127.5222222,34.6775,792.6,33.11,7.05,5.62,34.0,10.03,7.69,43.0,1.0,9.0,17.0,1.8,35.0,1.19,17.0,,24.0
여자만3_연안,2009-05-01,127.5222222,34.6775,561.0,33.52,19.74,2.79,128.4,8.09,8.05,409.0,2.0,14.0,39.0,1.6,72.0,1.01,31.0,,35.0
여자만3_연안,2009-08-01,127.5222222,34.6775,307.0,27.98,24.7,3.63,6.8,10.18,8.2,544.0,6.0,1.0,37.0,3.5,58.0,1.34,15.0,,21.0
여자만3_연안,2009-11-01,127.5222222,34.6775,276.0,31.79,17.04,1.67,18.0,7.45,7.98,746.0,40.0,26.0,163.0,0.8,219.0,0.32,16.0,,54.0
영일만10_연안,2009-02-01,129.48,36.07694444,177.816,34.32,11.96,1.786,3.8,8.63452,8.22,349.819,9.489,11.517,121.676,5.0,136.085,0.533333,4.92,,29.755
영일만10_연안,2009-05-01,129.48,36.07694444,281.856,34.06,16.93,0.97,5.2,9.34632,8.22,5.758,0.468,0.474,1.283,9.0,8.993,0.389867,7.242,,19.37
영일만10_연안,2009-08-01,129.48,36.07694444,168.188,31.17,24.66,1.032,3.4,6.9704,8.24,55.803,1.164,25.475,3.32242,5.0,5.22842,1.46133,0.742,,31.656
영일만10_연안,2009-11-01,129.48,36.07694444,177.0,33.14,16.31,0.964,4.6,7.7018,8.12,246.0,13.0,7.0,72.0,6.5,107.0,0.714667,22.0,,32.0
영일만11_연안,2009-02-01,129.5127778,36.06555556,159.275,34.35,10.73,1.912,5.4,8.33201,8.25,318.99,8.857,5.684,79.762,5.0,92.991,0.821333,4.372,,27.57
영일만11_연안,2009-05-01,129.5127778,36.06555556,263.241,34.1,16.99,1.016,5.6,9.17535,8.23,3.158,0.491,0.877,2.973,11.0,9.806,0.426667,6.342,,19.608
영일만11_연안,2009-08-01,129.5127778,36.06555556,216.048,31.09,24.09,4.38,6.8,7.92082,8.33,25.378,1.144,26.6924,7.42854,6.0,25.1045,1.47733,16.532,,30.8696
영일만11_연안,2009-11-01,129.5127778,36.06555556,177.0,33.49,16.08,1.464,3.4,7.94099,8.12,234.0,10.0,10.0,77.0,6.5,112.0,0.554667,25.0,,34.0
영일만12_연안,2009-02-01,129.4833333,36.13444444,233.949,34.3,11.08,1.02,2.6,8.44541,8.21,379.163,9.469,8.309,188.726,10.0,203.92,0.309333,5.725,,34.275
영일만12_연안,2009-05-01,129.4833333,36.13444444,290.009,34.14,16.47,0.712,4.2,8.62383,8.26,14.446,1.049,2.144,15.026,9.0,24.014,0.522667,7.939,,22.366
영일만12_연안,2009-08-01,129.4833333,36.13444444,196.597,31.34,25.2,0.872,6.4,7.63266,8.29,21.051,0.842,31.5622,4.44562,6.0,6.48162,1.22133,1.194,,33.0322
영일만12_연안,2009-11-01,129.4833333,36.13444444,143.0,33.02,16.59,0.77,4.2,7.7018,8.11,243.0,9.0,10.0,68.0,6.0,107.0,0.858667,30.0,,14.0
영일만2_연안,2009-02-01,129.43,36.0125,146.84,34.25,10.39,2.14,6.4,8.84765,8.26,300.022,7.576,11.61,115.024,4.5,134.667,0.768,12.067,,36.768
영일만2_연안,2009-05-01,129.43,36.0125,72.535,33.93,17.76,2.22,6.4,9.03216,8.21,49.292,2.56,2.369,3.028,4.5,11.497,0.752,5.909,,19.037
영일만2_연안,2009-08-01,129.43,36.0125,855.814,22.37,23.96,21.6,7.8,10.4513,,185.686,15.374,11.17,174.67,1.8,206.596,2.90667,16.552,,46.0078
영일만2_연안,2009-11-01,129.43,36.0125,383.0,33.31,14.67,3.04,2.6,8.13234,8.12,251.0,8.0,6.0,77.0,5.0,103.0,0.693333,18.0,,32.0
영일만3_연안,2009-02-01,129.4383333,36.00777778,169.632,34.29,10.43,2.2,4.2,8.79459,8.26,300.982,6.483,8.317,96.38,4.0,109.179,0.512,6.316,,30.329
영일만3_연안,2009-05-01,129.4383333,36.00777778,200.15,33.94,18.09,2.22,8.0,9.10345,8.2,27.966,1.56,1.159,0.487,6.0,5.963,0.716,3.916,,15.747
영일만3_연안,2009-08-01,129.4383333,36.00777778,941.163,23.35,24.02,25.2,7.6,10.2069,9.0,282.84,7.41,10.5613,172.699,1.8,223.301,3.21067,43.192,,40.3064
영일만3_연안,2009-11-01,129.4383333,36.00777778,409.0,33.1,14.03,2.66,3.2,8.06856,8.12,250.0,8.0,5.0,75.0,4.0,101.0,0.144,18.0,,43.0
영일만4_연안,2009-02-01,129.4466667,36.00666667,205.765,34.34,10.52,2.16,5.4,8.58432,8.26,289.037,5.807,4.745,70.558,3.0,86.612,0.768,10.247,,27.985
영일만4_연안,2009-05-01,129.4466667,36.00666667,388.056,33.94,17.68,1.332,3.8,9.22376,8.23,23.929,1.719,0.678,12.699,6.0,18.363,0.627627,3.945,,12.965
영일만4_연안,2009-08-01,129.4466667,36.00666667,860.891,22.29,24.08,23.0,8.4,10.1863,8.97,353.986,4.96166,10.4091,164.852,1.8,179.667,4.05867,9.853,,57.214
영일만4_연안,2009-11-01,129.4466667,36.00666667,349.0,33.29,14.72,2.86,3.0,8.21207,8.12,248.0,8.0,5.0,75.0,4.0,115.0,0.56,32.0,,16.0
영일만5_연안,2009-02-01,129.4697222,36.02944444,287.894,34.34,10.67,2.28,5.0,8.70356,8.24,330.842,5.632,14.07,96.073,3.0,110.782,1.02933,9.077,,32.561
영일만5_연안,2009-05-01,129.4697222,36.02944444,222.55,34.0,17.13,0.362,3.6,9.38613,8.22,21.575,2.403,0.055,23.988,7.0,33.621,0.678507,7.23,,14.585
영일만5_연안,2009-08-01,129.4697222,36.02944444,656.631,24.19,23.75,16.0,6.2,9.52525,8.98,215.079,6.903,9.9526,90.8431,3.0,111.467,4.32533,13.721,,49.1534
영일만5_연안,2009-11-01,129.4697222,36.02944444,143.0,33.4,15.14,2.74,4.6,7.89315,8.13,234.0,8.0,4.0,70.0,5.5,110.0,0.448,32.0,,35.0
영일만6_연안,2009-02-01,129.4511111,36.04055556,151.349,34.34,10.74,1.56,3.4,8.41691,8.24,334.218,4.154,14.446,113.03,3.5,124.0,0.853333,6.816,,32.823
영일만6_연안,2009-05-01,129.4511111,36.04055556,202.528,33.86,17.65,1.782,3.0,9.78623,8.22,39.134,4.603,0.932,30.714,7.0,70.798,0.780267,35.481,,15.016
영일만6_연안,2009-08-01,129.4511111,36.04055556,236.585,30.48,25.6,3.52,4.0,7.61991,8.31,61.942,2.791,9.80042,5.74148,4.0,11.9025,1.66933,3.37,,89.2598
영일만6_연안,2009-11-01,129.4511111,36.04055556,184.0,33.28,15.4,1.764,2.2,7.9091,8.12,231.0,9.0,4.0,70.0,6.0,109.0,0.576,30.0,,35.0
영일만7_연안,2009-02-01,129.4319444,36.05333333,161.371,34.23,10.91,1.692,3.6,8.57725,8.26,310.251,8.011,3.673,75.914,5.0,96.096,0.853333,12.171,,18.007
영일만7_연안,2009-05-01,129.4319444,36.05333333,209.118,33.83,17.72,1.87,4.8,9.84663,8.2,33.012,3.665,0.872,21.392,6.0,73.84,0.474987,48.783,,24.542
영일만7_연안,2009-08-01,129.4319444,36.05333333,549.746,30.32,24.87,4.62,4.2,7.74351,8.33,36.075,0.433,10.1048,5.65582,4.0,8.16882,1.54133,2.08,,19.2702
영일만7_연안,2009-11-01,129.4319444,36.05333333,138.0,33.17,15.64,1.572,3.2,7.94099,8.12,236.0,10.0,4.0,67.0,6.0,95.0,0.48,18.0,,36.0
영일만8_연안,2009-02-01,129.4186111,36.06027778,210.599,34.36,10.67,2.7,3.6,8.78512,8.25,328.839,11.522,15.521,121.416,5.0,139.738,0.661333,6.8,,28.66
영일만8_연안,2009-05-01,129.4186111,36.06027778,176.907,34.03,17.29,0.96,6.0,9.99167,8.22,15.939,0.5,0.33,4.306,7.0,15.967,0.538667,11.161,,22.249
영일만8_연안,2009-08-01,129.4186111,36.06027778,411.99,30.58,24.76,6.16,4.8,8.23801,8.36,59.98,1.413,9.49606,11.1255,4.0,13.2805,1.23733,0.742,,24.5784
영일만8_연안,2009-11-01,129.4186111,36.06027778,195.0,33.31,15.78,1.332,4.6,8.00477,8.11,247.0,9.0,4.0,66.0,5.5,93.0,0.576,18.0,,34.0
영일만9_연안,2009-02-01,129.45,36.08805556,285.538,34.38,10.99,1.666,3.0,8.72793,8.26,298.531,8.358,10.199,89.56,6.0,101.984,0.549333,4.066,,31.344
영일만9_연안,2009-05-01,129.45,36.08805556,277.511,33.99,16.51,0.72,6.8,9.93774,8.22,11.159,0.701,3.412,12.901,9.0,48.896,0.426667,35.294,,18.086
영일만9_연안,2009-08-01,129.45,36.08805556,516.208,30.83,24.65,4.52,6.0,7.52377,8.32,36.668,0.761,17.4094,4.2462,4.0,6.0172,0.837333,1.01,,19.6634
영일만9_연안,2009-11-01,129.45,36.08805556,185.0,33.46,15.67,1.274,4.8,7.71775,8.12,239.0,11.0,4.0,70.0,7.0,102.0,0.698667,21.0,,15.0
영일만H1_항만,2009-02-01,129.3777778,36.05,182.0,33.99,9.33,2.2,6.0,7.93408,8.16,352.767,8.666,6.825,120.507,2.5,138.294,0.924,9.121,,28.0
영일만H1_항만,2009-05-01,129.3777778,36.05,182.0,33.99,9.33,2.2,6.0,7.93408,8.16,352.767,8.666,6.825,120.507,2.5,138.294,2.31,9.121,,28.0
영일만H1_항만,2009-08-01,129.3777778,36.05,584.522,28.96,25.0,12.8,9.0,6.1138,8.21,305.366,9.552,40.8451,42.8862,2.0,140.966,1.728,88.528,,85.1312
영일만H2_항만,2009-02-01,129.4133333,36.02388889,340.0,34.26,9.89,1.69,0.2,8.6185,8.23,358.991,9.332,45.015,174.76,4.8,280.927,0.757333,96.835,,50.1773
영일만H2_항만,2009-05-01,129.4133333,36.02388889,139.652,34.26,9.89,1.69,0.2,8.6185,8.23,358.991,9.332,45.015,174.76,4.8,112.371,1.89333,96.835,,50.1773
영일만H2_항만,2009-08-01,129.4133333,36.02388889,837.461,25.33,23.77,29.2,9.2,10.0642,8.89,119.468,9.958,14.518,108.9,1.8,145.424,3.712,26.566,,37.1608
온산연안1_환경관리,2009-02-01,129.35806,35.45333,481.075,33.3476,12.28,2.11503,10.85,8.33848,8.18,503.533,8.48989,22.8927,109.51,2.0,190.844,1.59546,72.8443,,23.0255
온산연안1_환경관리,2009-05-01,129.35806,35.45333,497.057,33.29,14.97,7.32413,3.75,9.56203,7.92,491.246,10.8377,19.8989,244.373,2.0,310.93,1.37752,55.7197,,47.681
