station,date_time,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L]
섬진강하구1_하구역,2016-05-01,127.77,35.0425,1375.1,,19.46,0.71,3.1,8.37,8.41,1922.5,9.5,26.7,,2.4,1288.7,2.06,43.0,38.9
섬진강하구1_하구역,2016-08-01,127.77,35.0425,715.3,,28.61,4.43,4.5,6.51,7.55,375.5,8.2,38.1,356.5,2.3,411.8,2.63,47.0,60.3
섬진강하구1_하구역,2016-11-01,127.77,35.0425,1056.3,,14.55,0.9,13.9,7.89,7.99,2289.7,19.2,30.5,,1.0,996.0,1.78,71.5,46.5
섬진강하구10_하구역,2016-02-01,127.77639,34.92667,385.4,31.92,7.12,3.86,10.1,11.86,8.4,230.8,3.0,9.6,63.8,1.0,86.8,1.55,20.0,20.8
섬진강하구10_하구역,2016-05-01,127.77639,34.92667,283.7,29.75,18.93,1.03,11.3,7.44,8.16,963.7,6.4,17.1,219.2,1.7,276.0,1.17,50.4,19.8
섬진강하구10_하구역,2016-08-01,127.77639,34.92667,410.7,30.15,27.82,12.73,3.7,6.59,7.92,1762.2,9.0,15.8,141.9,1.9,164.4,2.13,13.6,48.7
섬진강하구10_하구역,2016-11-01,127.77639,34.92667,356.5,31.42,17.65,0.31,19.5,7.66,8.25,524.6,54.2,23.1,91.1,1.1,157.9,0.75,12.6,41.3
섬진강하구2_하구역,2016-02-01,127.77778,35.02583,1090.9,,5.72,8.4,2.3,13.96,8.5,931.3,9.0,1.1,,1.5,850.1,2.38,5.3,18.3
섬진강하구2_하구역,2016-05-01,127.77778,35.02583,1321.7,,19.56,1.06,2.9,8.27,8.27,2234.7,13.1,26.6,,2.5,1143.6,2.14,41.0,40.0
섬진강하구2_하구역,2016-08-01,127.77778,35.02583,681.0,,28.56,3.4,0.4,6.27,7.51,611.6,8.3,38.6,347.6,2.2,406.7,2.46,50.8,54.6
섬진강하구2_하구역,2016-11-01,127.77778,35.02583,902.2,,15.19,0.8,16.5,7.92,8.09,1960.7,24.4,34.1,,1.1,790.7,1.73,67.5,54.0
섬진강하구3_하구역,2016-02-01,127.78639,35.01667,941.2,,5.92,5.59,5.8,13.28,8.49,871.8,8.2,1.1,,1.5,773.7,2.35,4.4,15.2
섬진강하구3_하구역,2016-05-01,127.78639,35.01667,1187.1,,19.09,0.86,2.5,8.16,8.09,2082.7,8.6,22.2,,2.3,1001.4,1.95,36.9,33.4
섬진강하구3_하구역,2016-08-01,127.78639,35.01667,707.7,,27.93,4.97,2.7,6.96,7.6,671.8,9.1,31.6,355.9,2.0,398.9,2.49,33.9,50.9
섬진강하구3_하구역,2016-11-01,127.78639,35.01667,713.1,,15.82,0.15,15.0,7.55,8.15,1488.7,33.1,35.4,473.9,1.1,561.1,1.57,54.1,54.3
섬진강하구4_하구역,2016-02-01,127.77778,34.99,818.6,,6.18,3.04,3.7,13.33,8.47,724.1,7.8,3.2,598.2,1.7,609.9,2.05,3.8,14.8
섬진강하구4_하구역,2016-05-01,127.77778,34.99,1184.3,,18.91,0.73,3.4,8.06,8.12,2057.7,8.6,23.7,,2.0,1180.5,1.83,232.4,36.8
섬진강하구4_하구역,2016-08-01,127.77778,34.99,658.4,28.13,27.72,4.73,0.2,6.64,7.61,574.3,9.0,34.6,351.3,1.7,403.3,2.4,43.0,51.2
섬진강하구4_하구역,2016-11-01,127.77778,34.99,601.7,,16.09,1.03,18.1,7.53,8.18,1179.1,38.5,33.9,344.5,1.0,432.0,1.44,49.0,53.5
섬진강하구5_하구역,2016-02-01,127.77306,34.98361,616.0,,6.36,2.68,5.0,12.4,8.46,607.0,6.4,5.1,466.5,1.8,486.7,1.9,13.8,16.0
섬진강하구5_하구역,2016-05-01,127.77306,34.98361,1040.1,,19.21,1.07,4.1,7.88,8.14,1619.3,8.5,23.5,,2.4,940.0,1.91,161.1,36.1
섬진강하구5_하구역,2016-08-01,127.77306,34.98361,618.7,,29.09,6.73,1.0,6.65,7.69,946.1,10.4,30.1,314.8,1.6,343.6,2.27,18.4,51.2
섬진강하구5_하구역,2016-11-01,127.77306,34.98361,486.7,29.59,16.87,0.81,15.7,7.3,8.21,880.9,43.4,31.3,223.0,0.9,317.8,1.09,51.4,47.4
섬진강하구6_하구역,2016-02-01,127.7625,34.97222,531.4,28.71,6.67,2.46,4.9,12.36,8.42,484.3,5.4,7.1,335.5,1.9,353.0,1.73,12.0,17.9
섬진강하구6_하구역,2016-05-01,127.7625,34.97222,974.8,,19.01,0.83,11.2,7.91,8.18,1216.3,8.6,23.4,,2.0,791.1,1.74,51.6,36.7
섬진강하구6_하구역,2016-08-01,127.7625,34.97222,607.3,27.42,28.03,6.43,2.2,7.02,7.74,910.2,10.2,28.4,303.2,1.7,322.8,2.5,9.5,52.4
섬진강하구6_하구역,2016-11-01,127.7625,34.97222,381.5,30.94,17.33,0.63,19.1,7.28,8.23,609.0,50.7,27.0,118.0,0.9,228.0,1.06,59.3,47.1
섬진강하구7_하구역,2016-02-01,127.75056,34.95778,389.0,29.94,6.84,2.82,7.5,12.49,8.41,328.0,4.0,9.5,174.5,1.2,190.7,1.76,12.3,19.7
섬진강하구7_하구역,2016-05-01,127.75056,34.95778,892.7,,19.08,1.3,20.3,7.68,8.18,1258.1,8.8,24.2,617.0,3.5,734.5,1.63,108.7,29.2
섬진강하구7_하구역,2016-08-01,127.75056,34.95778,574.0,,28.67,7.27,2.6,6.84,7.78,1347.7,9.0,26.1,283.5,1.7,304.4,2.41,11.9,51.9
섬진강하구7_하구역,2016-11-01,127.75056,34.95778,375.5,31.07,17.46,0.68,26.8,7.23,8.24,608.2,50.6,25.9,121.3,1.0,228.3,0.94,56.4,46.6
섬진강하구8_하구역,2016-02-01,127.77222,34.95278,364.4,30.36,6.93,3.18,9.2,11.81,8.41,309.5,3.8,9.5,146.3,1.0,163.0,1.78,12.9,20.1
섬진강하구8_하구역,2016-05-01,127.77222,34.95278,675.1,,18.91,1.7,4.2,7.3,8.18,1888.3,8.6,23.1,564.1,2.1,656.5,1.74,83.9,25.0
섬진강하구8_하구역,2016-08-01,127.77222,34.95278,424.8,27.02,27.9,12.6,4.7,7.23,7.95,664.7,7.7,24.9,33.2,1.8,53.0,2.5,12.2,49.5
섬진강하구8_하구역,2016-11-01,127.77222,34.95278,382.7,31.14,17.5,0.62,14.7,7.25,8.24,642.7,49.2,26.4,133.0,1.2,233.7,0.9,51.5,41.0
섬진강하구9_하구역,2016-02-01,127.77111,34.94083,274.4,30.19,6.87,3.02,8.9,11.49,8.42,318.6,4.0,9.5,159.7,1.0,170.5,1.95,6.9,22.2
섬진강하구9_하구역,2016-05-01,127.77111,34.94083,698.6,27.81,18.77,1.26,4.4,7.61,8.18,1861.5,8.7,23.6,559.9,1.7,621.5,1.62,52.9,25.6
섬진강하구9_하구역,2016-08-01,127.77111,34.94083,465.1,31.77,27.07,13.1,3.4,7.11,7.72,1729.6,5.4,13.7,146.3,1.8,162.9,2.47,11.1,47.8
섬진강하구9_하구역,2016-11-01,127.77111,34.94083,408.4,31.33,17.62,0.36,17.7,6.71,8.23,708.6,46.4,27.5,156.2,0.9,213.6,0.9,11.0,39.7
성산연안1_연안,2016-02-01,126.9386111,33.48,214.9,34.44,14.26,0.22,4.0,8.76,8.29,257.9,2.7,9.2,74.9,7.5,82.6,0.81,5.1,9.4
성산연안1_연안,2016-05-01,126.9386111,33.48,154.5,34.02,16.37,2.04,11.4,9.99,8.17,245.6,1.7,2.5,27.4,6.5,48.0,0.87,19.0,14.2
성산연안1_연안,2016-08-01,126.9386111,33.48,168.6,29.25,27.72,0.89,6.0,7.47,8.37,195.6,1.2,2.8,18.7,5.5,31.4,1.02,11.5,12.0
성산연안1_연안,2016-11-01,126.9386111,33.48,138.4,34.23,22.14,2.06,2.4,7.3,8.22,124.8,1.8,3.7,18.8,15.0,28.8,0.58,8.2,12.0
성산연안2_연안,2016-02-01,126.9386111,33.41138889,221.8,34.5,14.64,0.23,3.3,8.42,8.27,221.3,2.7,8.5,63.4,10.5,69.7,0.83,3.5,26.3
성산연안2_연안,2016-05-01,126.9386111,33.41138889,126.9,34.3,16.11,1.24,10.0,9.61,8.18,201.0,1.8,2.1,10.2,7.5,39.6,0.63,27.6,11.5
성산연안2_연안,2016-08-01,126.9386111,33.41138889,153.8,28.4,29.81,0.85,3.2,7.4,8.18,198.0,0.6,3.3,21.5,7.0,32.2,1.39,10.1,10.3
성산연안2_연안,2016-11-01,126.9386111,33.41138889,139.7,34.23,22.06,2.36,1.9,7.31,8.22,127.1,1.7,3.7,19.1,17.0,28.1,0.71,7.3,12.4
성산연안H1_항만,2016-02-01,126.9275,33.47083333,397.0,34.01,11.07,0.18,5.3,9.48,8.44,685.6,3.8,9.1,162.5,3.0,186.4,0.87,20.1,15.8
성산연안H1_항만,2016-08-01,126.9275,33.47083333,295.5,28.2,28.47,8.34,6.2,9.84,8.41,662.5,3.4,3.3,7.3,2.0,30.6,2.74,19.9,30.6
속초연안1_연안,2016-02-01,128.605,38.19972222,291.8,33.77,4.67,1.51,18.3,11.24,8.23,193.3,2.9,8.2,56.1,8.5,73.7,0.97,14.7,47.9
속초연안1_연안,2016-05-01,128.605,38.19972222,165.0,33.83,12.77,1.21,11.8,8.79,7.95,39.3,1.7,3.4,6.5,7.0,11.9,1.46,3.7,12.9
속초연안1_연안,2016-08-01,128.605,38.19972222,141.3,32.92,17.9,2.2,5.6,8.4,8.03,43.6,0.7,1.6,19.4,9.0,34.2,1.35,14.1,16.0
속초연안1_연안,2016-11-01,128.605,38.19972222,180.5,33.25,12.01,3.28,6.2,8.67,8.26,26.5,1.4,3.5,13.9,6.5,22.8,0.91,7.6,13.5
속초연안2_연안,2016-02-01,128.6116667,38.21361111,199.4,33.75,4.75,1.28,13.7,11.47,8.23,177.7,2.4,7.3,48.7,8.0,62.2,0.76,11.0,13.5
속초연안2_연안,2016-05-01,128.6116667,38.21361111,135.9,33.84,13.09,0.42,4.3,8.4,7.98,38.8,1.3,3.3,1.6,10.1,5.1,0.67,2.1,12.2
속초연안2_연안,2016-08-01,128.6116667,38.21361111,119.9,31.4,18.09,0.81,21.5,8.38,7.98,52.0,1.5,0.8,5.6,10.8,27.1,1.03,20.0,12.8
속초연안2_연안,2016-11-01,128.6116667,38.21361111,182.0,33.1,11.74,2.88,3.8,8.72,8.26,26.0,1.0,3.3,6.2,6.5,12.7,0.88,5.5,12.2
속초연안3_연안,2016-02-01,128.6136111,38.22083333,183.8,33.81,4.81,1.09,19.3,11.13,8.22,208.4,2.9,8.3,58.0,10.0,69.9,1.16,9.0,12.3
속초연안3_연안,2016-05-01,128.6136111,38.22083333,137.9,33.88,13.35,0.26,5.1,8.45,7.96,28.5,1.2,3.3,1.0,12.4,3.5,0.78,1.3,11.7
속초연안3_연안,2016-08-01,128.6136111,38.22083333,124.5,32.73,18.71,1.11,9.5,8.17,7.98,75.2,1.3,0.5,2.4,8.1,27.4,1.1,23.7,11.6
속초연안3_연안,2016-11-01,128.6136111,38.22083333,165.2,33.13,11.87,1.64,7.4,8.69,8.28,45.4,1.0,3.4,7.2,9.0,14.6,0.8,6.3,10.2
속초연안4_연안,2016-02-01,128.6655556,38.1175,190.3,33.82,5.07,0.84,14.9,10.96,8.22,227.0,3.3,8.9,69.8,11.0,80.1,1.07,7.0,12.0
속초연안4_연안,2016-05-01,128.6655556,38.1175,150.7,33.89,13.48,0.23,13.5,8.51,7.98,38.1,1.3,3.3,0.8,13.2,3.8,0.56,1.7,9.2
속초연안4_연안,2016-08-01,128.6655556,38.1175,110.5,32.37,22.35,0.22,14.4,7.56,7.99,52.3,0.8,0.3,1.0,19.8,18.6,1.0,16.8,8.3
속초연안4_연안,2016-11-01,128.6655556,38.1175,164.4,33.18,12.48,0.4,3.1,8.46,8.28,99.8,1.1,3.7,7.8,13.0,15.6,0.72,6.7,9.0
속초연안H1_항만,2016-02-01,128.5977778,38.20888889,223.2,33.71,4.83,3.56,9.1,11.08,8.23,165.4,2.0,6.3,44.9,2.5,58.0,0.87,11.1,19.5
속초연안H1_항만,2016-08-01,128.5977778,38.20888889,220.5,31.59,23.84,4.78,7.7,8.62,8.07,57.3,0.1,1.1,6.0,3.8,29.1,2.29,23.0,19.4
속초연안H2_항만,2016-02-01,128.5883333,38.19722222,214.0,33.62,4.57,6.9,25.4,11.33,8.39,177.8,2.2,6.9,57.0,2.5,76.7,1.14,17.4,15.1
속초연안H2_항만,2016-08-01,128.5883333,38.19722222,234.7,32.91,18.14,1.55,6.4,7.88,7.99,280.6,4.2,5.5,29.1,3.8,109.8,2.07,76.6,19.8
시화호1_환경관리,2016-02-01,126.71194,37.29694,782.7,30.61,2.68,0.74,5.0,12.39,8.35,425.9,13.7,23.4,320.6,1.8,427.3,1.21,93.1,34.9
시화호1_환경관리,2016-05-01,126.71194,37.29694,401.6,30.83,15.1,0.25,9.4,9.44,8.09,213.6,8.0,7.7,166.0,1.8,219.8,1.17,45.7,28.8
시화호1_환경관리,2016-08-01,126.71194,37.29694,399.2,29.48,29.31,13.64,15.4,9.44,8.12,14.6,0.0,6.4,2.6,1.0,19.1,3.43,16.5,78.5
시화호1_환경관리,2016-11-01,126.71194,37.29694,574.4,30.8,11.5,2.86,6.2,8.71,7.99,246.2,5.7,41.5,97.6,1.6,152.0,1.94,48.7,66.0
시화호10_환경관리,2016-02-01,126.61528,37.30833,658.7,31.41,3.06,0.64,17.8,12.03,8.38,602.1,8.0,31.7,307.6,0.5,421.4,1.09,105.7,36.9
시화호10_환경관리,2016-05-01,126.61528,37.30833,454.8,30.67,15.41,0.25,8.2,9.01,8.09,272.5,11.3,4.9,181.0,2.0,255.6,1.42,63.3,29.3
시화호10_환경관리,2016-08-01,126.61528,37.30833,354.4,30.17,27.2,17.48,12.8,8.45,8.16,12.3,4.3,6.1,9.3,1.2,20.8,1.79,7.2,59.6
시화호10_환경관리,2016-11-01,126.61528,37.30833,475.5,31.53,13.72,1.28,5.6,8.42,8.05,539.2,15.5,42.6,277.4,1.8,343.9,0.97,51.0,55.3
시화호2_환경관리,2016-02-01,126.66722,37.30083,709.7,30.94,2.81,0.86,3.9,12.36,8.42,465.9,10.8,24.6,309.4,2.0,392.2,1.16,71.9,32.3
시화호2_환경관리,2016-05-01,126.66722,37.30083,231.5,31.01,14.4,0.33,8.0,9.31,8.07,208.3,7.6,8.0,175.7,1.5,226.4,1.34,43.1,20.7
시화호2_환경관리,2016-08-01,126.66722,37.30083,359.8,30.28,26.9,9.28,15.4,8.15,7.98,86.6,18.5,10.6,88.2,1.6,134.3,1.7,27.6,51.2
시화호2_환경관리,2016-11-01,126.66722,37.30083,494.6,31.52,13.07,0.89,4.4,8.3,7.96,417.7,12.6,40.3,210.6,2.2,274.4,1.0,51.2,51.1
시화호3_환경관리,2016-02-01,126.60306,37.29139,687.2,31.46,3.09,1.07,14.9,11.92,8.35,603.2,7.2,31.8,303.6,0.8,408.2,0.99,97.4,38.7
시화호3_환경관리,2016-05-01,126.60306,37.29139,235.7,30.94,15.02,0.35,12.2,9.43,8.08,224.1,7.7,7.8,161.9,1.5,223.9,1.54,54.3,29.8
시화호3_환경관리,2016-08-01,126.60306,37.29139,368.7,30.31,26.75,10.2,14.0,8.29,7.87,33.2,10.0,4.1,39.6,1.6,84.0,1.92,34.4,51.2
시화호3_환경관리,2016-11-01,126.60306,37.29139,488.6,31.56,13.53,1.22,11.0,8.36,7.7,519.0,14.0,40.1,263.4,1.2,324.2,1.27,46.8,54.8
시화호4_환경관리,2016-02-01,126.78139,37.2925,1111.6,28.35,2.73,0.94,7.3,11.86,8.42,581.3,32.5,34.2,501.6,1.8,838.5,2.2,304.3,42.7
시화호4_환경관리,2016-05-01,126.78139,37.2925,963.3,26.44,19.26,0.84,46.2,7.61,7.94,783.3,36.3,29.4,280.1,1.1,609.5,2.63,293.1,79.2
시화호4_환경관리,2016-08-01,126.78139,37.2925,790.6,28.63,30.17,20.48,17.0,7.31,8.05,716.0,32.8,74.3,84.9,0.9,314.2,3.81,196.5,174.9
시화호4_환경관리,2016-11-01,126.78139,37.2925,1525.9,24.67,11.48,3.26,24.2,7.21,8.05,1136.3,27.9,61.3,661.1,0.2,928.4,4.88,239.4,275.1
시화호5_환경관리,2016-02-01,126.75611,37.29333,909.0,29.51,2.85,1.0,4.7,12.45,8.47,394.2,18.6,24.7,323.7,1.8,558.2,1.75,215.9,38.4
시화호5_환경관리,2016-05-01,126.75611,37.29333,873.7,28.58,17.93,0.63,12.4,7.92,7.95,783.7,36.4,25.0,308.8,1.2,605.1,2.5,260.0,68.8
시화호5_환경관리,2016-08-01,126.75611,37.29333,540.5,28.93,29.73,34.56,18.2,8.7,8.15,94.7,1.0,15.2,2.0,0.9,33.2,3.46,30.1,130.7
시화호5_환경관리,2016-11-01,126.75611,37.29333,1447.3,24.49,11.43,2.37,17.3,7.29,7.96,694.3,17.0,46.1,386.1,0.3,635.7,3.74,232.6,214.7
시화호6_환경관리,2016-02-01,126.65667,37.31667,633.4,31.21,2.91,1.42,3.7,12.19,8.43,497.0,9.7,24.4,303.9,2.5,388.0,1.0,74.4,32.9
시화호6_환경관리,2016-05-01,126.65667,37.31667,536.9,29.56,18.18,0.4,9.2,8.36,8.05,448.2,16.5,10.9,205.8,2.2,339.8,1.78,117.5,38.3
시화호6_환경관리,2016-08-01,126.65667,37.31667,342.8,30.04,27.45,13.84,12.8,10.87,8.26,1.2,0.2,4.2,2.1,1.0,18.4,2.17,16.2,65.9
시화호6_환경관리,2016-11-01,126.65667,37.31667,503.8,31.06,11.94,1.66,8.6,8.84,8.04,449.4,14.8,34.0,209.3,2.5,470.3,1.44,246.2,59.9
시화호7_환경관리,2016-02-01,126.72028,37.30167,704.1,30.46,2.76,0.66,7.8,12.4,8.53,443.3,14.8,23.1,327.5,1.6,448.6,0.9,106.3,34.1
시화호7_환경관리,2016-05-01,126.72028,37.30167,659.3,29.29,17.23,1.26,8.4,8.56,8.05,423.9,16.7,9.5,179.7,1.2,344.8,2.07,148.4,54.5
시화호7_환경관리,2016-08-01,126.72028,37.30167,777.7,29.58,28.63,34.8,16.2,9.28,8.16,388.1,27.8,37.6,65.4,0.9,216.8,2.4,123.6,159.2
시화호7_환경관리,2016-11-01,126.72028,37.30167,989.6,28.0,11.26,2.0,19.2,8.06,7.87,496.2,11.9,40.1,227.8,1.0,408.0,2.38,168.3,123.8
시화호8_환경관리,2016-02-01,126.68306,37.31083,648.0,30.99,2.86,1.31,11.0,12.22,8.42,460.1,10.5,22.3,311.4,2.5,394.0,1.0,72.1,34.0
시화호8_환경관리,2016-05-01,126.68306,37.31083,649.1,28.88,18.62,0.22,7.2,7.65,7.99,590.2,21.6,17.6,235.5,1.4,436.6,1.69,179.5,49.7
시화호8_환경관리,2016-08-01,126.68306,37.31083,355.3,29.61,28.38,14.24,16.6,10.14,8.08,22.1,0.1,9.2,0.9,0.8,17.8,2.93,16.9,81.2
시화호8_환경관리,2016-11-01,126.68306,37.31083,523.2,30.91,11.45,1.27,6.8,9.29,7.99,369.0,10.6,26.6,151.9,2.0,324.1,1.66,161.6,63.5
시화호9_환경관리,2016-02-01,126.63167,37.28833,649.8,31.42,3.06,0.86,14.8,11.66,8.38,602.7,8.0,32.3,312.6,0.6,430.3,0.97,109.7,36.2
시화호9_환경관리,2016-05-01,126.63167,37.28833,425.7,31.03,13.87,0.24,10.2,9.29,8.09,188.2,7.4,6.9,205.1,1.6,260.2,1.11,47.7,28.5
시화호9_환경관리,2016-08-01,126.63167,37.28833,401.2,30.41,26.29,6.48,13.4,7.73,7.94,48.9,11.8,7.5,61.3,1.5,138.7,1.25,65.6,49.0
시화호9_환경관리,2016-11-01,126.63167,37.28833,459.5,31.6,13.66,0.97,8.8,8.37,7.91,546.5,13.8,41.9,266.0,1.4,323.1,0.9,43.3,55.7
신안연안1_연안,2016-02-01,126.2677778,34.80611111,1305.2,31.47,6.11,4.48,21.0,10.32,8.1,477.4,3.5,12.6,208.3,0.7,221.5,1.36,9.7,55.6
신안연안1_연안,2016-05-01,126.2677778,34.80611111,256.2,32.26,17.65,4.92,21.4,9.07,8.26,54.0,5.0,4.1,64.1,1.2,76.0,0.99,6.9,28.1
신안연안1_연안,2016-08-01,126.2677778,34.80611111,207.5,31.6,26.51,3.96,6.6,7.45,8.08,232.7,9.0,5.1,15.5,2.6,34.3,1.23,9.8,30.1
신안연안1_연안,2016-11-01,126.2677778,34.80611111,367.9,31.59,15.46,0.65,58.8,7.47,8.17,412.9,3.1,18.4,159.3,0.5,164.7,1.13,2.3,63.0
신안연안2_연안,2016-02-01,126.2263889,34.71916667,1122.8,32.46,6.7,0.67,13.8,10.01,8.04,527.3,2.2,18.2,178.0,0.2,185.8,1.4,5.6,63.8
신안연안2_연안,2016-05-01,126.2263889,34.71916667,258.5,32.79,16.95,2.45,33.1,7.96,8.17,155.1,6.5,5.1,98.6,0.8,113.6,1.07,8.5,31.6
신안연안2_연안,2016-08-01,126.2263889,34.71916667,192.4,31.79,25.5,3.54,5.7,7.42,8.12,180.3,5.4,5.2,18.9,2.5,33.5,0.86,9.2,24.9
신안연안2_연안,2016-11-01,126.2263889,34.71916667,359.4,31.79,15.37,0.47,44.0,7.67,8.14,382.3,2.7,17.9,149.7,0.6,155.1,0.99,2.7,61.8
신항연안1_환경관리,2016-02-01,128.82333,35.07361,278.3,32.98,8.64,1.81,16.5,10.56,8.42,127.8,4.1,9.8,58.8,1.3,92.1,0.73,29.2,28.9
신항연안1_환경관리,2016-05-01,128.82333,35.07361,331.0,32.7,16.29,0.33,12.8,7.41,8.14,351.0,13.6,12.1,100.8,1.0,164.3,1.04,49.9,25.9
신항연안1_환경관리,2016-08-01,128.82333,35.07361,331.8,31.56,22.54,2.18,25.3,5.81,7.91,575.0,9.7,19.5,68.0,2.0,148.4,1.09,70.7,43.8
신항연안1_환경관리,2016-11-01,128.82333,35.07361,321.3,31.96,18.4,0.62,23.0,6.73,8.05,561.2,28.7,22.3,128.5,1.1,190.3,1.15,33.1,38.4
신항연안2_환경관리,2016-02-01,128.77833,35.06861,202.1,33.27,8.59,4.32,16.8,9.24,8.47,63.6,2.8,5.0,19.2,2.0,34.4,0.94,12.4,23.4
신항연안2_환경관리,2016-05-01,128.77833,35.06861,311.0,32.75,16.56,0.67,12.7,7.75,8.16,294.9,12.2,7.3,79.4,2.0,126.2,1.09,34.7,22.5
신항연안2_환경관리,2016-08-01,128.77833,35.06861,207.5,31.88,23.56,2.15,13.8,7.72,8.11,91.1,1.1,2.8,9.1,2.3,11.5,1.92,1.3,23.4
신항연안2_환경관리,2016-11-01,128.77833,35.06861,306.6,32.02,18.33,0.99,16.0,6.92,8.06,549.4,25.6,22.0,121.9,1.7,175.1,1.05,27.6,34.1
아산연안1_연안,2016-02-01,126.4125,37.20416667,610.5,31.85,3.25,0.92,5.9,11.47,8.13,556.5,3.0,30.3,260.4,1.0,299.9,1.62,36.5,52.2
아산연안1_연안,2016-05-01,126.4125,37.20416667,469.6,31.6,12.48,2.28,16.0,10.48,8.07,200.9,7.2,12.8,199.9,1.2,214.6,0.79,7.4,49.8
아산연안1_연안,2016-08-01,126.4125,37.20416667,358.9,31.16,23.02,1.17,8.8,6.62,7.89,243.7,20.3,14.3,94.1,2.8,153.5,1.11,39.0,33.4
아산연안1_연안,2016-11-01,126.4125,37.20416667,381.3,31.86,17.08,0.54,23.1,7.42,8.01,494.6,2.3,32.6,181.7,1.4,185.9,0.98,1.8,51.8
아산연안2_연안,2016-02-01,126.4583333,37.16805556,587.1,31.79,3.24,1.02,6.8,11.47,8.16,566.1,2.5,28.8,253.8,0.9,282.3,1.73,26.1,46.0
아산연안2_연안,2016-05-01,126.4583333,37.16805556,435.0,31.47,13.48,1.92,3.1,8.76,8.16,187.9,6.8,10.5,180.5,1.9,195.5,0.96,8.2,36.2
아산연안2_연안,2016-08-01,126.4583333,37.16805556,388.1,30.99,23.82,1.42,6.9,6.73,7.85,256.8,20.1,16.6,89.4,2.0,153.5,0.94,43.9,36.9
아산연안2_연안,2016-11-01,126.4583333,37.16805556,332.9,31.85,17.05,0.17,18.0,7.39,8.03,492.2,1.8,33.5,183.4,2.0,186.6,1.03,1.5,43.5
아산연안3_연안,2016-02-01,126.5194444,37.08888889,542.4,31.86,3.59,0.86,11.1,11.22,8.12,560.9,1.9,28.8,248.1,0.8,271.6,1.33,21.6,44.9
아산연안3_연안,2016-05-01,126.5194444,37.08888889,418.5,31.56,13.41,1.34,6.6,8.77,8.14,200.4,6.7,12.2,192.7,2.1,206.6,0.9,7.2,35.5
아산연안3_연안,2016-08-01,126.5194444,37.08888889,427.4,30.73,24.08,1.47,7.4,6.51,7.88,420.9,21.2,20.5,92.0,2.5,175.9,1.1,62.7,39.0
아산연안3_연안,2016-11-01,126.5194444,37.08888889,402.1,31.76,16.66,0.42,12.1,7.53,8.03,556.8,2.3,34.3,203.0,2.0,206.9,1.06,1.6,50.2
아산연안4_연안,2016-02-01,126.7452778,37.00555556,921.2,29.84,3.18,1.06,8.2,10.69,8.12,690.3,6.3,28.6,441.7,1.2,531.2,1.55,83.2,54.3
아산연안4_연안,2016-05-01,126.7452778,37.00555556,645.5,30.24,14.99,2.79,11.7,8.38,8.12,204.8,23.3,12.1,281.6,1.5,339.4,1.16,34.5,48.5
아산연안4_연안,2016-08-01,126.7452778,37.00555556,728.9,28.64,25.93,1.3,14.7,5.52,7.77,876.7,28.2,45.3,177.1,1.8,345.9,1.58,140.7,69.3
아산연안4_연안,2016-11-01,126.7452778,37.00555556,551.6,30.53,15.92,0.32,14.9,7.42,7.99,878.2,13.1,56.3,332.2,2.0,347.4,1.17,2.1,66.4
아산연안5_연안,2016-02-01,126.6472222,37.09027778,707.6,31.06,3.01,1.18,12.2,11.64,8.14,630.2,4.1,30.5,336.8,0.9,387.4,1.62,46.5,48.7
아산연안5_연안,2016-05-01,126.6472222,37.09027778,501.4,31.13,14.22,2.89,6.5,8.84,8.17,173.6,20.3,8.9,201.9,1.7,227.2,1.29,5.0,39.6
아산연안5_연안,2016-08-01,126.6472222,37.09027778,488.1,30.09,24.94,1.1,7.6,6.23,7.85,562.3,22.9,26.7,95.1,2.8,211.5,1.36,93.5,47.8
아산연안5_연안,2016-11-01,126.6472222,37.09027778,469.6,31.33,15.84,0.36,10.3,7.57,8.02,748.2,7.2,46.6,259.1,2.4,268.5,0.98,2.1,56.0
아산연안H1_항만,2016-02-01,126.8333333,36.95916667,1104.6,29.19,3.12,1.248,26.9,11.57,8.13,801.6,9.5,31.5,603.2,1.0,721.0,1.76,108.2,51.7
아산연안H1_항만,2016-08-01,126.8333333,36.95916667,851.6,27.88,26.54,1.28,13.75,11.98,7.69,918.7,29.1,56.6,332.3,1.7,502.7,1.43,141.3,78.4
양양연안1_연안,2016-02-01,128.7502778,38.0125,186.1,33.81,5.09,1.08,10.4,11.13,8.21,175.1,2.7,7.8,47.8,9.5,57.1,0.9,6.7,12.6
양양연안1_연안,2016-05-01,128.7502778,38.0125,143.0,33.89,13.53,0.31,4.8,7.95,8.0,26.2,2.0,3.3,1.0,12.0,5.3,0.53,2.2,13.0
양양연안1_연안,2016-08-01,128.7502778,38.0125,118.5,28.72,19.37,0.48,5.9,7.83,7.99,120.0,1.2,0.2,3.0,13.5,22.1,1.24,17.9,8.8
양양연안1_연안,2016-11-01,128.7502778,38.0125,161.1,33.2,12.53,0.7,2.9,8.38,8.25,106.3,1.1,3.8,7.5,11.0,14.9,0.66,6.3,9.0
