project_name,station,일시,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],year,month,quarter,year_quarter
해양환경측정망,서귀포연안1_연안,2015-05-27,126.6611111,33.2625,251.83,33.052,17.0013,2.11429,2.1,8.33865,8.28,522.704,0.658,2.294,48.16,8.2,67.158,1.73646,18.34,15.2365,2015,5,2,20152
해양환경측정망,서귀포연안1_연안,2015-08-20,126.6611111,33.2625,161.256,31.4174,27.0917,1.662,2.4,8.1,8.16,223.776,0.518,2.17,29.148,9.0,48.776,1.0392,19.11,9.40881,2015,8,3,20153
해양환경측정망,서귀포연안1_연안,2015-11-04,126.6611111,33.2625,263.413,33.4527,21.639,0.782,2.5,7.21,8.17,215.46,2.94,6.262,53.116,11.0,66.738,0.740976,10.682,8.12665,2015,11,4,20154
해양환경측정망,서귀포연안2_연안,2015-02-11,126.4125,33.22944444,169.285,34.3466,14.6866,0.882,4.3,8.89632,8.23,240.1,3.122,15.903,71.526,11.0,78.064,0.515321,3.416,16.1007,2015,2,1,20151
해양환경측정망,서귀포연안2_연안,2015-05-27,126.4125,33.22944444,183.484,33.0056,18.2689,1.37571,2.3,7.9178,8.29,295.736,0.434,0.992,1.386,4.8,5.768,1.40145,3.948,10.8168,2015,5,2,20152
해양환경측정망,서귀포연안2_연안,2015-08-20,126.4125,33.22944444,190.655,31.4753,27.054,0.382,3.5,8.21,8.12,231.42,0.532,1.488,27.79,14.0,57.82,1.42785,29.498,8.4568,2015,8,3,20153
해양환경측정망,서귀포연안2_연안,2015-11-04,126.4125,33.22944444,211.68,33.84,21.7957,0.626,2.2,7.37,8.11,246.988,2.59,4.123,58.142,10.5,73.234,0.758208,12.502,6.19535,2015,11,4,20154
해양환경측정망,서귀포연안3_연안,2015-02-11,126.5669444,33.22944444,180.964,34.0797,14.7304,1.144,5.5,9.1891,8.27,277.2,3.374,10.416,75.754,9.0,80.01,0.515321,0.882,16.1687,2015,2,1,20151
해양환경측정망,서귀포연안3_연안,2015-05-27,126.5669444,33.22944444,219.82,32.9863,17.6933,1.48571,0.1,8.15426,8.26,349.16,0.168,1.023,23.184,6.2,28.336,1.3847,4.984,11.1842,2015,5,2,20152
해양환경측정망,서귀포연안3_연안,2015-08-20,126.5669444,33.22944444,191.096,31.4743,27.2705,0.582,2.1,7.9,8.17,209.412,0.714,1.488,22.246,9.5,55.076,1.86718,32.116,11.0388,2015,8,3,20153
해양환경측정망,서귀포연안3_연안,2015-11-04,126.5669444,33.22944444,268.438,33.72,21.9635,0.712,3.1,7.03,8.18,123.592,2.324,4.154,22.022,11.0,34.776,0.706512,10.43,6.55495,2015,11,4,20154
해양환경측정망,서귀포연안H1_항만,2015-02-11,126.5652778,33.23638889,204.376,34.0225,14.7168,0.852,5.4,8.56516,8.1,420.9,3.262,11.687,104.734,7.0,115.808,1.39802,7.812,16.9731,2015,2,1,20151
해양환경측정망,서귀포연안H1_항만,2015-08-20,126.5652778,33.23638889,753.364,29.6505,26.5028,8.72,3.6,7.89,8.17,2587.23,4.662,7.316,113.638,1.5,173.586,2.32342,55.286,30.7861,2015,8,3,20153
해양환경측정망,서귀포연안H2_항만,2015-02-11,126.56,33.24027778,253.881,33.9381,15.1453,2.16,3.2,8.34596,8.15,670.628,3.234,12.927,150.164,2.0,180.306,3.10837,26.908,19.2643,2015,2,1,20151
해양환경측정망,서귀포연안H2_항만,2015-08-20,126.56,33.24027778,316.456,30.3616,26.6123,6.84,3.6,7.03,8.13,500.444,3.29,5.642,108.6,3.5,143.754,1.68131,31.864,18.3126,2015,8,3,20153
해양환경측정망,섬진강하구1_하구역,2015-02-06,127.77,35.0425,1784.21,,3.8,1.886,5.2,12.9986,7.5,1487.53,13.412,7.068,,2.5,1780.34,2.7301,14.749,12.6213,2015,2,1,20151
해양환경측정망,섬진강하구1_하구역,2015-05-27,127.77,35.0425,790.288,,22.4832,17.5,7.2,13.32,7.7,580.776,19.138,9.393,,1.1,790.244,3.6172,6.146,23.8982,2015,5,2,20152
해양환경측정망,섬진강하구1_하구역,2015-08-17,127.77,35.0425,472.924,,28.1646,4.8,3.0,7.24479,7.48,1242.19,13.342,15.9154,383.46,2.5,464.856,2.46705,68.054,36.022,2015,8,3,20153
해양환경측정망,섬진강하구1_하구역,2015-11-26,127.77,35.0425,1208.22,,12.4981,0.968,11.0,6.91404,8.35,565.32,21.826,26.164,429.688,2.0,506.394,1.82659,54.88,33.8377,2015,11,4,20154
해양환경측정망,섬진강하구10_하구역,2015-02-06,127.77639,34.92667,534.586,31.9,7.89,1.966,9.0,10.6717,8.22,394.128,4.284,9.362,49.658,2.5,90.517,1.18414,36.575,21.541,2015,2,1,20151
해양환경측정망,섬진강하구10_하구역,2015-05-27,127.77639,34.92667,497.407,28.4429,20.6515,10.296,8.2,10.19,7.92,458.276,4.55,1.767,171.752,1.5,190.736,3.9824,14.434,32.825,2015,5,2,20152
해양환경측정망,섬진강하구10_하구역,2015-08-17,127.77639,34.92667,146.059,30.9947,24.6042,2.84,7.4,6.56243,7.92,1049.78,26.572,17.5513,69.286,2.0,131.376,1.25042,35.518,27.373,2015,8,3,20153
해양환경측정망,섬진강하구10_하구역,2015-11-26,127.77639,34.92667,499.21,31.2026,15.6437,0.824,21.2,7.77914,8.38,498.652,22.33,19.437,402.836,1.2,489.734,0.913296,64.568,43.2338,2015,11,4,20154
해양환경측정망,섬진강하구2_하구역,2015-02-06,127.77778,35.02583,1628.72,,4.52,2.86,3.8,12.7533,7.99,1610.48,11.984,5.797,,2.5,1547.8,2.38473,21.14,20.5353,2015,2,1,20151
해양환경측정망,섬진강하구2_하구역,2015-05-27,127.77778,35.02583,852.034,,19.7895,24.0,6.6,13.99,8.28,607.32,19.026,12.524,,0.8,737.128,3.252,2.24,29.6031,2015,5,2,20152
해양환경측정망,섬진강하구2_하구역,2015-08-17,127.77778,35.02583,395.05,,27.6853,6.96,4.0,6.56148,7.68,1588.83,15.148,15.0762,314.65,2.6,380.73,1.85874,50.932,26.815,2015,8,3,20153
해양환경측정망,섬진강하구2_하구역,2015-11-26,127.77778,35.02583,1078.58,,12.9946,1.128,19.6,7.15495,8.27,601.188,21.518,23.901,391.692,2.0,461.118,1.75766,47.908,39.8716,2015,11,4,20154
해양환경측정망,섬진강하구3_하구역,2015-02-06,127.78639,35.01667,1330.69,,5.61,2.4,3.6,12.2509,8.1,1391.71,10.052,5.89,,2.5,1168.42,1.97357,21.623,19.1633,2015,2,1,20151
해양환경측정망,섬진강하구3_하구역,2015-05-27,127.78639,35.01667,876.041,,20.8633,,7.1,,8.5,684.936,18.326,8.587,,1.3,715.75,2.73029,5.922,33.2029,2015,5,2,20152
해양환경측정망,섬진강하구3_하구역,2015-08-17,127.78639,35.01667,392.745,,27.0557,3.564,3.0,7.07115,7.68,1700.69,14.952,15.0273,321.23,2.3,390.88,2.0953,54.698,28.241,2015,8,3,20153
해양환경측정망,섬진강하구3_하구역,2015-11-26,127.78639,35.01667,907.594,,13.5605,0.892,15.2,7.211,8.28,567.084,22.358,21.638,422.366,2.0,509.152,2.01614,64.428,43.7146,2015,11,4,20154
해양환경측정망,섬진강하구4_하구역,2015-02-06,127.77778,34.99,1286.91,,6.1707,1.362,2.4,12.317,8.13,1442.64,10.444,5.921,,2.0,1213.77,3.05903,21.875,16.6687,2015,2,1,20151
해양환경측정망,섬진강하구4_하구역,2015-05-27,127.77778,34.99,918.357,,21.5722,27.6,7.4,13.65,8.22,601.664,13.272,3.1,511.728,1.2,527.058,3.2694,2.058,26.695,2015,5,2,20152
해양환경측정망,섬진강하구4_하구역,2015-08-17,127.77778,34.99,346.96,,26.4831,4.56,4.0,7.11491,7.73,1701.5,15.988,17.2651,291.27,2.4,343.98,2.01081,36.722,27.218,2015,8,3,20153
해양환경측정망,섬진강하구4_하구역,2015-11-26,127.77778,34.99,637.842,,14.1428,0.728,24.4,7.5371,8.25,722.484,19.852,23.188,276.136,0.5,372.54,1.43026,76.552,45.1143,2015,11,4,20154
해양환경측정망,섬진강하구5_하구역,2015-02-06,127.77306,34.98361,943.615,,6.25,2.5,3.4,11.5445,8.18,1031.44,8.316,6.603,,1.9,804.097,1.842,24.703,20.3515,2015,2,1,20151
해양환경측정망,섬진강하구5_하구역,2015-05-27,127.77306,34.98361,927.221,,22.2961,,7.3,13.31,8.45,767.592,15.946,7.688,,0.9,864.542,2.99115,11.004,28.9184,2015,5,2,20152
해양환경측정망,섬진강하구5_하구역,2015-08-17,127.77306,34.98361,320.642,,25.9239,4.26,3.6,6.56166,7.77,1674.54,17.416,16.9533,265.79,1.7,318.164,2.31497,34.958,28.241,2015,8,3,20153
해양환경측정망,섬진강하구5_하구역,2015-11-26,127.77306,34.98361,613.443,29.0,14.71,0.728,21.8,6.38566,8.31,521.024,22.302,23.839,463.064,2.9,566.062,1.48195,80.696,42.3014,2015,11,4,20154
해양환경측정망,섬진강하구6_하구역,2015-02-06,127.7625,34.97222,745.194,27.3,6.96,1.778,3.4,11.3821,8.2,18.4677,6.118,7.9205,536.277,2.2,573.748,1.52952,31.353,20.8518,2015,2,1,20151
해양환경측정망,섬진강하구6_하구역,2015-05-27,127.7625,34.97222,823.744,,23.2295,27.6,7.4,11.8,8.51,719.46,16.338,6.014,,1.4,761.054,3.37374,2.814,33.7075,2015,5,2,20152
해양환경측정망,섬진강하구6_하구역,2015-08-17,127.7625,34.97222,288.083,,26.1525,3.69,3.7,6.91302,7.81,1550.36,19.67,17.1697,218.162,2.4,278.054,2.51774,40.222,30.318,2015,8,3,20153
해양환경측정망,섬진강하구6_하구역,2015-11-26,127.7625,34.97222,597.226,30.3054,15.1253,0.784,25.2,7.2426,8.31,527.352,22.344,25.606,480.634,1.7,588.238,1.13731,85.26,44.2066,2015,11,4,20154
해양환경측정망,섬진강하구7_하구역,2015-02-06,127.75056,34.95778,253.604,32.5691,7.96,5.61,10.8,10.8777,8.23,127.764,2.674,5.89,59.934,2.2,69.104,1.61175,6.496,24.5309,2015,2,1,20151
해양환경측정망,섬진강하구7_하구역,2015-05-27,127.75056,34.95778,578.777,,22.0601,27.36,6.1,11.98,8.38,803.88,18.9,6.758,188.475,1.5,211.323,4.79975,3.948,35.778,2015,5,2,20152
해양환경측정망,섬진강하구7_하구역,2015-08-17,127.75056,34.95778,198.006,27.994,25.3562,3.93,6.5,5.76503,7.84,1171.52,27.174,17.7388,119.168,1.9,182.644,1.23352,36.302,32.085,2015,8,3,20153
해양환경측정망,섬진강하구7_하구역,2015-11-26,127.75056,34.95778,595.133,29.5348,14.9095,0.796,14.6,7.20878,8.31,504.084,22.68,20.522,485.296,2.1,586.138,1.27517,78.162,42.9945,2015,11,4,20154
해양환경측정망,섬진강하구8_하구역,2015-02-06,127.77222,34.95278,294.713,32.0582,8.09,4.71,5.2,10.7247,8.25,158.928,2.926,5.766,83.762,2.0,94.773,1.66109,8.085,25.0294,2015,2,1,20151
해양환경측정망,섬진강하구8_하구역,2015-05-27,127.77222,34.95278,517.388,,22.2755,20.88,7.4,10.83,8.11,565.796,13.16,3.875,157.36,1.5,179.158,4.57368,8.638,27.8907,2015,5,2,20152
해양환경측정망,섬진강하구8_하구역,2015-08-17,127.77222,34.95278,194.567,28.2602,25.4279,4.11,11.4,5.83738,7.85,1116.05,27.944,18.3973,101.332,2.3,145.81,1.87563,16.534,31.155,2015,8,3,20153
해양환경측정망,섬진강하구8_하구역,2015-11-26,127.77222,34.95278,552.576,30.6486,15.476,0.724,19.2,7.69679,8.35,572.992,22.554,22.382,423.85,1.0,510.65,0.827136,64.246,41.9511,2015,11,4,20154
해양환경측정망,섬진강하구9_하구역,2015-02-06,127.77111,34.94083,252.867,32.64,8.16,5.07,8.0,10.8445,8.25,116.004,2.59,5.859,48.902,2.1,55.125,1.15125,3.633,24.3124,2015,2,1,20151
해양환경측정망,섬진강하구9_하구역,2015-05-27,127.77111,34.94083,538.205,,21.5801,21.72,5.2,11.33,8.43,474.656,5.782,1.643,223.888,1.4,237.664,4.41716,7.994,31.1141,2015,5,2,20152
해양환경측정망,섬진강하구9_하구역,2015-08-17,127.77111,34.94083,157.564,30.9648,24.4105,2.82,8.0,5.81927,7.86,1065.82,27.426,17.0252,80.248,1.7,138.544,1.36871,30.87,28.861,2015,8,3,20153
해양환경측정망,섬진강하구9_하구역,2015-11-26,127.77111,34.94083,499.466,31.1133,15.6134,0.876,18.2,7.53832,8.32,531.888,21.994,21.824,408.926,1.5,498.974,1.80936,68.054,41.3286,2015,11,4,20154
해양환경측정망,성산연안1_연안,2015-02-10,126.9386111,33.48,170.283,34.3903,14.5239,0.974,4.8,8.5652,8.17,250.7,3.948,10.54,82.236,6.0,90.23,0.476946,4.046,11.3128,2015,2,1,20151
해양환경측정망,성산연안1_연안,2015-05-27,126.9386111,33.48,274.24,32.4972,17.7141,1.81429,2.6,8.36196,8.25,679.644,1.61,2.077,109.984,7.1,122.248,0.614181,10.654,14.3496,2015,5,2,20152
해양환경측정망,성산연안1_연안,2015-08-20,126.9386111,33.48,174.585,32.8347,21.4834,1.98,1.3,7.89,8.16,174.44,2.506,2.449,41.314,11.0,61.096,1.14059,17.276,9.45066,2015,8,3,20153
해양환경측정망,성산연안1_연안,2015-11-04,126.9386111,33.48,257.176,32.76,19.52,0.87,2.6,7.36,8.17,233.296,2.604,5.177,48.44,10.0,61.096,0.913296,10.052,8.50764,2015,11,4,20154
해양환경측정망,성산연안2_연안,2015-02-10,126.9386111,33.41138889,237.289,34.4069,14.8289,1.34,10.7,9.7003,8.15,219.7,3.71,9.455,64.54,7.0,77.42,0.575624,9.17,15.8928,2015,2,1,20151
해양환경측정망,성산연안2_연안,2015-05-27,126.9386111,33.41138889,161.633,33.1186,18.7161,0.725714,3.2,7.96642,8.21,272.888,0.448,0.775,2.492,8.1,10.808,1.15019,7.868,11.4061,2015,5,2,20152
해양환경측정망,성산연안2_연안,2015-08-20,126.9386111,33.41138889,181.916,31.4736,26.461,2.82,1.6,6.84,8.18,161.868,1.106,1.364,30.492,6.0,44.394,0.954714,12.796,9.98014,2015,8,3,20153
해양환경측정망,성산연안2_연안,2015-11-04,126.9386111,33.41138889,244.159,33.0373,19.7945,0.89,2.3,7.3,8.16,220.5,3.402,6.355,51.044,10.0,63.042,0.740976,8.596,8.39232,2015,11,4,20154
해양환경측정망,성산연안H1_항만,2015-02-10,126.9275,33.47083333,222.303,34.0515,11.1328,0.532,3.6,9.81167,8.14,399.1,3.43,12.555,106.834,6.0,121.73,1.95297,11.466,12.661,2015,2,1,20151
해양환경측정망,성산연안H1_항만,2015-08-20,126.9275,33.47083333,388.732,31.9722,22.5519,2.76,2.9,7.03,8.13,1327.17,6.93,3.627,205.1,3.5,258.496,1.29267,46.466,15.6045,2015,8,3,20153
해양환경측정망,속초연안1_연안,2015-02-03,128.605,38.19972222,326.3,33.9601,5.1585,0.286,1.5,10.6377,8.08,249.5,2.45,11.873,72.59,13.0,83.328,0.26864,8.288,25.2098,2015,2,1,20151
해양환경측정망,속초연안1_연안,2015-05-07,128.605,38.19972222,184.097,33.8351,10.52,0.464,0.7,10.29,8.13,42.756,0.336,2.139,1.652,8.0,7.392,0.943667,5.404,13.2296,2015,5,2,20152
해양환경측정망,속초연안1_연안,2015-08-04,128.605,38.19972222,235.046,32.0358,24.9765,1.938,2.5,8.61779,8.19,44.7,0.574,2.325,1.75,7.0,6.37,1.35766,4.046,12.4725,2015,8,3,20153
해양환경측정망,속초연안1_연안,2015-11-16,128.605,38.19972222,234.945,31.5668,13.8784,0.692,1.7,8.77341,8.19,338.464,2.73,6.231,61.754,6.0,84.476,1.13343,19.992,12.5116,2015,11,4,20154
해양환경측정망,속초연안2_연안,2015-02-03,128.6116667,38.21361111,314.903,34.0491,5.4283,0.39,2.3,10.3147,8.1,250.9,2.66,11.997,69.342,13.0,82.124,0.542653,10.122,25.5893,2015,2,1,20151
해양환경측정망,속초연안2_연안,2015-05-07,128.6116667,38.21361111,182.937,33.8369,10.7626,0.35,1.0,10.25,8.13,41.776,0.322,1.488,1.078,8.0,4.242,0.690899,2.842,9.33379,2015,5,2,20152
해양환경측정망,속초연안2_연안,2015-08-04,128.6116667,38.21361111,252.179,32.0452,26.3068,0.45,2.3,8.14752,8.2,30.9,0.784,2.48,2.45,12.0,7.7,0.85928,4.466,10.8506,2015,8,3,20153
해양환경측정망,속초연안2_연안,2015-11-16,128.6116667,38.21361111,208.889,31.3767,13.9476,0.842,1.7,8.91958,8.2,321.16,2.212,5.177,50.652,6.0,69.048,1.01501,16.184,10.7641,2015,11,4,20154
해양환경측정망,속초연안3_연안,2015-02-03,128.6136111,38.22083333,315.39,34.0606,5.4563,0.414,2.1,10.5358,8.09,259.1,2.758,11.842,70.616,11.0,79.828,0.752192,6.454,22.0184,2015,2,1,20151
해양환경측정망,속초연안3_연안,2015-05-07,128.6136111,38.22083333,187.244,33.8555,10.5636,0.348,0.9,10.45,8.13,40.684,0.224,1.426,0.868,8.0,4.032,0.539238,2.94,9.27799,2015,5,2,20152
해양환경측정망,속초연안3_연안,2015-08-04,128.6136111,38.22083333,234.767,31.9881,26.5583,0.894,2.2,8.04698,8.2,27.468,0.476,2.232,2.59,12.0,11.144,1.01395,8.078,12.7642,2015,8,3,20153
해양환경측정망,속초연안3_연안,2015-11-16,128.6136111,38.22083333,211.894,31.8465,13.9941,0.932,2.2,7.53686,8.21,317.968,2.058,4.805,47.096,6.0,63.728,1.16726,14.574,10.2207,2015,11,4,20154
해양환경측정망,속초연안4_연안,2015-02-03,128.6655556,38.1175,252.286,34.0001,5.9461,0.81,2.6,10.0191,8.09,303.9,3.22,13.392,88.242,13.0,92.022,0.510416,0.56,20.4653,2015,2,1,20151
해양환경측정망,속초연안4_연안,2015-05-07,128.6655556,38.1175,195.666,33.8341,9.0759,0.444,1.6,10.69,8.14,54.544,0.406,1.674,1.876,10.0,5.124,0.471834,2.842,10.5623,2015,5,2,20152
해양환경측정망,속초연안4_연안,2015-08-04,128.6655556,38.1175,218.424,32.4147,25.2251,0.29,2.4,8.40378,8.18,25.1,0.462,2.046,1.848,12.0,10.08,0.876466,7.77,9.15275,2015,8,3,20153
해양환경측정망,속초연안4_연안,2015-11-16,128.6655556,38.1175,211.456,31.4438,13.8827,1.488,1.9,9.03165,8.21,324.1,2.016,4.774,44.646,6.0,60.634,1.23493,13.972,9.07463,2015,11,4,20154
해양환경측정망,속초연안H1_항만,2015-02-03,128.5977778,38.20888889,326.836,33.7405,5.183,2.94,3.1,10.8255,8.11,208.7,2.786,10.447,66.094,5.0,93.618,0.494298,24.738,25.0939,2015,2,1,20151
해양환경측정망,속초연안H1_항만,2015-08-04,128.5977778,38.20888889,316.05,31.1365,25.7694,4.41,3.9,9.19706,8.25,43.848,2.3,3.906,7.8,3.0,16.904,1.94197,6.804,20.868,2015,8,3,20153
해양환경측정망,속초연안H2_항만,2015-02-03,128.5883333,38.19722222,315.406,33.4598,5.5485,11.1,5.1,12.1753,8.24,49.8,1.708,3.379,11.41,2.0,18.886,1.39693,5.768,27.9487,2015,2,1,20151
해양환경측정망,속초연안H2_항만,2015-08-04,128.5883333,38.19722222,345.729,29.6159,27.1298,5.94,3.8,9.70099,8.3,173.544,0.9,2.356,8.1,2.0,19.234,2.40598,10.234,23.3024,2015,8,3,20153
해양환경측정망,시화호1_환경관리,2015-02-03,126.71194,37.29694,701.243,30.8133,1.3052,13.92,11.0,13.8288,8.44,253.43,19.11,2.511,289.982,1.9,372.029,2.06316,62.937,41.7582,2015,2,1,20151
해양환경측정망,시화호1_환경관리,2015-05-08,126.71194,37.29694,298.71,31.1312,15.8661,2.52,9.0,12.5,8.13,411.964,1.33,2.79,22.176,1.2,45.556,2.08955,22.05,26.5645,2015,5,2,20152
해양환경측정망,시화호1_환경관리,2015-08-05,126.71194,37.29694,742.537,30.01,26.5412,5.7,48.2,4.08,7.83,877.828,17.878,44.578,140.49,1.7,354.97,2.61436,196.602,74.8166,2015,8,3,20153
해양환경측정망,시화호1_환경관리,2015-11-06,126.71194,37.29694,553.753,31.0647,15.2409,2.68,19.4,5.22,7.87,684.124,52.598,49.228,218.568,1.5,395.248,2.09204,124.082,49.9963,2015,11,4,20154
해양환경측정망,시화호10_환경관리,2015-02-03,126.61528,37.30833,403.678,31.3344,2.2637,11.92,17.9,13.3472,8.38,270.7,10.934,5.053,254.94,1.9,296.422,1.78914,30.548,24.5049,2015,2,1,20151
해양환경측정망,시화호10_환경관리,2015-05-08,126.61528,37.30833,503.1,31.3364,13.3476,2.14,9.6,14.0,8.1,75.6,5.81,8.122,124.026,1.2,203.644,1.3481,73.808,29.7575,2015,5,2,20152
해양환경측정망,시화호10_환경관리,2015-08-05,126.61528,37.30833,593.363,30.5723,24.8701,2.26,12.4,3.93,7.71,592.284,15.918,38.192,139.888,1.8,305.2,1.31008,149.394,56.8844,2015,8,3,20153
해양환경측정망,시화호10_환경관리,2015-11-06,126.61528,37.30833,531.365,31.5358,16.5609,1.566,17.0,4.48,7.96,548.111,52.514,43.1107,215.115,3.0,326.639,1.19545,59.01,43.4122,2015,11,4,20154
해양환경측정망,시화호2_환경관리,2015-02-03,126.66722,37.30083,495.483,31.4185,1.9583,11.04,2.5,12.1088,8.04,307.92,9.576,6.045,268.156,1.8,326.781,1.30559,49.049,30.1429,2015,2,1,20151
해양환경측정망,시화호2_환경관리,2015-05-08,126.66722,37.30083,465.651,31.3393,13.6806,1.408,17.0,9.86,8.02,83.832,5.404,9.114,115.346,2.0,175.938,1.36495,55.188,27.192,2015,5,2,20152
해양환경측정망,시화호2_환경관리,2015-08-05,126.66722,37.30083,605.542,30.519,25.1361,3.16,43.6,4.38,7.81,581.224,15.386,37.014,133.966,2.2,300.342,1.6231,150.99,56.0517,2015,8,3,20153
해양환경측정망,시화호2_환경관리,2015-11-06,126.66722,37.30083,493.849,31.392,15.871,3.30667,18.0,4.62,7.97,524.02,56.686,42.005,201.768,2.0,304.402,1.97363,45.948,47.6138,2015,11,4,20154
해양환경측정망,시화호3_환경관리,2015-02-03,126.60306,37.29139,628.774,31.5455,2.515,2.86,13.3,11.7304,7.98,432.38,7.882,28.427,281.078,1.3,427.854,1.33783,138.894,44.764,2015,2,1,20151
해양환경측정망,시화호3_환경관리,2015-05-08,126.60306,37.29139,439.805,31.3597,13.3503,1.726,4.4,12.46,7.9,63.98,5.712,8.804,124.278,1.5,192.206,1.48291,62.216,23.6301,2015,5,2,20152
해양환경측정망,시화호3_환경관리,2015-08-05,126.60306,37.29139,560.216,30.6481,25.2998,3.36,14.2,4.19,7.74,556.192,15.148,36.487,130.284,1.7,281.498,1.48398,136.066,59.4087,2015,8,3,20153
해양환경측정망,시화호3_환경관리,2015-11-06,126.60306,37.29139,572.045,31.5361,16.3342,1.932,16.2,4.47,7.99,497.532,55.58,42.532,203.434,1.5,380.086,2.17663,121.072,46.5914,2015,11,4,20154
해양환경측정망,시화호4_환경관리,2015-02-03,126.78139,37.2925,2375.07,23.61,1.9535,,38.0,16.0992,8.54,581.7,71.316,9.734,1011.54,0.2,1680.65,6.06052,597.793,127.996,2015,2,1,20151
해양환경측정망,시화호4_환경관리,2015-05-08,126.78139,37.2925,395.179,29.0531,17.1251,5.58,13.8,10.15,7.92,559.608,6.804,28.241,35.014,0.5,171.36,3.4882,129.542,50.3018,2015,5,2,20152
해양환경측정망,시화호4_환경관리,2015-08-05,126.78139,37.2925,1836.51,21.5974,27.4907,6.08,28.6,3.94,7.27,2368.49,100.296,95.077,530.166,1.0,1233.86,4.23166,603.4,134.154,2015,8,3,20153
해양환경측정망,시화호4_환경관리,2015-11-06,126.78139,37.2925,1507.4,26.0105,13.478,1.089,18.2,4.9,7.47,1357.36,94.22,95.387,612.108,3.5,1052.63,2.3458,346.304,237.891,2015,11,4,20154
해양환경측정망,시화호5_환경관리,2015-02-03,126.75611,37.29333,1746.36,24.11,1.8255,52.0,42.0,16.1336,8.56,640.81,79.03,3.441,1031.51,0.5,1695.43,5.97993,584.892,98.7406,2015,2,1,20151
해양환경측정망,시화호5_환경관리,2015-05-08,126.75611,37.29333,543.771,30.1125,16.8541,4.77,9.8,12.18,8.07,570.864,4.984,18.507,24.024,0.8,113.778,2.67934,84.77,59.782,2015,5,2,20152
해양환경측정망,시화호5_환경관리,2015-08-05,126.75611,37.29333,1610.18,24.8795,27.5238,5.92,12.0,4.48,7.13,1892.72,67.046,57.071,394.674,1.5,1125.24,3.4491,663.516,96.406,2015,8,3,20153
해양환경측정망,시화호5_환경관리,2015-11-06,126.75611,37.29333,1014.16,29.2314,14.2272,1.548,16.0,5.44,7.69,1048.12,67.284,83.886,347.368,1.0,732.2,2.51496,317.548,105.501,2015,11,4,20154
해양환경측정망,시화호6_환경관리,2015-02-03,126.65667,37.31667,606.311,30.8023,1.4801,24.64,9.9,14.1384,8.45,239.4,19.152,2.728,272.846,1.9,336.728,1.95033,44.73,35.7628,2015,2,1,20151
해양환경측정망,시화호6_환경관리,2015-05-08,126.65667,37.31667,298.504,31.3084,13.941,1.758,12.2,12.45,8.13,122.64,5.194,5.146,98.42,1.2,138.222,1.61772,34.608,17.1892,2015,5,2,20152
해양환경측정망,시화호6_환경관리,2015-08-05,126.65667,37.31667,1011.79,29.5788,26.4214,7.32,10.4,5.27,7.76,859.824,18.368,41.664,144.046,2.3,346.976,2.11004,184.562,74.4136,2015,8,3,20153
해양환경측정망,시화호6_환경관리,2015-11-06,126.65667,37.31667,511.819,31.361,15.7599,3.39,14.0,4.44,7.96,537.012,59.164,44.144,194.264,2.5,315.35,2.26121,61.922,44.6747,2015,11,4,20154
해양환경측정망,시화호7_환경관리,2015-02-03,126.72028,37.30167,751.521,30.4181,1.2874,17.8,6.6,13.6396,8.42,318.44,26.558,2.852,333.928,1.9,512.239,1.95033,151.753,43.6595,2015,2,1,20151
해양환경측정망,시화호7_환경관리,2015-05-08,126.72028,37.30167,336.273,30.8507,16.354,4.53,17.4,11.38,8.08,436.38,1.862,5.239,16.814,1.0,51.758,2.34232,33.082,32.5041,2015,5,2,20152
해양환경측정망,시화호7_환경관리,2015-08-05,126.72028,37.30167,802.585,29.092,26.954,7.32,11.2,4.31,7.72,1102.56,23.506,53.878,169.456,1.8,506.842,2.92738,313.88,83.0053,2015,8,3,20153
해양환경측정망,시화호7_환경관리,2015-11-06,126.72028,37.30167,833.006,30.5647,14.6391,4.11,17.0,4.76,7.86,845.494,57.6287,56.389,242.368,1.6,447.697,1.88904,147.7,69.5018,2015,11,4,20154
해양환경측정망,시화호8_환경관리,2015-02-03,126.68306,37.31083,468.508,30.6881,1.49,18.32,6.4,14.3276,8.45,254.35,20.804,2.573,283.64,1.8,377.566,2.28881,73.122,27.9871,2015,2,1,20151
해양환경측정망,시화호8_환경관리,2015-05-08,126.68306,37.31083,349.018,31.2483,14.6285,2.4,7.2,11.78,8.15,210.952,3.514,2.356,55.188,1.3,95.102,1.90419,36.4,20.2207,2015,5,2,20152
해양환경측정망,시화호8_환경관리,2015-08-05,126.68306,37.31083,726.123,29.6961,26.5663,7.74,8.2,4.27,7.81,882.728,17.92,46.779,136.878,1.8,367.402,2.11004,212.604,76.5313,2015,8,3,20153
해양환경측정망,시화호8_환경관리,2015-11-06,126.68306,37.31083,654.13,31.0382,14.9929,4.32,13.6,5.17,7.93,687.921,59.0427,45.477,204.255,2.1,366.31,1.80446,103.012,58.4077,2015,11,4,20154
