"project_name","station","yyyy-mm-dd hh:mm:ss","Longitude [degrees_east]","Latitude [degrees_north]","bot.depth[m]","수심(m)","수심(text)","염분[psu]","sal_qc","수온[℃]","wtrtmp_qc","클로로필-a[μg/L]","chla_qc","부유물질 농도[μg/L]","sussed_qc","용존산소[mg/L]","disoxy_qc","수소이온농도[무단위]","hydioncon_qc","아질산성질소[μg/L]","nitnit_qc","인산염인[μg/L]","po4p_qc","질산성질소[μg/L]","natnit_qc","투명도[m]","tr_qc","용존무기질소[μg/L]","disinon_qc","화학적산소요구량[mg/L]","cheoxydem_qc","암모니아성 질소[μg/L]","amn_qc","유분[mg/L]","fra_qc"
"해양환경측정망","성산연안H1_항만","2000-11-01 00:00:00","126.9275","33.47083333","0","2.7","저층","32.68","1","19.89","1","","","","","7.08","1","8.22","2","8.54","2","22.32","1","510.3","1","","","595","2","1.22","2","46.62","2","",""
"해양환경측정망","속초연안1_연안","2000-02-01 00:00:00","128.605","38.19972222","0","0","표층","33.68","1","7.25","1","0.25","1","4.4","2","8.44908","1","8.06","2","7.6356","2","48.515","1","140.841","1","8","2","242.217","2","0.29","2","93.7398","2","",""
"해양환경측정망","속초연안1_연안","2000-02-01 00:00:00","128.605","38.19972222","0","13","저층","33.65","1","7.09","1","","","","","8.42777","1","8.07","2","7.5474","2","39.99","1","138.447","1","","","228.477","2","0.86","2","82.4824","2","",""
"해양환경측정망","속초연안1_연안","2000-05-01 00:00:00","128.605","38.19972222","0","0","표층","33.91","1","10.84","1","7.22","1","3.2","2","10.3961","1","8.06","2","2.2946","2","7.0494","1","8.666","1","4.5","2","16.5326","2","1.94","2","5.572","2","",""
"해양환경측정망","속초연안1_연안","2000-05-01 00:00:00","128.605","38.19972222","0","16","저층","33.87","1","10.62","1","","","","","10.4819","1","8.06","2","0.6286","2","6.9626","1","8.4546","1","","","22.7052","2","1.71","2","13.622","2","",""
"해양환경측정망","속초연안1_연안","2000-08-01 00:00:00","128.605","38.19972222","0","0","표층","32.72","1","22.5","1","3.1796","1","2.9","2","8.23","1","8.21","2","3.5805","2","10.6826","1","37.2477","1","12","2","72.3268","2","0.64","2","31.4986","2","",""
"해양환경측정망","속초연안1_연안","2000-08-01 00:00:00","128.605","38.19972222","0","17","저층","33.72","1","12.74","1","","","","","10.68","1","8.15","2","3.4237","2","24.3164","1","99.1641","1","","","132.941","2","0.112","2","30.3534","2","",""
"해양환경측정망","속초연안1_연안","2000-11-01 00:00:00","128.605","38.19972222","0","0","표층","33.18","1","14.03","1","0.623168","1","2.6","2","8.21","1","8.11","2","15.9824","2","3.999","1","57.0066","1","10","2","111.686","2","0.496","2","38.6974","2","",""
"해양환경측정망","속초연안1_연안","2000-11-01 00:00:00","128.605","38.19972222","0","15","저층","33.08","1","13.59","1","","","","","8.16","1","8.08","2","15.0528","2","3.1217","1","49.749","1","","","79.2218","2","1.024","2","14.42","2","",""
"해양환경측정망","속초연안2_연안","2000-02-01 00:00:00","128.6116667","38.21361111","0","0","표층","33.66","1","7.32","1","","","4.8","2","9.0231","1","8.06","2","5.5118","2","17.9025","1","70.1008","1","10.5","2","100.999","2","0.7","2","25.3862","2","",""
"해양환경측정망","속초연안2_연안","2000-02-01 00:00:00","128.6116667","38.21361111","0","24","저층","33.68","1","7.15","1","","","","","8.87872","1","8.08","2","4.8566","2","20.6677","1","94.556","1","","","117.594","2","0.9","2","18.1818","2","",""
"해양환경측정망","속초연안2_연안","2000-05-01 00:00:00","128.6116667","38.21361111","0","0","표층","33.89","1","10.64","1","","","3.2","2","10.2674","1","8.06","2","4.6172","2","8.5467","1","10.4538","1","7","2","26.5104","2","1.2","2","11.4394","2","",""
"해양환경측정망","속초연안2_연안","2000-05-01 00:00:00","128.6116667","38.21361111","0","23","저층","33.79","1","10.26","1","","","","","10.3532","1","8.05","2","2.2666","2","7.006","1","12.8044","1","","","23.0272","2","0.5","2","7.9562","2","",""
"해양환경측정망","속초연안2_연안","2000-08-01 00:00:00","128.6116667","38.21361111","0","0","표층","32.78","1","23.79","1","3.73776","1","2.6","2","7.87","1","8.2","2","6.3007","2","6.9843","1","38.2179","1","9","2","63.119","2","0.496","2","18.6004","2","",""
"해양환경측정망","속초연안2_연안","2000-08-01 00:00:00","128.6116667","38.21361111","0","24","저층","34.01","1","14.9","1","","","","","10.29","1","8.18","2","13.4491","2","7.564","1","51.3247","1","","","120.663","2","0.512","2","55.8894","2","",""
"해양환경측정망","속초연안2_연안","2000-11-01 00:00:00","128.6116667","38.21361111","0","0","표층","32.37","1","13.69","1","0.54371","1","3.3","2","7.81","1","8.1","2","13.9734","2","6.1876","1","22.7066","1","9","2","41.3126","2","0.816","2","4.6326","2","",""
"해양환경측정망","속초연안2_연안","2000-11-01 00:00:00","128.6116667","38.21361111","0","22","저층","32.67","1","13.63","1","","","","","7.69","1","8.1","2","13.083","2","6.6278","1","22.4742","1","","","43.4672","2","1.12","2","7.91","2","",""
"해양환경측정망","속초연안3_연안","2000-02-01 00:00:00","128.6136111","38.22083333","0","0","표층","33.66","1","7.28","1","","","4.4","2","8.90225","1","8.08","2","5.53","2","18.8914","1","77.4144","1","12.5","2","96.6224","2","0.19","2","13.678","2","",""
"해양환경측정망","속초연안3_연안","2000-02-01 00:00:00","128.6136111","38.22083333","0","29","저층","33.6","1","7.02","1","","","","","8.63821","1","8.08","2","5.3354","2","18.4946","1","78.512","1","","","105.811","2","0.93","2","21.9632","2","",""
"해양환경측정망","속초연안3_연안","2000-05-01 00:00:00","128.6136111","38.22083333","0","0","표층","33.92","1","10.42","1","","","2.2","2","10.2388","1","8.08","2","0.4522","2","11.7614","1","9.436","1","9.5","2","34.7396","2","1.01","2","24.8514","2","",""
"해양환경측정망","속초연안3_연안","2000-05-01 00:00:00","128.6136111","38.22083333","0","32","저층","33.59","1","6.52","1","","","","","10.8966","1","7.96","2","3.3964","2","10.5276","1","9.709","1","","","30.6194","2","1.04","2","17.514","2","",""
"해양환경측정망","속초연안3_연안","2000-08-01 00:00:00","128.6136111","38.22083333","0","0","표층","32.05","1","22.88","1","1.1041","1","1.3","2","8.09","1","8.21","2","3.9291","2","3.0194","1","35.7007","1","14","2","117.621","2","0.112","2","77.9912","2","",""
"해양환경측정망","속초연안3_연안","2000-08-01 00:00:00","128.6136111","38.22083333","0","30","저층","33.6","1","11.49","1","","","","","10.97","1","8.16","2","5.9339","2","8.1995","1","34.7935","1","","","126.416","2","1.36","2","85.6884","2","",""
"해양환경측정망","속초연안3_연안","2000-11-01 00:00:00","128.6136111","38.22083333","0","0","표층","32.94","1","13.97","1","0.217894","1","2.9","2","7.78","1","8.11","2","16.4598","2","2.6846","1","22.2656","1","13","2","50.6744","2","1.568","2","11.949","2","",""
"해양환경측정망","속초연안3_연안","2000-11-01 00:00:00","128.6136111","38.22083333","0","30","저층","32.52","1","12.94","1","","","","","7.64","1","8.08","2","13.8334","2","10.4904","1","15.7822","1","","","30.59","2","0.608","2","0.9744","2","",""
"해양환경측정망","속초연안4_연안","2000-02-01 00:00:00","128.6655556","38.1175","0","0","표층","33.6","1","7.23","1","","","4.2","2","7.93549","1","8.06","2","9.8938","2","10.7911","1","37.408","1","8","2","77.1904","2","0.88","2","29.8886","2","",""
"해양환경측정망","속초연안4_연안","2000-02-01 00:00:00","128.6655556","38.1175","0","46","저층","33.41","1","6.63","1","","","","","6.79432","1","8.06","2","2.786","2","29.7538","1","0.014","1","","","95.7292","2","0.97","2","92.9292","2","",""
"해양환경측정망","속초연안4_연안","2000-05-01 00:00:00","128.6655556","38.1175","0","0","표층","33.9","1","10.49","1","","","3","2","10.2388","1","8.05","2","1.6744","2","10.044","1","11.431","1","9.5","2","24.934","2","1.18","2","11.8286","2","",""
"해양환경측정망","속초연안4_연안","2000-05-01 00:00:00","128.6655556","38.1175","0","39","저층","34.06","1","8.43","1","","","","","10.5963","1","7.97","2","3.0814","2","5.8621","1","16.7258","1","","","33.0008","2","1.1","2","13.1936","2","",""
"해양환경측정망","속초연안4_연안","2000-08-01 00:00:00","128.6655556","38.1175","0","0","표층","31.36","1","23.73","1","2.00344","1","1.2","2","7.21","1","8.2","2","5.8471","2","4.712","1","181.448","1","16.5","2","297.478","2","1.312","2","110.183","2","",""
"해양환경측정망","속초연안4_연안","2000-08-01 00:00:00","128.6655556","38.1175","0","45","저층","33.04","1","8.05","1","","","","","10.08","1","8.09","2","11.1293","2","29.4965","1","98.3423","1","","","192.091","2","0.912","2","82.6196","2","",""
"해양환경측정망","속초연안4_연안","2000-11-01 00:00:00","128.6655556","38.1175","0","0","표층","32.97","1","14.47","1","0.29495","1","2.8","2","8.07","1","8.1","2","14.8554","2","3.0411","1","24.332","1","14","2","42.1092","2","1.328","2","2.9218","2","",""
"해양환경측정망","속초연안4_연안","2000-11-01 00:00:00","128.6655556","38.1175","0","36","저층","32.52","1","10.57","1","","","","","7.87","1","8.01","2","16.4416","2","1.3671","1","32.5822","1","","","93.0888","2","1.264","2","44.065","2","",""
"해양환경측정망","속초연안H1_항만","2000-02-01 00:00:00","128.5977778","38.20888889","0","0","표층","32.07","1","5.26","1","","","5.5","2","12.3061","1","8.29","2","5.5132","2","39.68","1","130.978","1","2.5","2","267.977","2","0.88","2","131.485","2","",""
"해양환경측정망","속초연안H1_항만","2000-02-01 00:00:00","128.5977778","38.20888889","0","10.5","저층","32.04","1","5.29","1","","","","","9.4399","1","8.27","2","6.2188","2","34.658","1","100.041","1","","","228.886","2","0.58","2","122.626","2","",""
"해양환경측정망","속초연안H1_항만","2000-05-01 00:00:00","128.5977778","38.20888889","0","0","표층","32.29","1","14.22","1","","","6.6","2","9.3808","1","8.04","2","3.766","2","8.68","1","41.3308","1","2","2","71.456","2","2.61","2","26.3592","2","",""
"해양환경측정망","속초연안H1_항만","2000-05-01 00:00:00","128.5977778","38.20888889","0","10.5","저층","33.36","1","12.15","1","","","","","8.294","1","7.9","2","3.6456","2","8.8102","1","40.558","1","","","61.1674","2","2.83","2","16.9638","2","",""
"해양환경측정망","속초연안H1_항만","2000-08-01 00:00:00","128.5977778","38.20888889","0","0","표층","25.49","1","26.39","1","30.2369","1","10.1","2","15.65","1","8.79","2","67.3057","2","176.409","4","230.738","1","1","2","434.645","2","1.456","2","136.602","2","",""
"해양환경측정망","속초연안H1_항만","2000-08-01 00:00:00","128.5977778","38.20888889","0","11","저층","31.99","1","21.46","1","","","","","4.17","1","7.88","2","67.3057","2","68.3364","1","162.392","1","","","366.3","2","0.464","2","136.602","2","",""
"해양환경측정망","속초연안H1_항만","2000-11-01 00:00:00","128.5977778","38.20888889","0","0","표층","28.35","1","8.47","1","2.33162","1","4.7","2","7.36","1","7.98","2","33.8926","2","16.1479","1","184.596","1","2","2","369.782","2","1.984","2","151.294","2","",""
"해양환경측정망","속초연안H1_항만","2000-11-01 00:00:00","128.5977778","38.20888889","0","11","저층","31.72","1","13.2","1","","","","","5.95","1","7.97","2","13.1488","2","2.9233","1","40.4964","1","","","59.8458","2","2.176","2","6.2006","2","",""
"해양환경측정망","속초연안H2_항만","2000-02-01 00:00:00","128.5883333","38.19722222","0","0","표층","33.22","1","6.69","1","","","5.3","2","9.24465","1","8.1","2","4.3414","2","14.7777","1","67.2504","1","5","2","89.0988","2","0.8","2","17.507","2","",""
"해양환경측정망","속초연안H2_항만","2000-02-01 00:00:00","128.5883333","38.19722222","0","6.6","저층","33.57","1","6.96","1","","","","","9.11923","1","8.08","2","3.4118","2","13.5222","1","89.3396","1","","","110.536","2","0.54","2","17.7842","2","",""
"해양환경측정망","속초연안H2_항만","2000-05-01 00:00:00","128.5883333","38.19722222","0","0","표층","33.81","1","11.37","1","","","3.5","2","10.1244","1","8.04","2","2.933","2","8.5033","1","17.5","1","2.5","2","28.3892","2","2.03","2","7.9562","2","",""
"해양환경측정망","속초연안H2_항만","2000-05-01 00:00:00","128.5883333","38.19722222","0","6.6","저층","33.86","1","10.84","1","","","","","10.6106","1","8.06","2","1.295","2","8.37","1","9.6656","1","","","21.7896","2","1.79","2","10.829","2","",""
"해양환경측정망","속초연안H2_항만","2000-08-01 00:00:00","128.5883333","38.19722222","0","0","표층","30.18","1","23.51","1","7.74924","1","4.8","2","10.13","1","8.39","2","6.7711","2","20.7762","1","38.8451","1","1.5","2","123.556","2","0.896","2","77.9394","2","",""
"해양환경측정망","속초연안H2_항만","2000-08-01 00:00:00","128.5883333","38.19722222","0","6","저층","33.28","1","19.59","1","","","","","9.41","1","8.19","2","4.0691","2","11.3708","1","30.0741","1","","","46.9196","2","1.28","2","12.7764","2","",""
"해양환경측정망","속초연안H2_항만","2000-11-01 00:00:00","128.5883333","38.19722222","0","0","표층","32.29","1","13.19","1","1.28426","1","0.5","2","7.88","1","8.07","2","17.8584","2","9.2566","1","58.4304","1","4","2","89.7106","2","1.248","2","13.4218","2","",""
"해양환경측정망","속초연안H2_항만","2000-11-01 00:00:00","128.5883333","38.19722222","0","6","저층","32.92","1","13.53","1","","","","","8.15","1","8.08","2","17.0044","2","3.441","1","52.4846","1","","","97.7816","2","1.024","2","28.2926","2","",""
"해양환경측정망","신안연안1_연안","2000-02-01 00:00:00","126.2677778","34.80611111","0","0","표층","32.354","1","5","1","2.69","1","61.5","2","10.53","1","7.746","2","13.5211","2","9.375","1","96.9014","1","0.3","2","134.085","2","0.83","2","23.662","2","",""
"해양환경측정망","신안연안1_연안","2000-02-01 00:00:00","126.2677778","34.80611111","0","7.5","저층","32.398","1","4.6","1","","","","","10.54","1","7.794","2","20.1408","2","9.375","1","101.549","1","","","154.085","2","0.64","2","32.3944","2","",""
"해양환경측정망","신안연안1_연안","2000-05-01 00:00:00","126.2677778","34.80611111","0","0","표층","32.74","1","15.2","1","4.74","1","31.5","2","8.11","1","8.03","2","13.5211","2","5","1","96.9014","1","1.2","2","134.085","2","0.84","2","23.662","2","",""
"해양환경측정망","신안연안1_연안","2000-05-01 00:00:00","126.2677778","34.80611111","0","6.8","저층","32.75","1","13.3","1","","","","","8.1","1","8","2","20.1408","2","9.375","1","101.549","1","","","154.085","2","0.6","2","32.3944","2","",""
"해양환경측정망","신안연안1_연안","2000-08-01 00:00:00","126.2677778","34.80611111","0","0","표층","30.76","1","24.3","1","2.04","1","27.5","2","5.34","1","8.06","2","10.4225","2","3.75","1","82.5352","1","1","2","105.775","2","1.61","2","12.8169","2","",""
"해양환경측정망","신안연안1_연안","2000-08-01 00:00:00","126.2677778","34.80611111","0","6.5","저층","30.88","1","24","1","","","","","5.41","1","8.04","2","11.831","2","9.375","1","53.5211","1","","","70.1408","2","0.84","2","4.78873","2","",""
"해양환경측정망","신안연안1_연안","2000-11-01 00:00:00","126.2677778","34.80611111","0","0","표층","32.75","1","16","1","1.74","1","13","2","9.5","1","8.14","2","13.16","2","20.48","1","196.84","1","1.2","2","210.56","2","1.01","2","0.56","2","",""
"해양환경측정망","신안연안1_연안","2000-11-01 00:00:00","126.2677778","34.80611111","0","6.5","저층","32.47","1","16","1","","","","","8.49","1","8.15","2","11.76","2","27.2","1","104.3","1","","","116.48","2","0.98","2","0.42","2","",""
"해양환경측정망","신안연안2_연안","2000-02-01 00:00:00","126.2263889","34.71916667","0","0","표층","32.905","1","5.7","1","0.74","1","49.5","2","11.17","1","7.745","2","13.2394","2","15","1","153.803","1","0.3","2","190.845","2","0.69","2","23.8028","2","",""
"해양환경측정망","신안연안2_연안","2000-02-01 00:00:00","126.2263889","34.71916667","0","32","저층","32.928","1","5.6","1","","","","","10.84","1","7.758","2","20","2","26.25","1","119.437","1","","","167.746","2","0.73","2","28.3099","2","",""
"해양환경측정망","신안연안2_연안","2000-05-01 00:00:00","126.2263889","34.71916667","0","0","표층","32.91","1","12.1","1","1.46","1","43.5","2","7.96","1","8.01","2","13.2394","2","6.25","1","153.803","1","0.8","2","190.845","2","1.17","2","23.8028","2","",""
"해양환경측정망","신안연안2_연안","2000-05-01 00:00:00","126.2263889","34.71916667","0","32","저층","32.96","1","12","1","","","","","7.89","1","7.99","2","20","2","26.25","1","119.437","1","","","167.746","2","0.46","2","28.3099","2","",""
"해양환경측정망","신안연안2_연안","2000-08-01 00:00:00","126.2263889","34.71916667","0","0","표층","31.82","1","21.7","1","1.75","1","18","2","6.6","1","8.05","2","12.6761","2","8.125","1","79.1549","1","0.9","2","95.493","2","1.33","2","3.66197","2","",""
"해양환경측정망","신안연안2_연안","2000-08-01 00:00:00","126.2263889","34.71916667","0","30.9","저층","32.05","1","20","1","","","","","5.41","1","8.01","2","9.71831","2","26.25","1","93.8028","1","","","109.296","2","0.69","2","5.77465","2","",""
"해양환경측정망","신안연안2_연안","2000-11-01 00:00:00","126.2263889","34.71916667","0","0","표층","32.69","1","17.2","1","2.87","1","7","2","8.83","1","8.15","2","14.98","2","14.08","1","82.46","1","2.2","2","98","2","1.07","2","0.56","2","",""
"해양환경측정망","신안연안2_연안","2000-11-01 00:00:00","126.2263889","34.71916667","0","30","저층","32.76","1","17","1","","","","","8.16","1","8.16","2","11.76","2","15.36","1","133.84","1","","","146.72","2","0.79","2","1.12","2","",""
"해양환경측정망","아산연안1_연안","2000-02-01 00:00:00","126.4125","37.20416667","0","0","표층","31.11","1","2.54","1","0.0145026","1","32.4","2","8.54243","1","7.74","2","4.73368","2","39.4775","1","223.385","1","0.6","2","238.553","2","1.07","2","10.4342","2","",""
"해양환경측정망","아산연안1_연안","2000-02-01 00:00:00","126.4125","37.20416667","0","14","저층","31.1","1","2.48","1","","","","","8.2853","1","7.75","2","4.06434","2","38.4864","1","195.003","1","","","213.57","2","1.04","2","14.5026","2","",""
"해양환경측정망","아산연안1_연안","2000-05-01 00:00:00","126.4125","37.20416667","0","0","표층","31.18","1","10.13","1","1.61","1","24","2","8.55672","1","8.06","2","4.69046","2","14.3156","1","218.217","1","2.5","2","225.266","2","1.56","2","2.35813","2","",""
"해양환경측정망","아산연안1_연안","2000-05-01 00:00:00","126.4125","37.20416667","0","17","저층","31.22","1","9.71","1","","","","","8.571","1","8.02","2","3.31467","2","16.5151","1","166.276","1","","","172.471","2","1.02","2","2.88014","2","",""
"해양환경측정망","아산연안1_연안","2000-08-01 00:00:00","126.4125","37.20416667","0","0","표층","30.75","1","23.7","1","0.24","1","10.8","2","5.97113","1","8.06","2","7.43848","2","13.3569","1","157.863","1","2.3","2","259.234","2","1.11","2","93.9317","2","",""
"해양환경측정망","아산연안1_연안","2000-08-01 00:00:00","126.4125","37.20416667","0","23","저층","30.84","1","23.13","1","","","","","5.91399","1","8.01","2","8.08928","2","18.7912","1","153.658","1","","","225.761","2","1.14","2","64.0136","2","",""
"해양환경측정망","아산연안1_연안","2000-11-01 00:00:00","126.4125","37.20416667","0","0","표층","30.16","1","15.07","1","0.2","1","14.2","2","6.87109","1","7.67","2","24.976","2","26.834","1","227.808","1","1.2","2","264.618","2","1.08","2","11.8338","2","",""
"해양환경측정망","아산연안1_연안","2000-11-01 00:00:00","126.4125","37.20416667","0","14","저층","30.17","1","15.08","1","","","","","5.77114","1","7.68","2","29.932","2","25.5753","1","221.13","1","","","276.669","2","0.87","2","25.6067","2","",""
"해양환경측정망","아산연안2_연안","2000-02-01 00:00:00","126.4583333","37.16805556","0","0","표층","31.1","1","2.55","1","0.005516","1","35.4","2","8.8567","1","7.76","2","4.17116","2","34.1661","1","219.848","1","0.7","2","236.017","2","1.5","2","11.998","2","",""
"해양환경측정망","아산연안2_연안","2000-02-01 00:00:00","126.4583333","37.16805556","0","17","저층","31.08","1","2.47","1","","","","","8.12817","1","7.76","2","4.34322","2","31.865","1","193.641","1","","","203.5","2","1.21","2","5.516","2","",""
"해양환경측정망","아산연안2_연안","2000-05-01 00:00:00","126.4583333","37.16805556","0","0","표층","31.17","1","11.66","1","1.75","1","6.2","2","5.62829","1","8.11","2","3.33351","2","7.68081","1","174.259","1","2.4","2","179.88","2","1.16","2","2.28736","2","",""
"해양환경측정망","아산연안2_연안","2000-05-01 00:00:00","126.4583333","37.16805556","0","20","저층","31.19","1","10.48","1","","","","","8.1853","1","8.1","2","2.70046","2","15.4408","1","191.618","1","","","197.263","2","1.37","2","2.94378","2","",""
"해양환경측정망","아산연안2_연안","2000-08-01 00:00:00","126.4583333","37.16805556","0","0","표층","29.58","1","24.97","1","1.88","1","10.8","2","6.64253","1","8.01","2","19.035","2","24.0342","1","336.361","1","2.3","2","406.208","2","1.48","2","50.8123","2","",""
"해양환경측정망","아산연안2_연안","2000-08-01 00:00:00","126.4583333","37.16805556","0","28","저층","30.72","1","23.52","1","","","","","5.79971","1","7.98","2","9.61906","2","18.0976","1","175.458","1","","","268.979","2","1.08","2","83.9014","2","",""
"해양환경측정망","아산연안2_연안","2000-11-01 00:00:00","126.4583333","37.16805556","0","0","표층","30.06","1","13.71","1","0.47","1","13.6","2","7.09965","1","7.68","2","33.334","2","24.9455","1","229.474","1","1.3","2","268.484","2","1.24","2","5.67588","2","",""
"해양환경측정망","아산연안2_연안","2000-11-01 00:00:00","126.4583333","37.16805556","0","28","저층","30.15","1","13.77","1","","","","","7.0425","1","7.68","2","30.786","2","26.9681","1","219.464","1","","","259.077","2","0.97","2","8.82686","2","",""
"해양환경측정망","아산연안3_연안","2000-02-01 00:00:00","126.5194444","37.08888889","0","0","표층","30.81","1","2.21","1","0.0251426","1","38","2","9.11383","1","8","2","3.57784","2","33.2525","1","233.486","1","0.8","2","257.514","2","1.24","2","20.4498","2","",""
"해양환경측정망","아산연안3_연안","2000-02-01 00:00:00","126.5194444","37.08888889","0","23","저층","30.85","1","2.21","1","","","","","7.67104","1","7.95","2","3.43434","2","33.4476","1","183.366","1","","","211.943","2","0.94","2","25.1426","2","",""
"해양환경측정망","아산연안3_연안","2000-05-01 00:00:00","126.5194444","37.08888889","0","0","표층","31.12","1","10.82","1","1.27","1","8.8","2","8.34244","1","8.06","2","2.48321","2","8.32173","1","127.709","1","2.1","2","132.218","2","1.12","2","2.02593","2","",""
"해양환경측정망","아산연안3_연안","2000-05-01 00:00:00","126.5194444","37.08888889","0","27.5","저층","31.16","1","10.5","1","","","","","8.35672","1","8","2","1.62686","2","9.56973","1","141.468","1","","","146.66","2","1.07","2","3.56525","2","",""
"해양환경측정망","아산연안3_연안","2000-08-01 00:00:00","126.5194444","37.08888889","0","0","표층","30.46","1","23.88","1","0.29","1","11.8","2","6.34254","1","8.1","2","14.9999","2","16.5119","1","116.113","1","2.7","2","204.94","2","1.19","2","73.8272","2","",""
"해양환경측정망","아산연안3_연안","2000-08-01 00:00:00","126.5194444","37.08888889","0","30","저층","30.73","1","22.98","1","","","","","5.61401","1","8.08","2","8.47078","2","18.4068","1","169.257","1","","","248.673","2","1.5","2","70.9447","2","",""
"해양환경측정망","아산연안3_연안","2000-11-01 00:00:00","126.5194444","37.08888889","0","0","표층","30.32","1","15.69","1","0.28","1","6.6","2","6.14255","1","7.75","2","23.1","2","24.6671","1","191.114","1","2","2","220.814","2","0.87","2","6.5996","2","",""
"해양환경측정망","아산연안3_연안","2000-11-01 00:00:00","126.5194444","37.08888889","0","28","저층","30.32","1","15.68","1","","","","","6.29969","1","7.75","2","21.476","2","24.3605","1","176.106","1","","","206.257","2","0.87","2","8.67454","2","",""
"해양환경측정망","아산연안4_연안","2000-02-01 00:00:00","126.7452778","37.00555556","0","0","표층","29.16","1","0.94","1","0.094031","1","26.8","2","9.04241","1","7.94","2","4.93934","2","22.8063","1","339.858","1","0.7","2","462.438","2","1.48","2","117.641","2","",""
"해양환경측정망","아산연안4_연안","2000-02-01 00:00:00","126.7452778","37.00555556","0","22","저층","29.44","1","0.9","1","","","","","8.79956","1","7.92","2","6.02924","2","22.8868","1","267.656","1","","","367.716","2","1.63","2","94.031","2","",""
"해양환경측정망","아산연안4_연안","2000-05-01 00:00:00","126.7452778","37.00555556","0","0","표층","30.64","1","13.33","1","1.99","1","15","2","7.49963","1","8.1","2","3.9857","2","9.14547","1","130.971","1","1.5","2","141.436","2","1.45","2","6.4791","2","",""
"해양환경측정망","아산연안4_연안","2000-05-01 00:00:00","126.7452778","37.00555556","0","12.5","저층","30.72","1","13.22","1","","","","","7.52819","1","8.07","2","2.94335","2","14.0747","1","143.807","1","","","155.818","2","1.5","2","9.06697","2","",""
"해양환경측정망","아산연안4_연안","2000-08-01 00:00:00","126.7452778","37.00555556","0","0","표층","27.82","1","25.21","1","0.17","1","11","2","4.59977","1","8.14","2","10.8216","2","17.0341","1","43.4749","1","1.8","2","134.776","2","2.22","2","80.4793","2","",""
"해양환경측정망","아산연안4_연안","2000-08-01 00:00:00","126.7452778","37.00555556","0","16","저층","29.87","1","23.73","1","","","","","5.37116","1","8.09","2","8.16392","2","30.0528","1","114.592","1","","","206.464","2","1.43","2","83.7073","2","",""
"해양환경측정망","아산연안4_연안","2000-11-01 00:00:00","126.7452778","37.00555556","0","0","표층","29.21","1","14.37","1","0.32","1","33.8","2","7.09965","1","7.8","2","46.298","2","33.9898","1","269.486","1","1.2","2","330.018","2","0.89","2","14.2342","2","",""
"해양환경측정망","아산연안4_연안","2000-11-01 00:00:00","126.7452778","37.00555556","0","14","저층","28.8","1","13.96","1","","","","","7.05679","1","7.79","2","44.646","2","32.839","1","261.982","1","","","316.107","2","1.21","2","9.47884","2","",""
"해양환경측정망","양양연안1_연안","2000-02-01 00:00:00","128.7502778","38.0125","0","0","표층","33.81","1","8.93","1","0.21","1","4.2","2","7.98585","1","8.08","2","5.397","2","12.9983","1","23.8588","1","10","2","45.9956","2","0.7","2","16.7398","2","",""
"해양환경측정망","양양연안1_연안","2000-02-01 00:00:00","128.7502778","38.0125","0","32","저층","33.34","1","8.15","1","","","","","8.03694","1","8.05","2","5.8576","2","18.2652","1","51.2568","1","","","77.5474","2","0.94","2","20.433","2","",""
"해양환경측정망","양양연안1_연안","2000-05-01 00:00:00","128.7502778","38.0125","0","0","표층","34.09","1","11.36","1","8.54","1","2","2","9.867","1","8.07","2","2.5074","2","7.7097","1","12.2066","1","8.5","2","24.9522","2","0.9","2","10.2382","2","",""
"해양환경측정망","양양연안1_연안","2000-05-01 00:00:00","128.7502778","38.0125","0","31","저층","33.59","1","7.84","1","","","","","10.8966","1","7.95","2","2.7482","2","7.9298","1","10.0884","1","","","22.4224","2","0.14","2","9.5858","2","",""
"해양환경측정망","양양연안1_연안","2000-08-01 00:00:00","128.7502778","38.0125","0","0","표층","32.05","1","23.82","1","3.71972","1","2.3","2","7.31","1","8.2","2","6.1789","2","6.1907","1","34.0501","1","17","2","128.829","2","1.536","2","88.6004","2","",""
"해양환경측정망","양양연안1_연안","2000-08-01 00:00:00","128.7502778","38.0125","0","30","저층","33.07","1","7.56","1","","","","","10.44","1","8.08","2","4.4177","2","7.8833","1","31.8199","1","","","100.708","2","1.76","2","64.47","2","",""
"해양환경측정망","양양연안1_연안","2000-11-01 00:00:00","128.7502778","38.0125","0","0","표층","33.8","1","15.16","1","2.65059","1","2.8","2","7.84","1","8.08","2","11.5822","2","10.7322","1","62.1978","1","13","2","104.58","2","0.992","2","30.8","2","",""
"해양환경측정망","양양연안1_연안","2000-11-01 00:00:00","128.7502778","38.0125","0","27","저층","33.84","1","3.94","1","","","","","7.7","1","7.84","2","25.9742","2","11.2096","1","126.827","1","","","293.833","2","1.344","2","141.032","2","",""
"해양환경측정망","양양연안2_연안","2000-02-01 00:00:00","128.8016667","37.94972222","0","0","표층","33.83","1","9.47","1","","","4.4","2","7.9657","1","8.09","2","6.2748","2","22.444","1","86.3716","1","12","2","117.762","2","0.59","2","25.116","2","",""
"해양환경측정망","양양연안2_연안","2000-02-01 00:00:00","128.8016667","37.94972222","0","28","저층","33.82","1","8.35","1","","","","","7.99686","1","8.08","2","2.1756","2","15.6302","1","84.9422","1","","","125.653","2","0.77","2","38.535","2","",""
