station,date_time,longitude,latitude,bot.depth[m],depth(m),depth(text),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L]
양양연안2_연안,2011-03-05,128.8016667,37.94972222,0,28.0,저층,79.4797,33.82,4.17,4.466,3.6,11.4969,8.24,200.144,0.56,3.627,1.61,,14.784,1.75003,12.614,11.904
양양연안2_연안,2011-05-02,128.8016667,37.94972222,0,0.0,표층,172.174,33.8,11.21,0.232,4.4,9.05719,8.18,107.694,0.852522,14.7214,19.1472,8.0,42.6504,0.746667,22.6507,22.7659
양양연안2_연안,2011-05-02,128.8016667,37.94972222,0,30.0,저층,226.549,34.22,7.08,0.435,4.4,8.40342,8.13,207.578,2.47371,22.546,56.2401,,100.375,0.826667,41.6613,38.129
양양연안2_연안,2011-08-04,128.8016667,37.94972222,0,0.0,표층,296.968,29.0037,22.0623,5.6232,2.8,11.5447,8.25,753.914,0.959,0.1085,9.023,3.5,23.744,2.50224,13.762,12.369
양양연안2_연안,2011-08-04,128.8016667,37.94972222,0,28.0,저층,186.578,33.4811,13.8609,0.899,3.0,11.4969,8.24,500.822,0.483,0.3255,8.113,,23.653,0.469503,15.057,12.214
양양연안2_연안,2011-11-01,128.8016667,37.94972222,0,0.0,표층,192.724,33.3842,17.2877,0.87,2.8,7.94099,8.23,187.18,2.023,4.867,26.411,12.0,37.856,0.613739,9.422,10.013
양양연안2_연안,2011-11-01,128.8016667,37.94972222,0,27.0,저층,268.24,33.8407,10.3384,0.464,2.8,7.15965,8.17,349.636,5.145,11.2065,103.089,,122.724,0.549696,14.49,17.608
양양연안3_연안,2011-03-05,128.7086111,38.08111111,0,0.0,표층,102.91,33.93,4.34,6.496,2.4,11.2099,8.22,172.032,0.56,4.836,3.038,7.0,18.872,0.920443,15.274,13.547
양양연안3_연안,2011-03-05,128.7086111,38.08111111,0,57.0,저층,113.285,33.89,3.18,1.769,3.0,10.4445,8.15,212.464,2.1,10.323,20.58,,28.518,0.406891,5.838,13.0
양양연안3_연안,2011-05-22,128.7086111,38.08111111,0,0.0,표층,249.829,32.35,11.28,0.464,2.6,9.20071,8.19,242.957,1.10409,14.5049,85.0731,7.0,110.05,1.18667,23.8726,21.5889
양양연안3_연안,2011-05-22,128.7086111,38.08111111,0,56.0,저층,278.837,33.95,3.15,0.0,5.0,9.07314,8.1,344.842,2.59949,17.1232,124.42,,155.767,0.986667,28.7474,50.6735
양양연안3_연안,2011-08-04,128.7086111,38.08111111,0,0.0,표층,222.894,30.3401,21.3687,5.5998,4.0,11.2099,8.22,757.078,0.917,0.6665,9.8,3.0,22.715,0.837049,11.998,8.99
양양연안3_연안,2011-08-04,128.7086111,38.08111111,0,57.0,저층,217.238,33.751,6.2493,0.667,4.2,10.4445,8.15,638.904,1.26,9.951,17.388,,53.095,0.501514,34.447,10.075
양양연안3_연안,2011-11-01,128.7086111,38.08111111,0,0.0,표층,312.529,33.5021,16.8219,1.566,2.6,8.0845,8.23,176.484,1.701,4.4175,25.396,8.0,34.923,0.64576,7.826,24.2885
양양연안3_연안,2011-11-01,128.7086111,38.08111111,0,52.0,저층,191.093,33.9775,3.1347,0.2292,3.4,8.30774,8.1,399.0,6.685,10.819,130.179,,150.178,0.453633,13.314,11.0515
양양연안4_연안,2011-03-05,128.7130556,38.05194444,0,0.0,표층,106.075,33.91,4.22,6.4932,2.6,11.3534,8.21,238.644,1.316,4.898,3.668,7.0,15.792,0.762427,10.808,14.167
양양연안4_연안,2011-03-05,128.7130556,38.05194444,0,33.0,저층,88.8651,33.83,4.32,5.829,1.6,11.1301,8.22,239.596,1.596,5.115,8.302,,21.994,0.920443,12.096,13.485
양양연안4_연안,2011-05-02,128.7130556,38.05194444,0,0.0,표층,246.915,32.6,11.38,0.232,4.2,9.04125,8.2,217.639,1.24384,14.6905,77.2486,6.0,104.346,1.50667,25.8534,22.8588
양양연안4_연안,2011-05-02,128.7130556,38.05194444,0,33.0,저층,254.535,34.11,6.91,0.232,4.0,8.43531,8.13,220.502,1.30155,15.1108,77.5588,,132.462,0.946667,53.6013,43.3326
양양연안4_연안,2011-08-04,128.7130556,38.05194444,0,0.0,표층,213.934,31.5879,20.5597,3.1348,2.2,11.3534,8.21,490.896,0.455,0.0775,6.566,3.5,19.348,0.789066,12.327,10.168
양양연안4_연안,2011-08-04,128.7130556,38.05194444,0,31.0,저층,167.538,33.4848,14.5846,1.0992,3.4,11.1301,8.22,486.5,0.364,0.2015,4.438,,18.795,0.581543,13.993,12.028
양양연안4_연안,2011-11-01,128.7130556,38.05194444,0,0.0,표층,190.337,33.4239,16.6795,1.1048,2.6,8.13234,8.23,203.63,2.002,5.301,29.708,8.0,38.248,0.629749,6.538,9.455
양양연안4_연안,2011-11-01,128.7130556,38.05194444,0,34.0,저층,294.756,33.921,6.9522,0.232,3.2,7.22343,8.13,485.226,2.597,11.1755,161.28,,172.165,0.277517,8.288,20.2275
여수연안1_연안,2011-02-18,127.7661111,34.73555556,0,0.0,표층,218.921,33.4258,6.0397,6.0058,11.2,10.975,8.26386,4.452,1.218,8.525,1.68,1.8,15.232,0.636014,12.334,23.25
여수연안1_연안,2011-02-18,127.7661111,34.73555556,0,10.0,저층,241.34,33.426,6.0361,7.1078,16.1,11.3365,8.26386,3.5,1.092,8.277,1.26,,13.076,0.683419,10.724,27.9
여수연안1_연안,2011-05-17,127.7661111,34.73555556,0,0.0,표층,307.089,32.6791,16.7617,1.3078,4.9,6.78945,7.99,391.632,4.94645,13.964,80.4481,1.5,143.51,0.612926,58.1151,50.8283
여수연안1_연안,2011-05-17,127.7661111,34.73555556,0,8.0,저층,238.203,33.1855,15.2438,3.335,14.92,6.87046,8.003,304.673,3.03532,11.2953,48.396,,105.104,1.15657,53.6722,46.43
여수연안1_연안,2011-08-12,127.7661111,34.73555556,0,0.0,표층,788.508,,25.8301,8.671,7.66667,8.40239,8.132,1521.11,16.835,15.004,204.408,3.0,231.54,3.31419,10.297,35.898
여수연안1_연안,2011-08-12,127.7661111,34.73555556,0,14.0,저층,362.194,30.2318,24.289,3.973,30.5,4.15195,8.047,794.878,13.314,17.3445,105.518,,168.847,1.13028,50.015,25.544
여수연안1_연안,2011-11-10,127.7661111,34.73555556,0,0.0,표층,365.743,32.0583,18.4328,1.769,7.9,5.57541,8.02,451.43,13.454,25.5595,38.899,3.5,121.275,0.735971,68.922,30.2405
여수연안1_연안,2011-11-10,127.7661111,34.73555556,0,12.0,저층,384.727,32.0554,18.4212,1.537,7.3,6.55307,8.01,479.696,13.783,28.21,39.823,,122.472,0.831967,68.866,32.4415
여수연안2_연안,2011-02-18,127.7613889,34.76277778,0,0.0,표층,215.844,33.3941,6.1518,2.871,6.7,11.1262,8.25506,6.664,1.414,8.897,3.598,2.1,15.708,0.187919,10.696,13.95
여수연안2_연안,2011-02-18,127.7613889,34.76277778,0,8.8,저층,256.726,33.4159,5.8966,8.0386,16.3,10.7922,8.25799,3.164,1.022,8.68,1.274,,11.186,0.841551,8.89,27.9
여수연안2_연안,2011-05-17,127.7613889,34.76277778,0,0.0,표층,333.297,32.0597,16.3358,2.204,5.9,8.07483,8.024,246.219,2.71212,11.2643,68.0623,2.0,105.564,0.628916,34.7897,48.4124
여수연안2_연안,2011-05-17,127.7613889,34.76277778,0,10.0,저층,287.129,32.6656,15.1996,3.335,7.3,8.23797,8.033,168.486,2.07905,9.83684,41.019,,84.6051,1.07662,41.507,41.2883
여수연안2_연안,2011-08-16,127.7613889,34.76277778,0,0.0,표층,334.53,,25.3526,11.6608,25.0,7.64499,8.315,338.45,19.495,0.186,81.249,3.0,114.163,2.54568,13.419,23.157
여수연안2_연안,2011-08-16,127.7613889,34.76277778,0,14.0,저층,402.024,32.2881,21.9195,14.3288,14.2,3.81432,8.063,601.384,31.213,3.1465,129.801,,180.719,0.666441,19.705,30.349
여수연안2_연안,2011-11-10,127.7613889,34.76277778,0,0.0,표층,337.253,31.9943,18.4933,1.74,8.5,8.01672,8.03,437.262,14.231,24.273,39.144,3.5,95.074,0.847967,41.699,26.319
여수연안2_연안,2011-11-10,127.7613889,34.76277778,0,14.0,저층,348.684,32.0454,18.48,2.1142,11.8,5.52028,8.03,428.106,13.594,24.1335,37.996,,107.716,0.75197,56.126,26.8925
여수연안3_연안,2011-02-18,127.8052778,34.76444444,0,0.0,표층,227.273,33.8563,7.3903,6.52209,9.655,11.0473,8.25603,4.62,1.106,12.152,1.862,2.7,17.108,0.433031,14.14,20.15
여수연안3_연안,2011-02-18,127.8052778,34.76444444,0,14.0,저층,223.756,33.8858,7.3197,7.6008,8.1,10.1924,8.2443,2.94,1.19,8.308,1.512,,6.286,0.351327,3.584,21.7
여수연안3_연안,2011-05-20,127.8052778,34.76444444,0,0.0,표층,342.163,32.7803,16.0818,3.0768,3.4,4.77792,8.011,390.514,5.25382,16.9429,83.7037,2.6,143.41,0.77282,54.4524,42.1246
여수연안3_연안,2011-05-20,127.8052778,34.76444444,0,17.0,저층,311.684,33.6832,14.4136,2.639,10.5,5.68016,8.033,317.884,4.49524,15.8569,42.7731,,81.5821,0.580948,34.3137,47.1424
여수연안3_연안,2011-08-16,127.8052778,34.76444444,0,0.0,표층,385.756,,25.493,13.8676,20.5,7.34778,8.298,557.718,22.211,0.899,99.848,3.0,136.745,1.98531,14.686,32.271
여수연안3_연안,2011-08-16,127.8052778,34.76444444,0,16.0,저층,279.391,32.5536,21.5039,2.639,13.1,2.50986,8.092,792.19,26.166,17.081,75.593,,124.866,1.00233,23.107,29.884
여수연안3_연안,2011-11-09,127.8052778,34.76444444,0,0.0,표층,317.408,32.204,18.6355,2.175,18.6,7.22377,8.01,345.996,12.6,18.3985,29.736,4.8,90.034,0.847967,47.698,23.56
여수연안3_연안,2011-11-09,127.8052778,34.76444444,0,17.0,저층,302.386,32.3081,18.6279,2.407,18.8,6.85605,8.02,429.45,15.386,20.181,32.648,,92.54,1.45594,44.506,24.6915
여수연안4_연안,2011-02-21,127.845,34.69055556,0,0.0,표층,229.911,34.0743,7.9413,4.48182,12.2631,11.6513,8.23648,13.608,2.464,13.764,5.964,2.3,13.93,0.514735,5.502,23.25
여수연안4_연안,2011-02-21,127.845,34.69055556,0,18.0,저층,214.525,34.0715,7.9171,4.92121,11.8762,11.1686,8.23648,3.78,0.952,7.936,1.778,,6.916,0.269623,4.186,20.15
여수연안4_연안,2011-05-16,127.845,34.69055556,0,0.0,표층,410.279,32.0019,15.5635,1.537,4.9,7.64383,8.042,258.786,3.48381,14.2122,82.4305,3.6,114.119,0.868757,28.2047,39.5848
여수연안4_연안,2011-05-16,127.845,34.69055556,0,18.0,저층,325.004,33.8798,13.3985,1.537,7.1,6.6196,8.053,178.322,2.31786,11.4194,19.9708,,57.3826,0.421054,35.0939,41.66
여수연안4_연안,2011-08-12,127.845,34.69055556,0,0.0,표층,511.889,,24.9743,0.8672,4.8,4.03644,8.039,1081.33,15.029,19.84,297.22,5.0,359.849,1.82521,47.6,24.397
여수연안4_연안,2011-08-12,127.845,34.69055556,0,20.0,저층,282.751,32.5255,21.9928,1.537,11.1,2.57025,8.038,835.1,12.957,16.244,46.935,,94.199,0.346549,34.307,28.644
여수연안4_연안,2011-11-08,127.845,34.69055556,0,0.0,표층,269.675,32.4133,18.7091,1.537,6.4,7.42214,8.03,350.042,12.481,15.252,26.131,6.3,78.267,0.783969,39.655,19.7625
여수연안4_연안,2011-11-08,127.845,34.69055556,0,19.0,저층,294.035,32.7063,18.3973,2.4622,7.1,6.20671,8.06,367.276,12.656,15.6085,27.272,,78.561,0.75197,38.633,17.4685
여수연안5_연안,2011-02-21,127.8069444,34.62,0,0.0,표층,204.414,33.7565,7.3679,1.102,3.7,11.6794,8.27461,2.464,1.162,8.68,0.714,3.7,20.622,0.351327,18.746,12.4
여수연안5_연안,2011-02-21,127.8069444,34.62,0,12.0,저층,254.968,34.0493,7.593,3.3088,13.2,10.1493,8.18758,11.536,1.372,8.68,6.3,,14.196,0.228771,6.524,26.35
여수연안5_연안,2011-05-16,127.8069444,34.62,0,0.0,표층,391.748,31.9127,15.9344,1.9458,3.3,7.61341,8.044,356.561,4.56548,16.4464,107.385,3.1,158.125,0.836778,46.1748,36.5493
여수연안5_연안,2011-05-16,127.8069444,34.62,0,13.0,저층,385.641,33.7732,13.8067,0.8438,6.2,6.35971,8.001,318.162,5.42239,15.7017,89.3821,,134.802,0.77282,39.9974,36.5183
여수연안5_연안,2011-08-12,127.8069444,34.62,0,0.0,표층,458.962,,26.3025,5.3098,4.0,6.01348,8.205,898.688,14.497,6.5255,240.695,5.2,276.514,2.96196,21.322,28.768
여수연안5_연안,2011-08-12,127.8069444,34.62,0,14.0,저층,232.61,31.902,25.0846,1.9692,6.5,3.24577,8.128,479.682,5.124,7.8895,15.463,,61.348,0.746414,40.761,15.655
여수연안5_연안,2011-11-08,127.8069444,34.62,0,0.0,표층,293.867,32.0013,18.9735,1.2732,8.1,7.20724,8.04,382.55,12.768,19.0,35.455,10.0,86.009,0.799969,37.786,21.6845
여수연안5_연안,2011-11-08,127.8069444,34.62,0,15.0,저층,289.891,32.5309,18.6454,0.203,10.6,6.88902,8.01,449.61,12.278,20.7855,29.981,,93.765,0.783969,51.506,22.63
여수연안H1_항만,2011-02-18,127.7558333,34.74722222,0,0.0,표층,147.266,33.2607,5.937,5.83347,15.92,11.4275,8.2707,11.116,1.386,10.323,6.664,3.0,19.614,0.217272,11.564,13.95
여수연안H1_항만,2011-02-18,127.7558333,34.74722222,0,6.2,저층,157.816,33.2561,5.894,0.217272,14.8716,10.2671,8.27266,6.944,1.232,10.106,4.018,,14.434,0.059256,9.184,15.5
여수연안H1_항만,2011-08-16,127.7558333,34.74722222,0,0.0,표층,283.199,,25.7754,11.6028,8.3,7.23404,8.305,406.56,18.207,0.5115,59.199,3.7,97.454,2.80185,20.048,26.164
여수연안H1_항만,2011-08-16,127.7558333,34.74722222,0,10.0,저층,406.763,31.1051,23.3635,7.482,14.8,3.92885,8.064,1015.38,20.383,20.46,113.715,,199.905,1.61707,65.807,35.185
여수연안H2_항만,2011-02-18,127.7527778,34.75138889,0,0.0,표층,156.498,33.2669,5.9383,3.306,5.9,11.1984,8.26581,4.704,1.022,11.253,2.254,2.5,20.622,0.09876,17.346,13.95
여수연안H2_항만,2011-02-18,127.7527778,34.75138889,0,10.0,저층,174.961,33.3303,5.5098,0.09876,4.5,8.31717,8.25408,3.64,0.826,11.005,1.778,,13.552,0.09876,10.948,18.6
여수연안H2_항만,2011-08-16,127.7527778,34.75138889,0,0.0,표층,276.031,,25.2666,10.527,13.8,5.33333,8.381,293.692,15.568,0.496,46.347,3.7,83.93,2.73781,22.015,24.986
여수연안H2_항만,2011-08-16,127.7527778,34.75138889,0,9.0,저층,397.201,30.5188,23.8919,8.1462,13.9,4.14457,8.059,995.764,22.105,22.599,95.949,,188.397,1.63308,70.343,32.085
여수연안H3_항만,2011-02-18,127.7572222,34.74305556,0,0.0,표층,172.323,33.2639,5.9208,3.5408,5.6,11.0819,8.2619,8.988,1.162,10.137,5.152,4.1,13.678,0.09876,7.364,13.95
여수연안H3_항만,2011-02-18,127.7572222,34.74305556,0,8.0,저층,189.907,33.2817,5.8808,0.09876,5.5,11.7966,8.27168,5.012,1.218,7.502,2.38,,17.416,0.217272,13.818,17.05
여수연안H3_항만,2011-08-16,127.7572222,34.74305556,0,0.0,표층,315.112,27.0889,25.4963,14.9958,12.5,6.9091,8.362,516.572,19.985,0.93,78.729,3.4,109.809,3.10605,11.095,26.474
여수연안H3_항만,2011-08-16,127.7572222,34.74305556,0,10.0,저층,391.433,30.9055,23.6417,8.033,6.4,3.33902,8.05,983.304,28.815,24.8155,95.256,,208.869,1.521,84.798,33.883
여자만1_연안,2011-02-23,127.4877778,34.80416667,0,0.0,표층,326.623,32.797,6.3921,15.4888,36.8,11.7087,8.23648,174.916,0.854,8.897,1.008,0.5,23.674,1.7403,21.812,72.85
여자만1_연안,2011-02-23,127.4877778,34.80416667,0,6.5,저층,360.912,33.0063,4.8161,15.9556,43.2,11.5931,8.19052,122.696,1.022,8.494,0.98,,17.304,1.08666,15.302,89.9
여자만1_연안,2011-05-19,127.4877778,34.80416667,0,0.0,표층,420.994,30.4593,20.3198,5.3678,19.1,6.02566,8.002,727.403,5.73144,11.1401,52.3995,0.6,88.5936,1.8601,30.4626,78.8598
여자만1_연안,2011-05-19,127.4877778,34.80416667,0,7.0,저층,389.591,31.153,19.1555,6.496,18.3,5.61606,7.998,702.396,3.2731,13.4364,51.0257,,76.7889,1.7002,22.4901,73.4703
여자만1_연안,2011-08-11,127.4877778,34.80416667,0,0.0,표층,231.749,27.0696,28.0831,5.017,13.2,6.54223,8.312,468.93,0.819,0.341,4.501,2.8,19.593,2.64989,14.273,24.955
여자만1_연안,2011-08-11,127.4877778,34.80416667,0,7.0,저층,273.371,29.8993,26.9864,5.6522,23.7,4.21989,8.049,758.674,4.081,11.656,17.227,,57.204,2.03307,35.896,41.664
여자만1_연안,2011-11-11,127.4877778,34.80416667,0,0.0,표층,638.085,30.8987,17.1251,1.334,17.3,8.19816,7.87,916.496,11.767,48.453,55.706,1.2,178.724,1.26395,111.251,56.947
여자만1_연안,2011-11-11,127.4877778,34.80416667,0,8.0,저층,622.846,31.3151,17.3975,1.74,19.7,6.92923,7.91,815.304,10.766,41.695,47.782,,158.403,0.703972,99.855,52.7465
여자만2_연안,2011-02-23,127.4444444,34.76805556,0,0.0,표층,322.227,33.0008,5.643,10.9938,43.1,11.5819,8.20812,164.444,2.142,8.463,0.602,0.5,30.478,1.33178,27.734,79.05
여자만2_연안,2011-02-23,127.4444444,34.76805556,0,5.0,저층,360.032,33.108,5.5262,16.5936,51.9,11.335,8.20812,165.172,1.89,6.262,0.63,,19.166,1.78115,16.646,100.75
여자만2_연안,2011-05-19,127.4444444,34.76805556,0,0.0,표층,371.774,31.4418,19.6713,7.8038,25.2857,5.82755,7.995,293.212,1.64357,6.64064,11.4028,0.5,33.7857,1.34844,20.7394,80.1963
여자만2_연안,2011-05-19,127.4444444,34.76805556,0,7.0,저층,339.894,31.9278,19.28,5.568,20.8571,6.1116,8.021,502.041,3.16072,11.7297,11.2523,,61.5075,1.76416,47.0945,66.9968
여자만2_연안,2011-08-11,127.4444444,34.76805556,0,0.0,표층,183.106,30.3794,27.1392,5.8262,10.8,5.73206,8.156,513.184,0.308,4.7275,1.421,4.0,14.161,1.96904,12.432,22.599
여자만2_연안,2011-08-11,127.4444444,34.76805556,0,5.0,저층,237.202,30.5589,26.9042,4.582,17.9,4.33815,8.116,740.25,2.961,12.8185,11.508,,39.697,1.79292,25.228,45.973
여자만2_연안,2011-11-11,127.4444444,34.76805556,0,0.0,표층,615.664,30.4425,16.7117,2.842,33.7,9.07242,7.91,1057.27,14.056,52.824,72.814,0.6,194.418,1.39195,107.548,75.6245
여자만2_연안,2011-11-11,127.4444444,34.76805556,0,7.0,저층,557.123,31.0708,17.0886,2.581,20.8,8.0,7.97,881.636,11.249,44.113,51.576,,163.485,0.895965,100.66,54.4205
여자만3_연안,2011-02-23,127.5222222,34.6775,0,0.0,표층,254.968,33.8086,6.2092,4.466,21.9,11.7671,8.19149,188.272,0.84,9.92,1.484,0.6,21.084,0.473883,18.76,35.65
여자만3_연안,2011-02-23,127.5222222,34.6775,0,10.0,저층,303.764,33.776,5.8442,9.3988,34.4,11.5313,8.1827,194.124,0.84,10.974,2.058,,18.592,0.923255,15.694,74.4
여자만3_연안,2011-05-19,127.5222222,34.6775,0,0.0,표층,269.607,32.7068,18.3535,4.8458,9.3,6.07518,8.057,339.556,2.52857,9.96096,14.4909,1.1,30.1633,1.36443,13.1439,40.6069
여자만3_연안,2011-05-19,127.5222222,34.6775,0,11.0,저층,397.253,33.0658,16.8171,5.5418,16.6,5.91338,8.001,441.748,4.25643,14.957,35.5166,,87.945,1.07662,48.1719,76.0
여자만3_연안,2011-08-11,127.5222222,34.6775,0,0.0,표층,181.454,30.548,25.6735,2.9552,11.9,5.7756,8.152,607.04,4.865,9.1605,18.606,6.0,50.099,1.42473,26.628,17.546
여자만3_연안,2011-08-11,127.5222222,34.6775,0,11.0,저층,201.201,30.601,25.3839,2.726,25.7,3.99138,8.143,643.734,4.816,8.5715,18.347,,43.638,1.11258,20.475,27.559
여자만3_연안,2011-11-11,127.5222222,34.6775,0,0.0,표층,349.951,31.9604,17.9406,2.117,22.7,7.63732,8.01,590.744,11.396,26.04,30.002,1.3,81.543,0.76797,40.145,33.3405
여자만3_연안,2011-11-11,127.5222222,34.6775,0,11.0,저층,341.166,32.1308,17.9314,1.9692,23.5,5.44439,8.02,556.71,13.118,23.6685,28.987,,92.638,1.13596,50.533,45.3685
영일만1_연안,2011-02-23,129.3925,36.04138889,0,0.0,표층,515.145,33.46,9.25,0.8728,4.0,9.34422,8.16,269.976,8.876,15.562,92.344,5.0,155.304,1.26083,54.084,52.08
영일만1_연안,2011-02-23,129.3925,36.04138889,0,10.0,저층,375.067,34.17,8.97,1.5398,3.4,9.15287,8.19,294.0,3.598,11.346,54.068,,102.564,1.09814,44.898,50.251
영일만1_연안,2011-05-06,129.3925,36.04138889,0,0.0,표층,437.551,32.54,15.89,4.4688,4.2,8.92963,8.24,141.821,12.867,4.88165,124.26,4.0,190.818,1.22667,53.6901,40.1113
영일만1_연안,2011-05-06,129.3925,36.04138889,0,10.0,저층,306.963,33.99,13.98,2.0038,4.6,9.24854,8.25,75.3398,7.04965,4.47743,63.768,,93.7902,1.42667,22.9725,33.6068
영일만1_연안,2011-08-10,129.3925,36.04138889,0,0.0,표층,563.318,33.6013,19.5918,2.4388,3.8,9.34422,8.16,867.538,12.901,20.5375,259.483,5.0,286.4,1.78792,14.016,24.459
영일만1_연안,2011-08-10,129.3925,36.04138889,0,11.0,저층,186.774,33.9356,16.3696,1.5632,2.8,9.15287,8.19,139.874,0.882,1.55,15.463,,38.71,1.09829,22.365,7.905
영일만1_연안,2011-11-04,129.3925,36.04138889,0,0.0,표층,196.0,32.1582,18.9184,2.668,4.0,8.2599,8.17,443.072,12.159,8.1685,67.368,3.0,190.183,0.827213,110.656,11.7645
영일만1_연안,2011-11-04,129.3925,36.04138889,0,10.0,저층,182.105,33.1051,17.6436,2.4098,2.8,8.2918,8.2,317.38,6.51,9.1605,66.64,,179.9,0.763171,106.75,10.509
영일만10_연안,2011-02-23,129.48,36.07694444,0,0.0,표층,207.623,33.92,9.3354,0.8438,4.2,9.08908,8.19,270.732,3.528,15.469,52.29,14.0,75.992,1.17949,20.174,22.1773
영일만10_연안,2011-02-23,129.48,36.07694444,0,27.0,저층,188.5,34.25,9.5774,0.8438,3.4,9.12098,8.2,240.688,3.5,15.438,51.898,,81.508,0.772768,26.11,20.3226
영일만10_연안,2011-05-06,129.48,36.07694444,0,0.0,표층,205.189,34.16,14.47,0.435,3.8,9.12098,8.26,12.465,0.125113,7.93808,5.026,7.0,18.7967,0.946667,13.6456,25.5226
영일만10_연안,2011-05-06,129.48,36.07694444,0,26.0,저층,210.245,34.44,11.23,1.334,4.8,8.73828,8.24,86.4445,1.74614,7.56452,11.4084,,25.8623,0.706667,12.7078,32.8015
영일만10_연안,2011-08-10,129.48,36.07694444,0,0.0,표층,194.502,32.763,22.663,4.0282,4.0,9.08908,8.19,138.32,1.379,0.3875,23.065,4.0,41.027,1.13028,16.583,6.479
영일만10_연안,2011-08-10,129.48,36.07694444,0,26.0,저층,147.252,34.2704,13.5734,1.769,3.2,9.12098,8.2,215.628,1.386,4.309,18.823,,36.155,0.666441,15.946,6.169
영일만10_연안,2011-11-04,129.48,36.07694444,0,0.0,표층,340.137,33.469,18.8213,0.87,2.4,7.74964,8.2,185.22,2.646,4.8515,26.25,10.0,61.81,0.378917,32.914,25.9005
영일만10_연안,2011-11-04,129.48,36.07694444,0,26.0,저층,410.347,34.6622,9.6463,0.8728,3.4,7.04803,8.19,277.816,4.578,9.2225,38.528,,95.298,0.410938,52.192,21.3435
영일만11_연안,2011-02-23,129.5127778,36.06555556,0,0.0,표층,188.566,34.2292,8.36,1.566,3.6,9.16881,8.17,253.736,4.802,16.461,64.204,7.0,111.174,0.447392,42.168,20.3226
영일만11_연안,2011-02-23,129.5127778,36.06555556,0,28.0,저층,211.579,34.0794,8.4603,1.3368,4.2,9.24854,8.18,252.28,4.648,18.197,62.65,,117.082,0.894784,49.784,22.1773
영일만11_연안,2011-05-06,129.5127778,36.06555556,0,0.0,표층,208.592,34.08,14.45,0.8438,4.4,9.32827,8.25,12.5768,0.236626,5.19866,4.43201,7.0,27.0941,0.986667,22.4255,19.9473
영일만11_연안,2011-05-06,129.5127778,36.06555556,0,28.0,저층,200.664,34.38,10.68,2.001,7.6,8.56287,8.2,177.78,2.90479,7.06645,20.2255,,43.2997,0.946667,20.1694,36.3015
영일만11_연안,2011-08-10,129.5127778,36.06555556,0,0.0,표층,263.41,31.9384,23.1323,6.2612,3.2,9.16881,8.17,234.864,2.919,0.465,53.83,3.0,70.07,1.00233,13.321,10.943
영일만11_연안,2011-08-10,129.5127778,36.06555556,0,28.0,저층,148.708,34.1658,14.1284,1.7662,3.0,9.24854,8.18,198.66,0.945,3.379,11.676,,28.812,0.346549,16.191,5.456
영일만11_연안,2011-11-04,129.5127778,36.06555556,0,0.0,표층,189.651,33.159,17.9253,1.537,1.6,8.00477,8.21,215.712,3.465,4.3245,37.786,8.0,70.693,0.651097,29.442,10.354
영일만11_연안,2011-11-04,129.5127778,36.06555556,0,27.0,저층,182.854,34.4901,11.7812,1.305,1.0,7.38289,8.2,217.182,3.892,6.479,34.146,,77.112,0.523012,39.074,8.556
영일만12_연안,2011-02-23,129.4833333,36.13444444,0,0.0,표층,194.721,34.3241,9.98,1.102,3.0,9.12098,8.18,255.5,3.724,17.174,53.774,16.0,85.596,1.0168,28.098,22.1773
영일만12_연안,2011-02-23,129.4833333,36.13444444,0,33.0,저층,200.062,34.2488,9.48,0.667,2.8,9.0253,8.2,207.34,3.542,17.763,51.016,,80.486,0.935456,25.928,24.0319
영일만12_연안,2011-05-05,129.4833333,36.13444444,0,0.0,표층,192.736,34.36,13.55,1.102,5.0,9.408,8.25,20.1508,0.473252,4.42042,3.45749,8.0,11.5418,1.14667,7.61108,20.0092
영일만12_연안,2011-05-05,129.4833333,36.13444444,0,35.0,저층,230.919,34.0,9.5,0.667,3.8,8.48315,8.17,187.869,5.02082,12.3274,44.0495,,73.8064,0.906667,24.736,37.9122
영일만12_연안,2011-08-10,129.4833333,36.13444444,0,0.0,표층,135.814,33.209,22.3624,0.87,2.8,9.12098,8.18,71.988,0.056,0.341,1.708,9.0,17.367,0.746414,15.603,9.982
영일만12_연안,2011-08-10,129.4833333,36.13444444,0,34.0,저층,194.6,34.2516,12.1387,1.334,2.2,9.0253,8.2,316.596,7.168,12.4,98.658,,122.213,0.586468,16.387,14.043
영일만12_연안,2011-11-04,129.4833333,36.13444444,0,0.0,표층,192.64,33.3941,19.2065,0.667,2.8,7.62207,8.21,164.444,2.009,3.4565,21.077,16.0,52.094,0.47498,29.008,8.432
영일만12_연안,2011-11-04,129.4833333,36.13444444,0,33.0,저층,188.314,34.2394,9.8164,1.102,3.2,7.43073,8.19,247.954,3.962,5.828,46.473,,82.131,0.523012,31.696,7.75
영일만2_연안,2011-02-23,129.43,36.0125,0,0.0,표층,429.841,33.71,8.25,1.334,3.2,9.29638,8.17,330.596,6.58,12.183,81.186,6.0,175.882,1.26083,88.116,48.639
