project_name,station,일시,longitude,latitude,bot.depth[m],수심(m),dep_flag,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],year,month,quarter,year_quarter
해양환경측정망,속초연안4_연안,2017-08-20 00:00:00,128.6655556,38.1175,0,0.0,0,200.0,31.66,23.75,0.74,3.4,8.2,8.22,,0.9,0.8,23.6,7.4,24.8,0.57,0.3,6.2,2017,8,3,20173
해양환경측정망,속초연안4_연안,2017-08-20 00:00:00,128.6655556,38.1175,0,38.0,0,159.1,33.85,17.08,0.62,6.3,7.48,8.15,,0.2,,6.0,,7.4,0.87,1.2,13.7,2017,8,3,20173
해양환경측정망,속초연안4_연안,2017-11-24 11:58:00,128.6655556,38.1175,0,0.0,0,139.8,33.71,14.69,0.75,3.4,8.18,8.21,,6.5,,,12.1,70.2,0.42,3.5,20.3,2017,11,4,20174
해양환경측정망,속초연안4_연안,2017-11-24 11:58:00,128.6655556,38.1175,0,31.0,0,147.8,33.73,14.25,0.72,4.4,8.22,8.22,,7.3,,,,64.2,0.94,5.2,17.2,2017,11,4,20174
해양환경측정망,속초연안H1_항만,2017-02-19 18:58:00,128.5977778,38.20888889,0,0.0,0,177.9,33.54,9.33,1.87,12.6,10.1,8.33,136.2,2.8,,,4.5,72.1,1.21,22.5,24.3,2017,2,1,20171
해양환경측정망,속초연안H1_항만,2017-02-19 18:58:00,128.5977778,38.20888889,0,9.0,0,173.1,33.94,9.49,1.42,4.3,10.15,8.34,,3.6,,,,67.1,1.16,2.5,51.0,2017,2,1,20171
해양환경측정망,속초연안H1_항만,2017-08-19 00:00:00,128.5977778,38.20888889,0,0.0,0,280.2,30.94,23.61,3.38,6.2,6.81,8.1,,9.0,,,2.4,132.7,1.61,6.8,20.9,2017,8,3,20173
해양환경측정망,속초연안H1_항만,2017-08-19 00:00:00,128.5977778,38.20888889,0,8.0,0,141.6,31.98,23.51,1.2,6.4,5.94,8.17,,0.9,,,,48.3,1.54,1.4,13.9,2017,8,3,20173
해양환경측정망,속초연안H2_항만,2017-02-19 18:48:00,128.5883333,38.19722222,0,0.0,0,234.5,33.81,9.37,1.13,4.8,9.92,8.33,143.5,3.0,,,4.5,89.4,1.38,34.5,29.6,2017,2,1,20171
해양환경측정망,속초연안H2_항만,2017-02-19 18:48:00,128.5883333,38.19722222,0,6.0,0,244.1,34.08,9.84,0.93,5.2,9.84,8.32,,2.0,,,,83.6,1.34,31.5,30.1,2017,2,1,20171
해양환경측정망,속초연안H2_항만,2017-08-19 00:00:00,128.5883333,38.19722222,0,0.0,0,240.7,30.64,23.4,1.34,3.6,6.79,8.03,,9.3,,,4.5,163.5,1.74,6.4,18.9,2017,8,3,20173
해양환경측정망,속초연안H2_항만,2017-08-19 00:00:00,128.5883333,38.19722222,0,9.0,0,196.5,32.33,23.28,0.56,6.4,6.57,8.11,,2.5,,36.8,,40.6,1.15,1.3,21.1,2017,8,3,20173
해양환경측정망,시화호1_환경관리,2017-02-27 11:59:00,126.71194,37.29694,0,0.0,0,2059.3,30.67,3.95,0.73,5.2,12.53,8.29,,21.4,,,1.5,349.6,1.55,47.2,157.3,2017,2,1,20171
해양환경측정망,시화호1_환경관리,2017-02-27 11:59:00,126.71194,37.29694,0,1.5,0,1731.3,30.68,3.94,0.62,6.0,10.74,8.26,,17.2,,,,295.5,1.52,53.2,116.3,2017,2,1,20171
해양환경측정망,시화호1_환경관리,2017-05-19 10:16:00,126.71194,37.29694,0,0.0,0,1399.9,31.66,18.96,2.44,7.9,8.03,8.41,,1.8,,55.0,1.5,58.7,1.51,2.0,213.3,2017,5,2,20172
해양환경측정망,시화호1_환경관리,2017-05-19 10:16:00,126.71194,37.29694,0,2.6,0,765.5,31.66,18.94,2.66,8.6,7.98,8.46,,2.9,,12.0,,16.7,2.93,1.8,26.9,2017,5,2,20172
해양환경측정망,시화호1_환경관리,2017-08-18 00:00:00,126.71194,37.29694,0,0.0,0,887.1,28.02,25.62,3.5,6.8,7.33,7.42,,36.5,,,1.5,860.0,2.24,648.0,81.6,2017,8,3,20173
해양환경측정망,시화호1_환경관리,2017-08-18 00:00:00,126.71194,37.29694,0,3.0,0,808.8,28.14,25.7,4.92,6.0,6.32,7.4,,35.0,,,,780.1,4.15,581.0,72.1,2017,8,3,20173
해양환경측정망,시화호1_환경관리,2017-11-10 09:35:00,126.71194,37.29694,0,0.0,0,1331.7,30.16,12.47,3.23,4.4,8.04,7.35,,60.1,,,1.8,786.4,1.4,199.3,206.3,2017,11,4,20174
해양환경측정망,시화호1_환경관리,2017-11-10 09:35:00,126.71194,37.29694,0,3.3,0,810.5,30.26,12.31,3.98,5.35,8.24,7.34,,55.9,,,,708.8,3.09,170.2,132.4,2017,11,4,20174
해양환경측정망,시화호10_환경관리,2017-02-27 13:25:00,126.61528,37.30833,0,0.0,0,386.0,31.55,3.1,0.74,10.8,11.95,8.14,,6.5,,,1.5,288.1,0.93,35.5,33.3,2017,2,1,20171
해양환경측정망,시화호10_환경관리,2017-02-27 13:25:00,126.61528,37.30833,0,11.0,0,500.1,31.56,2.99,0.69,18.6,11.5,8.21,,7.0,,,,307.6,1.16,38.9,35.7,2017,2,1,20171
해양환경측정망,시화호10_환경관리,2017-05-19 11:40:00,126.61528,37.30833,0,0.0,0,413.1,31.62,15.51,2.54,5.8,8.45,8.6,88.3,5.5,,97.4,2.0,140.1,1.49,37.1,21.1,2017,5,2,20172
해양환경측정망,시화호10_환경관리,2017-05-19 11:40:00,126.61528,37.30833,0,14.0,0,370.2,31.62,15.54,2.56,5.5,8.61,8.61,66.3,4.4,,,,162.0,2.18,24.1,37.6,2017,5,2,20172
해양환경측정망,시화호10_환경관리,2017-08-18 00:00:00,126.61528,37.30833,0,0.0,0,392.9,29.08,25.34,5.84,11.2,7.45,7.5,,30.5,,110.4,2.7,304.7,2.73,163.8,45.4,2017,8,3,20173
해양환경측정망,시화호10_환경관리,2017-08-18 00:00:00,126.61528,37.30833,0,14.3,0,543.5,29.53,25.19,1.24,7.6,7.07,7.46,,44.5,,107.7,,311.5,1.65,159.3,55.7,2017,8,3,20173
해양환경측정망,시화호10_환경관리,2017-11-10 11:00:00,126.61528,37.30833,0,0.0,0,424.6,31.02,15.28,0.68,3.95,7.05,7.4,,50.3,,118.8,1.5,199.1,1.34,30.0,53.0,2017,11,4,20174
해양환경측정망,시화호10_환경관리,2017-11-10 11:00:00,126.61528,37.30833,0,13.4,0,443.8,31.03,15.17,0.84,3.05,7.09,7.4,,45.2,,105.8,,183.4,2.26,32.4,26.5,2017,11,4,20174
해양환경측정망,시화호2_환경관리,2017-02-27 11:35:00,126.66722,37.30083,0,0.0,0,557.7,31.37,3.01,0.8,6.4,11.83,8.2,,7.2,,,2.5,303.2,1.02,30.4,35.6,2017,2,1,20171
해양환경측정망,시화호2_환경관리,2017-02-27 11:35:00,126.66722,37.30083,0,6.0,0,1673.6,31.42,2.98,0.92,7.3,11.94,8.21,,7.5,,,,330.7,1.17,26.0,127.9,2017,2,1,20171
해양환경측정망,시화호2_환경관리,2017-05-19 09:54:00,126.66722,37.30083,0,0.0,0,942.9,31.54,16.45,2.32,3.9,8.66,8.48,90.8,5.3,,67.2,1.9,73.5,1.15,1.0,106.9,2017,5,2,20172
해양환경측정망,시화호2_환경관리,2017-05-19 09:54:00,126.66722,37.30083,0,7.7,0,333.1,31.58,16.11,2.14,6.4,8.53,8.51,81.4,5.2,,114.2,,120.6,3.34,1.2,22.8,2017,5,2,20172
해양환경측정망,시화호2_환경관리,2017-08-18 00:00:00,126.66722,37.30083,0,0.0,0,710.6,28.91,25.51,5.08,5.4,7.5,7.42,,35.9,,,3.5,663.0,2.74,476.3,83.6,2017,8,3,20173
해양환경측정망,시화호2_환경관리,2017-08-18 00:00:00,126.66722,37.30083,0,6.2,0,571.5,29.24,25.25,1.66,6.4,5.97,7.39,,33.9,,107.1,,484.4,3.43,343.4,70.6,2017,8,3,20173
해양환경측정망,시화호2_환경관리,2017-11-10 09:16:00,126.66722,37.30083,0,0.0,0,913.0,31.02,14.92,0.65,4.55,8.49,7.26,,45.9,,,2.0,540.3,1.58,127.9,136.5,2017,11,4,20174
해양환경측정망,시화호2_환경관리,2017-11-10 09:16:00,126.66722,37.30083,0,7.2,0,809.6,31.03,14.79,0.66,5.45,8.16,7.22,,45.3,,,,471.7,2.26,99.7,119.7,2017,11,4,20174
해양환경측정망,시화호3_환경관리,2017-02-27 10:28:00,126.60306,37.29139,0,0.0,0,473.7,31.62,3.18,0.18,18.1,10.92,7.92,,14.4,,,0.8,281.1,1.19,39.4,30.3,2017,2,1,20171
해양환경측정망,시화호3_환경관리,2017-02-27 10:28:00,126.60306,37.29139,0,5.0,0,403.1,31.68,3.07,0.15,17.8,10.94,7.86,,15.0,,,,303.6,1.21,50.6,23.8,2017,2,1,20171
해양환경측정망,시화호3_환경관리,2017-05-19 09:16:00,126.60306,37.29139,0,0.0,0,293.1,31.59,16.1,2.76,5.8,8.41,8.41,86.1,5.7,,52.1,2.0,71.7,1.03,13.9,24.5,2017,5,2,20172
해양환경측정망,시화호3_환경관리,2017-05-19 09:16:00,126.60306,37.29139,0,5.0,0,321.2,31.59,15.93,2.02,24.5,8.44,8.49,,3.7,,39.4,,52.7,2.83,9.6,22.7,2017,5,2,20172
해양환경측정망,시화호3_환경관리,2017-08-18 00:00:00,126.60306,37.29139,0,0.0,0,626.7,28.92,25.26,3.45,10.3,7.28,7.14,,31.8,,,1.0,375.5,2.01,194.1,65.4,2017,8,3,20173
해양환경측정망,시화호3_환경관리,2017-08-18 00:00:00,126.60306,37.29139,0,5.6,0,565.0,29.24,25.19,2.7,6.0,6.8,7.09,,40.5,,,,374.4,2.42,206.7,64.2,2017,8,3,20173
해양환경측정망,시화호3_환경관리,2017-11-10 08:45:00,126.60306,37.29139,0,0.0,0,414.9,31.04,14.93,0.76,4.4,8.16,6.56,,59.4,,,2.0,262.6,1.47,28.2,54.2,2017,11,4,20174
해양환경측정망,시화호3_환경관리,2017-11-10 08:45:00,126.60306,37.29139,0,7.1,0,467.3,31.06,14.91,0.91,12.55,8.12,,,38.1,,108.9,,176.6,1.88,29.7,62.3,2017,11,4,20174
해양환경측정망,시화호4_환경관리,2017-02-27 16:55:00,126.78139,37.2925,0,0.0,0,1620.5,25.29,6.37,3.41,13.0,12.32,8.34,,83.8,,,0.5,1453.0,3.17,213.7,70.1,2017,2,1,20171
해양환경측정망,시화호4_환경관리,2017-02-27 16:55:00,126.78139,37.2925,0,1.5,0,1616.6,25.29,6.37,3.33,11.4,12.23,8.32,,81.5,,,,1430.4,2.98,252.4,71.7,2017,2,1,20171
해양환경측정망,시화호4_환경관리,2017-05-19 10:42:00,126.78139,37.2925,0,0.0,0,1021.3,29.45,20.83,1.52,17.7,4.6,7.99,,2.6,,11.7,0.8,52.3,2.61,38.0,113.7,2017,5,2,20172
해양환경측정망,시화호4_환경관리,2017-05-19 10:42:00,126.78139,37.2925,0,3.5,0,247.9,29.68,20.63,1.02,38.2,4.69,8.04,,1.9,,9.2,,28.3,3.72,17.2,30.2,2017,5,2,20172
해양환경측정망,시화호4_환경관리,2017-08-18 00:00:00,126.78139,37.2925,0,0.0,0,2095.0,23.77,26.14,1.65,13.5,4.28,7.21,,140.5,,,0.6,1137.9,2.71,213.6,233.6,2017,8,3,20173
해양환경측정망,시화호4_환경관리,2017-08-18 00:00:00,126.78139,37.2925,0,4.0,0,1408.6,26.49,26.11,2.06,19.1,3.93,7.24,,99.1,,,,484.0,2.33,219.2,167.2,2017,8,3,20173
해양환경측정망,시화호4_환경관리,2017-11-10 10:01:00,126.78139,37.2925,0,0.0,0,455.9,26.93,12.08,1.74,3.65,7.5,7.26,,32.5,,,2.0,218.1,1.73,37.2,61.3,2017,11,4,20174
해양환경측정망,시화호4_환경관리,2017-11-10 10:01:00,126.78139,37.2925,0,4.5,0,464.8,26.75,12.04,2.32,5.05,6.93,7.28,,30.9,,,,206.8,2.8,44.3,61.7,2017,11,4,20174
해양환경측정망,시화호5_환경관리,2017-02-27 12:24:00,126.75611,37.29333,0,0.0,0,1658.0,25.06,5.3,3.38,27.4,12.66,8.22,,70.7,,,0.8,1127.8,3.36,143.1,61.6,2017,2,1,20171
해양환경측정망,시화호5_환경관리,2017-02-27 12:24:00,126.75611,37.29333,0,1.5,0,1545.1,25.06,5.3,3.03,21.3,12.67,8.34,,92.4,,,,1382.9,3.8,150.9,83.9,2017,2,1,20171
해양환경측정망,시화호5_환경관리,2017-05-19 10:30:00,126.75611,37.29333,0,0.0,0,867.6,30.52,20.54,1.6,8.3,7.49,8.11,,39.6,,23.2,1.5,90.6,2.14,27.8,35.6,2017,5,2,20172
해양환경측정망,시화호5_환경관리,2017-05-19 10:30:00,126.75611,37.29333,0,2.8,0,821.1,30.72,20.33,1.5,9.0,8.86,8.2,,5.2,,58.8,,91.7,3.77,27.6,41.6,2017,5,2,20172
해양환경측정망,시화호5_환경관리,2017-08-18 00:00:00,126.75611,37.29333,0,0.0,0,681.2,27.8,26.07,2.98,13.1,5.28,7.38,,101.1,,,0.8,426.9,2.61,170.1,133.1,2017,8,3,20173
해양환경측정망,시화호5_환경관리,2017-08-18 00:00:00,126.75611,37.29333,0,2.5,0,1004.5,27.83,26.05,3.36,12.3,3.97,7.36,,70.7,,,,468.8,1.7,204.5,122.8,2017,8,3,20173
해양환경측정망,시화호5_환경관리,2017-11-10 09:50:00,126.75611,37.29333,0,0.0,0,384.6,29.04,12.8,1.0,2.7,8.13,7.33,,61.8,,,1.5,233.7,1.9,15.1,57.0,2017,11,4,20174
해양환경측정망,시화호5_환경관리,2017-11-10 09:50:00,126.75611,37.29333,0,3.1,0,451.9,28.95,12.59,1.73,2.95,8.24,7.34,,44.5,,110.1,,204.5,2.02,49.9,60.7,2017,11,4,20174
해양환경측정망,시화호6_환경관리,2017-02-27 13:08:00,126.65667,37.31667,0,0.0,0,510.8,31.22,3.28,0.04,7.0,12.31,8.23,,10.9,,,2.5,293.9,0.88,37.0,170.1,2017,2,1,20171
해양환경측정망,시화호6_환경관리,2017-02-27 13:08:00,126.65667,37.31667,0,6.0,0,554.6,31.24,3.25,0.18,7.0,12.76,8.28,,11.4,,,,310.7,1.31,39.3,36.8,2017,2,1,20171
해양환경측정망,시화호6_환경관리,2017-05-19 11:24:00,126.65667,37.31667,0,0.0,0,283.9,31.54,17.87,2.98,4.5,8.66,8.5,78.9,4.5,3.1,77.0,1.5,93.9,1.56,12.4,32.3,2017,5,2,20172
해양환경측정망,시화호6_환경관리,2017-05-19 11:24:00,126.65667,37.31667,0,8.0,0,343.5,31.59,16.32,2.24,6.8,8.86,8.6,69.7,4.2,,60.8,,81.2,3.02,16.2,31.9,2017,5,2,20172
해양환경측정망,시화호6_환경관리,2017-08-18 00:00:00,126.65667,37.31667,0,0.0,0,578.0,28.52,25.64,8.04,5.5,7.5,7.51,,34.2,,,3.2,353.3,2.33,167.3,72.9,2017,8,3,20173
해양환경측정망,시화호6_환경관리,2017-08-18 00:00:00,126.65667,37.31667,0,7.7,0,512.3,29.47,25.2,3.39,7.7,7.07,7.47,,34.6,,118.2,,357.8,2.15,205.0,61.1,2017,8,3,20173
해양환경측정망,시화호6_환경관리,2017-11-10 10:43:00,126.65667,37.31667,0,0.0,0,423.7,31.03,15.17,0.71,4.95,8.13,7.37,,71.9,,,1.5,258.9,1.31,29.5,52.5,2017,11,4,20174
해양환경측정망,시화호6_환경관리,2017-11-10 10:43:00,126.65667,37.31667,0,8.8,0,416.6,31.02,15.1,0.93,3.05,8.0,7.37,,60.9,,,,224.8,1.32,30.1,51.9,2017,11,4,20174
해양환경측정망,시화호7_환경관리,2017-02-27 11:45:00,126.72028,37.30167,0,0.0,0,532.6,31.15,3.51,0.68,5.6,11.8,8.26,,20.8,,,2.0,331.9,1.72,56.1,35.4,2017,2,1,20171
해양환경측정망,시화호7_환경관리,2017-02-27 11:45:00,126.72028,37.30167,0,2.0,0,538.9,31.17,3.51,0.68,5.8,13.08,8.28,,21.3,,,,354.3,1.8,63.3,33.9,2017,2,1,20171
해양환경측정망,시화호7_환경관리,2017-05-19 10:08:00,126.72028,37.30167,0,0.0,0,297.3,31.5,17.26,1.85,3.9,10.11,8.48,,3.4,,22.8,1.6,34.5,1.44,8.3,31.4,2017,5,2,20172
해양환경측정망,시화호7_환경관리,2017-05-19 10:08:00,126.72028,37.30167,0,3.8,0,340.3,31.59,17.04,2.64,6.4,8.87,8.55,,3.0,3.1,49.0,,74.0,3.54,22.0,29.8,2017,5,2,20172
해양환경측정망,시화호7_환경관리,2017-08-18 00:00:00,126.72028,37.30167,0,0.0,0,638.3,28.06,25.87,4.48,7.8,6.63,7.42,,36.0,,,2.1,367.1,1.82,158.3,86.0,2017,8,3,20173
해양환경측정망,시화호7_환경관리,2017-08-18 00:00:00,126.72028,37.30167,0,5.4,0,623.4,28.92,25.68,4.72,7.8,5.71,7.36,,44.9,,,,465.4,2.2,207.1,131.3,2017,8,3,20173
해양환경측정망,시화호7_환경관리,2017-11-10 09:28:00,126.72028,37.30167,0,0.0,0,391.7,30.54,12.8,1.78,2.75,8.33,7.34,,59.9,,,1.8,227.7,1.43,25.5,46.8,2017,11,4,20174
해양환경측정망,시화호7_환경관리,2017-11-10 09:28:00,126.72028,37.30167,0,5.0,0,436.6,30.46,12.87,1.73,2.8,8.33,7.32,,65.3,,,,242.3,2.41,27.4,51.1,2017,11,4,20174
해양환경측정망,시화호8_환경관리,2017-02-27 12:51:00,126.68306,37.31083,0,0.0,0,577.8,30.82,3.64,0.75,6.9,12.89,8.29,,12.5,,,2.5,274.8,1.01,34.3,52.8,2017,2,1,20171
해양환경측정망,시화호8_환경관리,2017-02-27 12:51:00,126.68306,37.31083,0,4.7,0,562.5,30.93,3.49,0.94,6.0,13.19,8.36,,13.2,,,,314.0,1.55,57.1,49.6,2017,2,1,20171
해양환경측정망,시화호8_환경관리,2017-05-19 11:12:00,126.68306,37.31083,0,0.0,0,300.4,31.55,17.92,2.64,2.9,8.7,8.51,71.6,5.7,,85.4,1.7,109.9,1.98,18.8,34.6,2017,5,2,20172
해양환경측정망,시화호8_환경관리,2017-05-19 11:12:00,126.68306,37.31083,0,7.3,0,345.4,31.59,16.53,3.42,36.9,8.49,8.65,49.9,4.8,,77.7,,117.6,3.59,35.1,31.8,2017,5,2,20172
해양환경측정망,시화호8_환경관리,2017-08-18 00:00:00,126.68306,37.31083,0,0.0,0,640.3,28.02,25.41,6.84,4.7,7.93,7.47,,36.1,,,2.5,363.3,1.87,161.3,78.1,2017,8,3,20173
해양환경측정망,시화호8_환경관리,2017-08-18 00:00:00,126.68306,37.31083,0,6.2,0,604.1,29.26,25.32,5.76,5.8,6.59,7.36,,30.6,,,,303.5,2.28,147.1,73.9,2017,8,3,20173
해양환경측정망,시화호8_환경관리,2017-11-10 10:31:00,126.68306,37.31083,0,0.0,0,414.2,30.58,13.63,2.96,2.55,8.58,7.39,,56.0,,,3.5,226.1,1.76,32.6,50.5,2017,11,4,20174
해양환경측정망,시화호8_환경관리,2017-11-10 10:31:00,126.68306,37.31083,0,7.5,0,363.0,30.59,13.58,2.79,2.5,8.41,7.36,,61.7,,,,236.3,2.46,26.8,42.7,2017,11,4,20174
해양환경측정망,시화호9_환경관리,2017-02-27 10:54:00,126.63167,37.28833,0,0.0,0,589.6,31.54,3.05,0.36,17.1,11.2,8.21,,8.0,,,0.6,300.7,0.96,27.2,45.0,2017,2,1,20171
해양환경측정망,시화호9_환경관리,2017-02-27 10:54:00,126.63167,37.28833,0,8.0,0,577.7,31.58,2.95,0.73,22.3,11.36,8.25,,7.7,,,,325.0,1.52,53.3,51.1,2017,2,1,20171
해양환경측정망,시화호9_환경관리,2017-05-19 09:41:00,126.63167,37.28833,0,0.0,0,360.0,31.58,15.72,1.54,5.8,7.45,8.61,51.6,6.0,,82.5,2.5,132.3,1.69,43.8,27.4,2017,5,2,20172
해양환경측정망,시화호9_환경관리,2017-05-19 09:41:00,126.63167,37.28833,0,9.2,0,309.2,31.58,15.65,2.44,5.3,8.19,8.62,76.9,6.6,,110.9,,140.4,3.29,22.9,22.3,2017,5,2,20172
해양환경측정망,시화호9_환경관리,2017-08-18 00:00:00,126.63167,37.28833,0,0.0,0,610.9,29.41,25.25,2.52,7.3,6.85,7.35,,38.1,,111.4,3.0,325.7,2.28,176.1,71.9,2017,8,3,20173
해양환경측정망,시화호9_환경관리,2017-08-18 00:00:00,126.63167,37.28833,0,10.0,0,529.4,29.62,25.19,1.33,10.2,6.19,7.32,,44.9,,108.3,,293.4,3.06,140.2,59.1,2017,8,3,20173
해양환경측정망,시화호9_환경관리,2017-11-10 09:04:00,126.63167,37.28833,0,0.0,0,322.4,31.03,15.3,0.66,8.85,8.29,7.12,,62.7,,,1.7,237.5,1.24,25.8,39.6,2017,11,4,20174
해양환경측정망,시화호9_환경관리,2017-11-10 09:04:00,126.63167,37.28833,0,12.1,0,424.0,30.99,15.09,1.04,11.15,8.17,7.0,,52.9,,123.0,,202.1,1.92,26.2,52.1,2017,11,4,20174
해양환경측정망,신안연안1_연안,2017-02-27 12:07:00,126.2677778,34.80611111,0,0.0,0,246.6,32.03,5.7,0.75,130.0,10.5,8.16,,2.3,,97.5,0.4,104.1,1.58,4.3,51.4,2017,2,1,20171
해양환경측정망,신안연안1_연안,2017-02-27 12:07:00,126.2677778,34.80611111,0,8.5,0,266.8,32.05,5.56,0.64,67.0,10.78,8.16,,3.0,,111.0,,137.2,0.95,23.2,65.7,2017,2,1,20171
해양환경측정망,신안연안1_연안,2017-05-24 14:04:00,126.2677778,34.80611111,0,0.0,0,250.2,33.5,18.05,2.94,20.8,8.67,8.07,,4.8,,60.4,1.0,65.6,1.1,0.4,27.3,2017,5,2,20172
해양환경측정망,신안연안1_연안,2017-05-24 14:04:00,126.2677778,34.80611111,0,8.0,0,256.3,33.54,17.29,2.9,35.0,8.54,8.07,,5.8,,69.0,,75.0,0.95,0.2,33.1,2017,5,2,20172
해양환경측정망,신안연안1_연안,2017-08-19 00:00:00,126.2677778,34.80611111,0,0.0,0,229.6,31.28,25.36,2.51,15.6,6.91,8.07,,25.8,,91.8,0.7,118.6,1.79,1.0,17.3,2017,8,3,20173
해양환경측정망,신안연안1_연안,2017-08-19 00:00:00,126.2677778,34.80611111,0,6.0,0,258.0,31.28,25.24,2.75,25.1,6.82,8.07,,24.8,,90.7,,116.2,1.46,0.6,22.8,2017,8,3,20173
해양환경측정망,신안연안1_연안,2017-11-28 12:10:00,126.2677778,34.80611111,0,0.0,0,186.5,32.31,11.72,0.68,17.2,8.52,8.15,,7.7,,,1.1,163.4,1.35,4.4,24.1,2017,11,4,20174
해양환경측정망,신안연안1_연안,2017-11-28 12:10:00,126.2677778,34.80611111,0,6.0,0,190.2,32.37,11.64,0.56,17.0,8.88,8.16,,8.1,,,,164.1,1.73,7.1,25.4,2017,11,4,20174
해양환경측정망,신안연안2_연안,2017-02-27 12:43:00,126.2263889,34.71916667,0,0.0,0,235.4,32.62,6.24,0.23,102.5,10.2,8.13,,2.2,,108.5,0.5,111.7,1.25,1.1,32.2,2017,2,1,20171
해양환경측정망,신안연안2_연안,2017-02-27 12:43:00,126.2263889,34.71916667,0,37.0,0,286.5,32.63,6.24,0.78,107.3,10.2,8.14,,2.3,,,,138.8,1.4,8.0,108.3,2017,2,1,20171
해양환경측정망,신안연안2_연안,2017-05-24 14:32:00,126.2263889,34.71916667,0,0.0,0,228.7,33.66,16.93,1.52,33.9,8.42,8.05,,5.5,,81.6,1.0,87.2,1.13,0.1,25.3,2017,5,2,20172
해양환경측정망,신안연안2_연안,2017-05-24 14:32:00,126.2263889,34.71916667,0,31.0,0,256.3,33.66,16.69,1.65,33.4,8.42,8.07,,5.5,,80.2,,85.9,0.83,0.1,39.1,2017,5,2,20172
해양환경측정망,신안연안2_연안,2017-08-19 00:00:00,126.2263889,34.71916667,0,0.0,0,197.2,32.01,24.24,1.27,8.9,6.89,8.04,,18.8,,72.4,1.8,91.5,1.72,0.3,17.5,2017,8,3,20173
해양환경측정망,신안연안2_연안,2017-08-19 00:00:00,126.2263889,34.71916667,0,30.0,0,177.6,32.09,23.96,1.35,23.5,6.76,8.06,,16.1,,71.0,,87.1,1.78,0.0,16.5,2017,8,3,20173
해양환경측정망,신안연안2_연안,2017-11-28 12:40:00,126.2263889,34.71916667,0,0.0,0,177.1,32.65,12.38,0.62,21.5,7.26,8.15,,1.2,,,1.1,151.5,1.59,0.1,26.3,2017,11,4,20174
해양환경측정망,신안연안2_연안,2017-11-28 12:40:00,126.2263889,34.71916667,0,35.0,0,174.2,32.66,12.37,0.89,71.3,7.05,8.15,,1.8,,,,150.4,2.0,3.5,28.8,2017,11,4,20174
해양환경측정망,신항연안1_환경관리,2017-02-03 14:19:00,128.82333,35.07361,0,0.0,0,171.0,33.95,11.66,0.09,6.7,9.01,8.21,,6.9,,81.6,2.5,104.2,1.56,15.7,17.4,2017,2,1,20171
해양환경측정망,신항연안1_환경관리,2017-02-03 14:19:00,128.82333,35.07361,0,23.5,0,497.0,33.96,11.33,0.13,6.8,8.88,8.19,,8.6,,,,448.3,1.67,15.9,25.8,2017,2,1,20171
해양환경측정망,신항연안1_환경관리,2017-05-13 16:38:00,128.82333,35.07361,0,0.0,0,313.8,32.54,16.26,3.06,5.9,8.58,8.21,,9.6,,,2.2,181.1,1.18,21.4,24.0,2017,5,2,20172
해양환경측정망,신항연안1_환경관리,2017-05-13 16:38:00,128.82333,35.07361,0,22.0,0,225.5,34.18,14.35,1.16,10.4,7.65,8.16,,10.8,,60.9,,90.3,1.46,18.6,21.0,2017,5,2,20172
해양환경측정망,신항연안1_환경관리,2017-08-24 00:00:00,128.82333,35.07361,0,0.0,0,225.6,31.27,24.78,5.1,2.1,6.03,8.22,,8.8,,49.5,5.0,84.7,1.9,26.4,19.1,2017,8,3,20173
해양환경측정망,신항연안1_환경관리,2017-08-24 00:00:00,128.82333,35.07361,0,21.5,0,227.9,33.82,17.44,4.7,12.3,4.78,8.06,,6.5,,123.6,,141.3,1.54,11.1,27.3,2017,8,3,20173
해양환경측정망,신항연안1_환경관리,2017-11-09 13:00:00,128.82333,35.07361,0,0.0,0,182.0,33.48,18.03,0.99,5.15,7.36,8.13,,9.1,,76.6,2.5,89.2,1.44,3.4,23.2,2017,11,4,20174
해양환경측정망,신항연안1_환경관리,2017-11-09 13:00:00,128.82333,35.07361,0,23.5,0,168.5,33.69,17.49,0.51,3.85,6.14,8.08,,8.2,,109.6,,120.2,1.15,2.4,20.9,2017,11,4,20174
해양환경측정망,신항연안2_환경관리,2017-02-03 14:00:00,128.77833,35.06861,0,0.0,0,234.9,34.15,12.25,0.13,6.6,8.87,8.2,,4.5,,70.8,2.8,89.9,1.31,14.7,14.6,2017,2,1,20171
해양환경측정망,신항연안2_환경관리,2017-02-03 14:00:00,128.77833,35.06861,0,44.0,0,196.4,34.16,12.19,0.26,7.8,8.76,8.18,,5.4,,126.0,,146.8,1.87,15.4,19.2,2017,2,1,20171
해양환경측정망,신항연안2_환경관리,2017-05-13 16:15:00,128.77833,35.06861,0,0.0,0,210.0,33.6,15.95,2.34,6.4,8.67,8.22,,5.7,,45.1,3.4,63.3,1.82,12.6,15.9,2017,5,2,20172
해양환경측정망,신항연안2_환경관리,2017-05-13 16:15:00,128.77833,35.06861,0,43.0,0,244.9,34.33,13.97,0.37,7.7,7.48,8.14,,9.6,,69.7,,105.5,1.46,26.2,26.0,2017,5,2,20172
