project_name,station,yyyy-mm-dd hh:mm:ss,유효시간,Longitude [degrees_east],Latitude [degrees_north],수심(m),수심(text),전체수심(m),총질소[μg/L],totdisn_qc,염분[psu],sal_qc,수온[℃],wtrtmp_qc,클로로필-a[μg/L],chla_qc,부유물질 농도[mg/L],sussed_qc,용존산소[mg/L],disoxy_qc,수소이온농도[무단위],hydioncon_qc,규산염[μg/L],reasil_qc,아질산성질소[μg/L],nitnit_qc,인산염인[μg/L],po4p_qc,질산성질소[μg/L],natnit_qc,투명도[m],tr_qc,용존무기질소[μg/L],disinon_qc,화학적산소요구량[mg/L],cheoxydem_qc,암모니아성 질소[μg/L],amn_qc,총인[μg/L],totp_qc
해양환경측정망,부산연안12_환경관리,2020-08-23 9:39,Minute,129.11306,35.10028,0,표층,9,198.226,2,31.9742,1,23.9468,1,1.058,1,3.6,2,8.42,1,7.96,2,322.728,1,2.128,2,7.967,1,40.978,1,7.2,2,62.706,2,1.66997,2,19.6,2,18.538,2
해양환경측정망,부산연안12_환경관리,2020-08-23 9:39,Minute,129.11306,35.10028,9,저층,9,165.41,2,32.588,1,19.9816,1,0.938,1,5.35,2,8.03,1,8.02,2,381.612,1,2.73,2,13.113,1,64.022,1,,,83.062,2,1.51211,2,16.31,2,23.033,2
해양환경측정망,부산연안12_환경관리,2020-11-16 9:29,Minute,129.11306,35.10028,0,표층,10,101.836,2,33.5106,1,16.6276,1,3.62,1,3.7,2,7.37203,1,8.17,2,278.068,1,2.786,2,12.865,1,66.514,1,3.5,2,78.596,2,1.66345,2,9.296,2,18.321,2
해양환경측정망,부산연안12_환경관리,2020-11-16 9:29,Minute,129.11306,35.10028,10,저층,10,240.156,2,33.8793,1,16.1578,1,3.7,1,5.3,2,6.23877,1,8.14,2,430.864,1,2.954,2,20.057,1,117.67,1,,,126.98,2,1.59713,2,6.356,2,31.248,2
해양환경측정망,부산연안13_환경관리,2020-02-24 10:13,Minute,129.11667,35.13556,0,표층,7,255.92,2,34.0067,1,12.5261,1,1.364,1,6.3,2,9.13712,1,8.2,2,384.3,1,8.162,2,19.313,1,124.936,1,2.5,2,152.488,2,0.92458,2,19.39,2,32.178,2
해양환경측정망,부산연안13_환경관리,2020-02-24 10:13,Minute,129.11667,35.13556,7,저층,7,251.608,2,34.0597,1,12.4559,1,1.16,1,9,2,9.25764,1,8.21,2,264.208,1,7.168,2,9.114,1,90.594,1,,,112.098,2,0.876201,2,14.336,2,31.899,2
해양환경측정망,부산연안13_환경관리,2020-05-21 10:30,Minute,129.11667,35.13556,0,표층,6,439.222,2,32.8157,1,15.7272,1,3.984,1,5.9,2,8.03,1,8.19,2,312.312,1,20.356,2,22.227,1,220.696,1,2.4,2,335.888,2,3.17269,2,94.836,2,46.903,2
해양환경측정망,부산연안13_환경관리,2020-05-21 10:30,Minute,129.11667,35.13556,6,저층,6,350.77,2,33.5193,1,15.4738,1,4.52,1,6.29,2,9.04,1,8.2,2,285.964,1,17.948,2,19.127,1,165.76,1,,,252.714,2,2.14789,2,69.006,2,39.742,2
해양환경측정망,부산연안13_환경관리,2020-08-23 10:41,Minute,129.11667,35.13556,0,표층,8,236.782,2,31.4793,1,25.4451,1,0.88,1,2.4,2,8.42,1,7.88,2,245.14,1,2.366,2,6.293,1,34.594,1,8,2,90.72,2,1.71941,2,53.76,2,17.732,2
해양환경측정망,부산연안13_환경관리,2020-08-23 10:41,Minute,129.11667,35.13556,8,저층,8,145.852,2,31.9065,1,24.642,1,0.804,1,10.7,2,8.39,1,7.91,2,306.152,1,2.394,2,6.448,1,35.952,1,,,78.162,2,1.98309,2,39.816,2,15.376,2
해양환경측정망,부산연안13_환경관리,2020-11-16 10:21,Minute,129.11667,35.13556,0,표층,7,178.192,2,33.2065,1,16.8587,1,9.44,1,6.4,2,8.20263,1,8.28,2,175,1,3.514,2,8.556,1,60.914,1,3,2,85.4,2,1.81266,2,20.972,2,21.917,2
해양환경측정망,부산연안13_환경관리,2020-11-16 10:21,Minute,129.11667,35.13556,7,저층,7,178.192,2,33.2322,1,16.8655,1,7.28,1,6.6,2,8.19291,1,8.29,2,173.964,1,3.598,2,8.401,1,59.766,1,,,82.852,2,1.61371,2,19.488,2,20.398,2
해양환경측정망,부산연안14_환경관리,2020-02-24 10:34,Minute,129.13528,35.15917,0,표층,4.3,371.658,2,33.6475,1,12.7296,1,1.47,1,21,2,9.43029,1,8.2,2,440.076,1,15.932,2,22.816,1,195.426,1,3.5,2,277.802,2,0.972959,2,66.444,2,36.828,2
해양환경측정망,부산연안14_환경관리,2020-02-24 10:34,Minute,129.13528,35.15917,4.3,저층,4.3,347.144,2,33.6177,1,12.7326,1,1.356,1,11.35,2,9.38148,1,8.19,2,439.264,1,17.528,2,18.941,1,205.254,1,,,276.304,2,0.956833,2,53.522,2,36.146,2
해양환경측정망,부산연안14_환경관리,2020-05-21 11:12,Minute,129.13528,35.15917,0,표층,3.5,426.146,2,32.568,1,15.7984,1,3.052,1,6.6,2,7.71,1,8.2,2,277.004,1,18.228,2,22.196,1,164.892,1,2.3,2,277.592,2,1.09867,2,94.472,2,47.895,2
해양환경측정망,부산연안14_환경관리,2020-05-21 11:12,Minute,129.13528,35.15917,3.5,저층,3.5,553.252,2,33.8126,1,15.1681,1,2.716,1,6.8,2,8.74,1,8.12,2,364.924,1,24.416,2,37.262,1,297.444,1,,,472.808,2,0.851467,2,150.948,2,55.645,2
해양환경측정망,부산연안14_환경관리,2020-08-23 11:05,Minute,129.13528,35.15917,0,표층,3,427,2,30.7793,1,24.6155,1,1.272,1,3.1,2,7.91,1,8.04,2,202.916,1,3.668,2,12.927,1,50.162,1,3,2,185.304,2,1.93365,2,131.474,2,32.643,2
해양환경측정망,부산연안14_환경관리,2020-08-23 11:05,Minute,129.13528,35.15917,3,저층,3,540.442,2,31.7457,1,23.8372,1,1.28,1,6.7,2,7.9,1,7.96,2,491.82,1,11.998,2,19.251,1,143.696,1,,,384.454,2,2.32917,2,228.76,2,39.773,2
해양환경측정망,부산연안14_환경관리,2020-11-16 10:43,Minute,129.13528,35.15917,0,표층,4,285.208,2,33.3328,1,16.9981,1,8.52,1,5.2,2,7.87638,1,8.28,2,216.72,1,5.642,2,13.33,1,107.464,1,3,2,155.26,2,1.59713,2,42.154,2,29.853,2
해양환경측정망,부산연안14_환경관리,2020-11-16 10:43,Minute,129.13528,35.15917,4,저층,4,209.58,2,33.3468,1,16.9952,1,8.2,1,7.2,2,7.7841,1,8.27,2,210.616,1,4.886,2,12.524,1,89.404,1,,,134.316,2,1.61371,2,40.026,2,23.777,2
해양환경측정망,부산연안15_환경관리,2020-02-24 9:34,Minute,129.13806,35.11806,0,표층,22,283.78,2,33.8813,1,12.42,1,0.802,1,7.15,2,9.44746,1,8.15,2,357.784,1,11.13,2,16.089,1,134.904,1,2.5,2,169.274,2,0.827822,2,23.24,2,30.225,2
해양환경측정망,부산연안15_환경관리,2020-02-24 9:34,Minute,129.13806,35.11806,22,저층,22,231.154,2,34.1101,1,12.5936,1,0.798,1,8.05,2,9.37341,1,8.17,2,378.168,1,9.59,2,11.966,1,124.53,1,,,139.174,2,1.27936,2,5.054,2,27.156,2
해양환경측정망,부산연안15_환경관리,2020-05-21 9:55,Minute,129.13806,35.11806,0,표층,21,150.864,2,33.6051,1,15.5257,1,3.356,1,7,2,9.66,1,8.29,2,158.2,1,5.418,2,2.852,1,21.21,1,3.9,2,30.17,2,2.19733,2,3.542,2,21.793,2
해양환경측정망,부산연안15_환경관리,2020-05-21 9:55,Minute,129.13806,35.11806,21,저층,21,219.436,2,34.1231,1,14.2599,1,1.044,1,26.1,2,7.06,1,8.2,2,370.664,1,16.114,2,17.205,1,78.008,1,,,99.218,2,2.14789,2,5.096,2,44.392,2
해양환경측정망,부산연안15_환경관리,2020-08-23 10:02,Minute,129.13806,35.11806,0,표층,22,164.934,2,32.0615,1,24.3632,1,0.812,1,19.3,2,8.53,1,8.07,2,292.012,1,1.092,2,4.588,1,28.574,1,7.6,2,31.808,2,1.68645,2,2.142,2,14.229,2
해양환경측정망,부산연안15_환경관리,2020-08-23 10:02,Minute,129.13806,35.11806,22,저층,22,136.878,2,32.2439,1,23.1314,1,0.846,1,13,2,8.35,1,8.08,2,334.04,1,1.82,2,8.401,1,42.154,1,,,51.254,2,1.52836,2,7.28,2,17.794,2
해양환경측정망,부산연안15_환경관리,2020-11-16 9:47,Minute,129.13806,35.11806,0,표층,22,168.56,2,33.3658,1,16.8589,1,5.08,1,5.5,2,7.66206,1,8.23,2,208.068,1,2.562,2,8.556,1,50.764,1,4,2,58.786,2,1.21581,2,5.46,2,22.351,2
해양환경측정망,부산연안15_환경관리,2020-11-16 9:47,Minute,129.13806,35.11806,22,저층,22,178.43,2,33.6967,1,16.4451,1,4.56,1,21.7,2,6.65761,1,8.2,2,360.192,1,3.108,2,16.678,1,96.614,1,,,106.554,2,1.58055,2,6.832,2,27.125,2
해양환경측정망,부산연안16_환경관리,2020-02-24 9:59,Minute,129.13806,35.13361,0,표층,14,227.528,2,33.8683,1,12.4059,1,0.838,1,7.3,2,9.42553,1,8.22,2,398.944,1,11.186,2,17.143,1,143.01,1,2.1,2,175.196,2,1.31161,2,21,2,29.171,2
해양환경측정망,부산연안16_환경관리,2020-02-24 9:59,Minute,129.13806,35.13361,14,저층,14,199.822,2,34.0907,1,12.5792,1,0.78,1,15.25,2,9.3445,1,8.23,2,381.108,1,9.31,2,13.082,1,122.64,1,,,140.924,2,1.05359,2,8.974,2,29.884,2
해양환경측정망,부산연안16_환경관리,2020-05-21 10:20,Minute,129.13806,35.13361,0,표층,14,178.892,2,33.5853,1,15.4403,1,3.904,1,4.8,2,8.5,1,8.31,2,180.684,1,8.904,2,4.557,1,43.092,1,3,2,57.652,2,1.55461,2,5.656,2,23.529,2
해양환경측정망,부산연안16_환경관리,2020-05-21 10:20,Minute,129.13806,35.13361,14,저층,14,193.522,2,33.9045,1,14.9196,1,2.496,1,7,2,8.78,1,8.26,2,186.312,1,11.844,2,7.378,1,40.656,1,,,67.536,2,1.42277,2,15.036,2,26.536,2
해양환경측정망,부산연안16_환경관리,2020-08-23 10:30,Minute,129.13806,35.13361,0,표층,14,152.11,2,31.8758,1,25.5973,1,0.668,1,8.25,2,8.51,1,7.97,2,251.384,1,0.7,2,1.953,1,15.092,1,9.2,2,16.506,2,1.40629,2,0.714,2,10.881,2
해양환경측정망,부산연안16_환경관리,2020-08-23 10:30,Minute,129.13806,35.13361,14,저층,14,155.61,2,32.1284,1,23.5195,1,0.756,1,4.4,2,8.17,1,8.11,2,330.932,1,2.338,2,7.254,1,42.336,1,,,66.108,2,1.83477,2,21.434,2,16.988,2
해양환경측정망,부산연안16_환경관리,2020-11-16 10:10,Minute,129.13806,35.13361,0,표층,15,191.254,2,33.2559,1,16.8711,1,5.24,1,4.4,2,7.86749,1,8.27,2,196.84,1,2.59,2,8.711,1,55.076,1,4,2,67.536,2,1.71318,2,9.87,2,22.878,2
해양환경측정망,부산연안16_환경관리,2020-11-16 10:10,Minute,129.13806,35.13361,15,저층,15,98.7,2,33.4445,1,16.7551,1,5.08,1,8.4,2,7.45313,1,8.27,2,225.96,1,2.534,2,9.92,1,57.414,1,,,66.64,2,1.56397,2,6.692,2,15.748,2
해양환경측정망,부산연안17_환경관리,2020-02-24 9:48,Minute,129.155,35.13361,0,표층,12,200.34,2,34.1178,1,12.6054,1,0.882,1,8.25,2,9.42309,1,8.21,2,380.1,1,7.966,2,16.492,1,117.964,1,3,2,131.278,2,1.23098,2,5.348,2,28.675,2
해양환경측정망,부산연안17_환경관리,2020-02-24 9:48,Minute,129.155,35.13361,12,저층,12,195.888,2,34.1277,1,12.5763,1,0.812,1,9,2,9.34875,1,8.21,2,380.688,1,9.478,2,13.857,1,124.628,1,,,139.874,2,0.972959,2,5.768,2,30.225,2
해양환경측정망,부산연안17_환경관리,2020-05-21 10:07,Minute,129.155,35.13361,0,표층,12,164.416,2,33.6831,1,15.3176,1,3.224,1,4.8,2,8.36,1,8.3,2,122.164,1,5.726,2,3.441,1,19.53,1,3.3,2,28.7,2,1.71941,2,3.444,2,22.816,2
해양환경측정망,부산연안17_환경관리,2020-05-21 10:07,Minute,129.155,35.13361,12,저층,12,192.332,2,33.9247,1,14.7102,1,2.424,1,12.6,2,8.74,1,8.26,2,270.06,1,15.288,2,11.005,1,52.178,1,,,74.116,2,1.70293,2,6.65,2,29.419,2
해양환경측정망,부산연안17_환경관리,2020-08-23 10:17,Minute,129.155,35.13361,0,표층,12,133.686,2,31.679,1,26.8578,1,0.468,1,4.6,2,8.51,1,7.86,2,215.768,1,0.238,2,0.527,1,5.096,1,12,2,5.446,2,1.80181,2,0.112,2,8.99,2
해양환경측정망,부산연안17_환경관리,2020-08-23 10:17,Minute,129.155,35.13361,12,저층,12,161.322,2,32.0709,1,24.1787,1,0.77,1,4.4,2,8.69,1,8.07,2,282.324,1,1.218,2,3.813,1,22.82,1,,,26.6,2,1.6747,2,2.562,2,13.051,2
해양환경측정망,부산연안17_환경관리,2020-11-16 10:00,Minute,129.155,35.13361,0,표층,13,145.684,2,33.3737,1,16.864,1,4.84,1,8.1,2,7.53767,1,8.25,2,225.512,1,2.744,2,9.176,1,52.682,1,3.5,2,59.416,2,1.26555,2,3.99,2,18.662,2
해양환경측정망,부산연안17_환경관리,2020-11-16 10:00,Minute,129.155,35.13361,13,저층,13,137.424,2,33.4158,1,16.8458,1,4.72,1,7.6,2,7.38589,1,8.22,2,234.22,1,3.01,2,10.323,1,57.456,1,,,65.002,2,1.48108,2,4.536,2,18.724,2
해양환경측정망,부산연안2_환경관리,2020-02-24 10:46,Minute,129.14056,35.14806,0,표층,11,233.366,2,33.9359,1,12.5808,1,0.846,1,5.7,2,9.44391,1,8.22,2,351.4,1,8.75,2,13.981,1,121.744,1,3.5,2,150.528,2,0.569799,2,20.034,2,30.814,2
해양환경측정망,부산연안2_환경관리,2020-02-24 10:46,Minute,129.14056,35.14806,11,저층,11,227.99,2,34.0677,1,12.5768,1,0.934,1,6.4,2,9.31476,1,8.22,2,377.86,1,10.094,2,15.376,1,128.772,1,,,148.442,2,0.360156,2,9.576,2,29.357,2
해양환경측정망,부산연안2_환경관리,2020-05-21 11:20,Minute,129.14056,35.14806,0,표층,10,439.698,2,32.9971,1,15.6946,1,4.36,1,5.9,2,8.4,1,8.25,2,205.464,1,12.838,2,12.772,1,129.22,1,3,2,225.33,2,1.47771,2,83.272,2,46.345,2
해양환경측정망,부산연안2_환경관리,2020-05-21 11:20,Minute,129.14056,35.14806,10,저층,10,194.11,2,33.9058,1,15.0052,1,3.812,1,5.7,2,9.1,1,8.27,2,237.02,1,15.022,2,8.804,1,62.342,1,,,88.998,2,0.933867,2,11.634,2,26.009,2
해양환경측정망,부산연안2_환경관리,2020-08-23 11:16,Minute,129.14056,35.14806,0,표층,11,155.694,2,31.729,1,26.2714,1,0.594,1,8.2,2,8.61,1,7.96,2,198.604,1,0.994,2,2.046,1,16.73,1,9.8,2,33.208,2,1.60405,2,15.484,2,12.4,2
해양환경측정망,부산연안2_환경관리,2020-08-23 11:16,Minute,129.14056,35.14806,11,저층,11,137.928,2,31.9094,1,24.4707,1,0.73,1,4.15,2,8.39,1,8.08,2,332.416,1,2.688,2,7.564,1,44.338,1,,,77.756,2,1.70293,2,30.73,2,12.555,2
해양환경측정망,부산연안2_환경관리,2020-11-16 10:56,Minute,129.14056,35.14806,0,표층,11,167.076,2,33.1835,1,16.8928,1,6.44,1,4.8,2,7.92037,1,8.27,2,225.708,1,4.564,2,12.276,1,93.996,1,3,2,133.084,2,1.43134,2,34.524,2,18.507,2
해양환경측정망,부산연안2_환경관리,2020-11-16 10:56,Minute,129.14056,35.14806,11,저층,11,194.642,2,33.462,1,16.7129,1,6.24,1,6.1,2,7.51547,1,8.28,2,237.58,1,2.87,2,10.788,1,63.644,1,,,76.356,2,1.28212,2,9.842,2,23.064,2
해양환경측정망,부산연안3_환경관리,2020-02-24 10:23,Minute,129.12639,35.14611,0,표층,9,242.536,2,33.9823,1,12.5433,1,0.806,1,5.2,2,9.45683,1,8.21,2,363.608,1,9.464,2,15.159,1,124.95,1,3,2,149.604,2,0.392409,2,15.19,2,31.093,2
해양환경측정망,부산연안3_환경관리,2020-02-24 10:23,Minute,129.12639,35.14611,9,저층,9,223.174,2,34.0723,1,12.4417,1,0.91,1,5.95,2,9.5131,1,8.22,2,372.68,1,10.066,2,15.345,1,129.458,1,,,148.106,2,0.489167,2,8.582,2,28.272,2
해양환경측정망,부산연안3_환경관리,2020-05-21 11:00,Minute,129.12639,35.14611,0,표층,8.5,465.92,2,32.8765,1,15.708,1,4.08,1,6.14,2,8.6,1,8.21,2,264.768,1,17.458,2,17.701,1,187.698,1,3.1,2,296.478,2,0.813013,2,91.322,2,47.988,2
해양환경측정망,부산연안3_환경관리,2020-05-21 11:00,Minute,129.12639,35.14611,8.5,저층,8.5,198.31,2,33.8224,1,15.1369,1,3.452,1,8,2,8.8,1,8.23,2,195.804,1,13.104,2,8.804,1,65.744,1,,,90.272,2,0.664693,2,11.424,2,26.412,2
해양환경측정망,부산연안3_환경관리,2020-08-23 10:51,Minute,129.12639,35.14611,0,표층,9,214.606,2,31.7157,1,25.2282,1,0.804,1,2.4,2,8.32,1,8.12,2,155.736,1,1.33,2,4.898,1,21.602,1,6.2,2,62.342,2,1.63701,2,39.41,2,17.391,2
해양환경측정망,부산연안3_환경관리,2020-08-23 10:51,Minute,129.12639,35.14611,9,저층,9,157.85,2,31.99,1,24.383,1,0.652,1,5.07,2,8.29,1,8.09,2,316.876,1,2.128,2,6.138,1,37.058,1,,,58.394,2,1.83477,2,19.208,2,15.841,2
해양환경측정망,부산연안3_환경관리,2020-11-16 10:33,Minute,129.12639,35.14611,0,표층,9,188.384,2,33.2927,1,16.8557,1,8,1,4.7,2,8.11957,1,8.3,2,184.352,1,3.15,2,8.556,1,54.712,1,3.5,2,72.786,2,1.89556,2,14.924,2,22.816,2
해양환경측정망,부산연안3_환경관리,2020-11-16 10:33,Minute,129.12639,35.14611,9,저층,9,197.582,2,33.3728,1,16.9304,1,8.36,1,5.6,2,7.86677,1,8.29,2,198.1,1,3.01,2,8.99,1,53.802,1,,,69.622,2,1.44792,2,12.81,2,23.932,2
해양환경측정망,부산연안4_환경관리,2020-02-22 10:07,Minute,129.09278,35.08583,0,표층,14,234.36,2,34.0344,1,12.7777,1,0.994,1,8.15,2,9.3567,1,8.23,2,393.82,1,8.008,2,17.019,1,118.832,1,2.5,2,139.258,2,0.602052,2,12.418,2,30.969,2
해양환경측정망,부산연안4_환경관리,2020-02-22 10:07,Minute,129.09278,35.08583,14,저층,14,229.096,2,34.0327,1,12.7446,1,0.894,1,7.6,2,9.31239,1,8.23,2,398.664,1,9.562,2,16.089,1,126.49,1,,,147.448,2,0.553673,2,11.396,2,30.318,2
해양환경측정망,부산연안4_환경관리,2020-05-20 16:00,Minute,129.09278,35.08583,0,표층,14,190.078,2,33.8348,1,15.95,1,7,1,5.5,2,9.29,1,8.28,2,173.908,1,7.714,2,5.704,1,16.604,1,3.3,2,27.986,2,1.50517,2,3.668,2,30.535,2
해양환경측정망,부산연안4_환경관리,2020-05-20 16:00,Minute,129.09278,35.08583,14,저층,14,196.532,2,34.0619,1,14.2576,1,2.904,1,7.6,2,8.41,1,8.21,2,274.064,1,16.898,2,12.958,1,48.594,1,,,78.218,2,0.335093,2,12.726,2,30.318,2
해양환경측정망,부산연안4_환경관리,2020-08-23 9:15,Minute,129.09278,35.08583,0,표층,13,285.614,2,31.7562,1,22.5271,1,1.6,1,4,2,8.69,1,8.07,2,362.096,1,2.632,2,11.346,1,50.176,1,6.7,2,78.246,2,1.42277,2,25.438,2,22.723,2
해양환경측정망,부산연안4_환경관리,2020-08-23 9:15,Minute,129.09278,35.08583,13,저층,13,191.142,2,32.8416,1,18.8685,1,0.996,1,6.8,2,7.98,1,8.07,2,457.016,1,2.968,2,16.678,1,95.032,1,,,107.478,2,1.78533,2,9.478,2,26.66,2
해양환경측정망,부산연안4_환경관리,2020-11-15 13:33,Minute,129.09278,35.08583,0,표층,13,232.526,2,33.0894,1,16.8427,1,4.96,1,5.1,2,8.16959,1,8.28,2,212.1,1,3.99,2,13.95,1,46.256,1,3.5,2,81.676,2,1.2987,2,31.43,2,27.869,2
해양환경측정망,부산연안4_환경관리,2020-11-15 13:33,Minute,129.09278,35.08583,13,저층,13,189.616,2,33.2057,1,16.7583,1,5.84,1,8,2,7.89403,1,8.28,2,215.628,1,3.584,2,12.307,1,57.078,1,,,74.648,2,1.34844,2,13.986,2,28.954,2
해양환경측정망,부산연안5_환경관리,2020-02-23 10:43,Minute,129.04583,35.0475,0,표층,22,202.272,2,34.1478,1,12.8899,1,0.762,1,7.45,2,9.44746,1,8.25,2,354.76,1,7.056,2,14.198,1,104.258,1,2.5,2,114.212,2,0.537547,2,2.898,2,26.381,2
해양환경측정망,부산연안5_환경관리,2020-02-23 10:43,Minute,129.04583,35.0475,22,저층,22,202.132,2,34.1443,1,12.8815,1,1.006,1,26.65,2,9.41879,1,8.25,2,354.06,1,8.764,2,12.71,1,123.452,1,,,136.668,2,0.698811,2,4.452,2,34.751,2
해양환경측정망,부산연안5_환경관리,2020-05-20 15:05,Minute,129.04583,35.0475,0,표층,22,182.644,2,33.2219,1,16.6325,1,3.7,1,7.1,2,8.78,1,8.26,2,152.208,1,5.936,2,1.86,1,30.66,1,3.5,2,38.948,2,1.10965,2,2.352,2,20.491,2
해양환경측정망,부산연안5_환경관리,2020-05-20 15:05,Minute,129.04583,35.0475,22,저층,22,186.382,2,34.0548,1,14.2985,1,1.35,1,16.8,2,8.45,1,8.19,2,317.548,1,21.98,2,14.198,1,50.666,1,,,87.472,2,1.58757,2,14.826,2,32.023,2
해양환경측정망,부산연안5_환경관리,2020-08-22 14:15,Minute,129.04583,35.0475,0,표층,22,133.196,2,31.8477,1,26.3341,1,0.812,1,6.3,2,8.8,1,7.98,2,227.92,1,0.112,2,0.248,1,2.8,1,9.4,2,6.188,2,1.62053,2,3.276,2,9.889,2
해양환경측정망,부산연안5_환경관리,2020-08-22 14:15,Minute,129.04583,35.0475,22,저층,22,209.846,2,32.7091,1,18.6952,1,1.78,1,9.8,2,7.63,1,8.02,2,500.864,1,4.144,2,16.709,1,95.424,1,,,116.592,2,1.24149,2,17.024,2,31.775,2
해양환경측정망,부산연안5_환경관리,2020-11-15 11:57,Minute,129.04583,35.0475,0,표층,22,221.074,2,33.1769,1,16.9284,1,6.56,1,7.2,2,7.77022,1,8.22,2,233.464,1,3.584,2,10.168,1,48.832,1,3,2,58.898,2,1.31528,2,6.482,2,25.885,2
해양환경측정망,부산연안5_환경관리,2020-11-15 11:57,Minute,129.04583,35.0475,22,저층,22,191.324,2,33.5329,1,16.7359,1,5.2,1,22,2,6.89219,1,8.19,2,336.588,1,3.864,2,14.942,1,84.266,1,,,94.164,2,1.4645,2,6.034,2,29.388,2
해양환경측정망,부산연안6_환경관리,2020-02-23 14:01,Minute,129.01222,35.03472,0,표층,24,239.512,2,33.7578,1,12.4285,1,1.062,1,15.5,2,9.59116,1,8.26,2,379.54,1,7.728,2,15.686,1,122.626,1,2,2,140.826,2,0.908454,2,10.472,2,27.652,2
해양환경측정망,부산연안6_환경관리,2020-02-23 14:01,Minute,129.01222,35.03472,24,저층,24,225.078,2,34.0016,1,12.5025,1,0.96,1,22.8,2,9.49999,1,8.27,2,366.24,1,9.002,2,14.167,1,114.52,1,,,132.944,2,0.52142,2,9.422,2,33.325,2
해양환경측정망,부산연안6_환경관리,2020-05-20 13:16,Minute,129.01222,35.03472,0,표층,24,235.606,2,32.6977,1,16.2134,1,3.58,1,6.7,2,8.57,1,8.26,2,159.208,1,6.944,2,3.224,1,60.522,1,2.5,2,82.124,2,2.85653,2,14.658,2,24.304,2
해양환경측정망,부산연안6_환경관리,2020-05-20 13:16,Minute,129.01222,35.03472,24,저층,24,171.878,2,34.0827,1,14.3041,1,1.216,1,11.2,2,8.54,1,8.19,2,310.268,1,20.888,2,13.764,1,37.002,1,,,73.822,2,3.28917,2,15.932,2,27.714,2
해양환경측정망,부산연안6_환경관리,2020-08-22 13:30,Minute,129.01222,35.03472,0,표층,24,174.972,2,31.6085,1,25.182,1,1.524,1,3.2,2,8.95,1,7.96,2,288.232,1,0.812,2,2.201,1,13.482,1,8,2,20.384,2,1.58757,2,6.09,2,15.283,2
해양환경측정망,부산연안6_환경관리,2020-08-22 13:30,Minute,129.01222,35.03472,24,저층,24,255.5,2,33.849,1,15.3259,1,2.284,1,39.1,2,6.84,1,7.95,2,639.772,1,5.39,2,29.295,1,160.062,1,,,172.158,2,1.57109,2,6.706,2,51.212,2
해양환경측정망,부산연안6_환경관리,2020-11-15 10:46,Minute,129.01222,35.03472,0,표층,25,187.18,2,33.2064,1,16.8639,1,6.04,1,5.35,2,7.92195,1,8.21,2,234.892,1,3.724,2,9.889,1,50.344,1,2.5,2,60.69,2,1.48108,2,6.622,2,23.994,2
해양환경측정망,부산연안6_환경관리,2020-11-15 10:46,Minute,129.01222,35.03472,25,저층,25,244.818,2,33.821,1,16.4106,1,4.16,1,36.2,2,6.24174,1,8.14,2,458.08,1,3.43,2,20.615,1,120.932,1,,,128.324,2,1.68003,2,3.962,2,38.037,2
해양환경측정망,부산연안7_환경관리,2020-02-23 14:54,Minute,129.12056,35.07222,0,표층,38,207.214,2,34.1393,1,12.8671,1,0.94,1,11.8,2,9.53145,1,8.26,2,289.8,1,5.53,2,12.4,1,81.676,1,2,2,95.62,2,0.714937,2,8.414,2,27.714,2
해양환경측정망,부산연안7_환경관리,2020-02-23 14:54,Minute,129.12056,35.07222,38,저층,38,222.586,2,34.1682,1,12.6116,1,1.14,1,27.5,2,9.30141,1,8.25,2,370.972,1,7.714,2,15.872,1,113.428,1,,,124.824,2,0.74719,2,3.682,2,32.364,2
해양환경측정망,부산연안7_환경관리,2020-05-20 15:42,Minute,129.12056,35.07222,0,표층,39,162.974,2,33.2015,1,16.7558,1,3.72,1,7.35,2,9.18,1,8.3,2,98.588,1,1.96,2,0.062,1,7.378,1,4,2,23.03,2,1.81829,2,13.692,2,17.112,2
해양환경측정망,부산연안7_환경관리,2020-05-20 15:42,Minute,129.12056,35.07222,39,저층,39,195.356,2,34.1979,1,14.1875,1,0.614,1,17.1,2,7.9,1,8.15,2,357.308,1,9.884,2,16.399,1,83.37,1,,,103.558,2,1.45573,2,10.304,2,35.557,2
해양환경측정망,부산연안7_환경관리,2020-08-22 16:15,Minute,129.12056,35.07222,0,표층,36,205.142,2,32.2362,1,22.8621,1,1.3,1,2.9,2,8.67,1,8.11,2,333.536,1,1.386,2,7.75,1,46.032,1,5.2,2,50.484,2,1.30741,2,3.066,2,19.809,2
해양환경측정망,부산연안7_환경관리,2020-08-22 16:15,Minute,129.12056,35.07222,36,저층,36,284.942,2,34.3133,1,11.1104,1,0.792,1,25.6,2,6.99,1,7.89,2,685.44,1,2.044,2,38.192,1,227.164,1,,,230.006,2,1.98309,2,0.798,2,49.941,2
해양환경측정망,부산연안7_환경관리,2020-11-15 13:18,Minute,129.12056,35.07222,0,표층,36,186.662,2,33.2907,1,16.9895,1,5.2,1,9.3,2,7.94178,1,8.3,2,202.356,1,2.282,2,8.494,1,43.288,1,3,2,49.854,2,1.24897,2,4.284,2,23.684,2
해양환경측정망,부산연안7_환경관리,2020-11-15 13:18,Minute,129.12056,35.07222,36,저층,36,354.9,2,34.2655,1,15.6822,1,2.076,1,43.6,2,6.60868,1,8.16,2,619.92,1,2.786,2,30.163,1,180.194,1,,,185.85,2,1.49765,2,2.87,2,49.259,2
